Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
03:49:00,2.3360,0.1508,1.6426,0.6657,88.59,88.03,572.0,0.35,5.0,0.02,0.2,57.2,5.72,0.08
03:49:10,2.3350,0.1491,1.6436,0.6661,88.64,88.09,571.0,0.35,5.0,0.02,0.2,57.1,5.71,0.08
03:49:20,2.3450,0.1679,1.6447,0.6666,88.70,88.15,572.0,0.39,5.6,0.02,0.2,57.2,5.72,0.09
03:49:30,2.3360,0.1497,1.6457,0.6670,88.75,88.20,568.0,0.35,5.0,0.02,0.2,56.8,5.68,0.08
03:49:40,2.3360,0.1498,1.6466,0.6674,88.80,88.26,569.0,0.35,5.0,0.02,0.2,56.9,5.69,0.08
03:49:50,2.3470,0.1675,1.6477,0.6679,88.86,88.32,566.0,0.39,5.6,0.02,0.2,56.6,5.66,0.09
03:50:00,2.3380,0.1507,1.6487,0.6683,88.91,88.37,568.0,0.35,5.0,0.02,0.2,56.8,5.68,0.08
03:50:10,2.3370,0.1491,1.6497,0.6687,88.97,88.43,568.0,0.35,5.0,0.02,0.2,56.8,5.68,0.08
03:50:20,2.3550,0.1668,1.6508,0.6692,89.02,88.49,566.0,0.39,5.6,0.02,0.2,56.6,5.66,0.09
03:50:30,2.3350,0.1495,1.6517,0.6696,89.08,88.55,566.0,0.35,5.0,0.02,0.2,56.6,5.66,0.08
03:50:40,2.3420,0.1622,1.6528,0.6700,89.13,88.60,566.0,0.38,5.4,0.02,0.2,56.6,5.66,0.09
03:50:50,2.3360,0.1495,1.6538,0.6704,89.19,88.66,567.0,0.35,5.0,0.02,0.2,56.7,5.67,0.08
03:51:00,2.3350,0.1476,1.6547,0.6709,89.24,88.71,565.0,0.34,4.9,0.02,0.2,56.5,5.65,0.08
03:51:10,2.3360,0.1492,1.6557,0.6713,89.29,88.77,564.0,0.35,5.0,0.02,0.2,56.4,5.64,0.08
03:51:20,2.3430,0.1492,1.6566,0.6717,89.34,88.82,565.0,0.35,5.0,0.02,0.2,56.5,5.65,0.08
03:51:30,2.3440,0.1665,1.6577,0.6721,89.40,88.88,564.0,0.39,5.6,0.02,0.2,56.4,5.64,0.09
03:51:40,2.3380,0.1500,1.6587,0.6726,89.45,88.94,563.0,0.35,5.0,0.02,0.2,56.3,5.63,0.08
03:51:50,2.3390,0.1514,1.6597,0.6730,89.51,89.00,562.0,0.35,5.0,0.02,0.2,56.2,5.62,0.08
03:52:00,2.3360,0.1491,1.6607,0.6734,89.56,89.05,560.0,0.35,5.0,0.02,0.2,56.0,5.6,0.08
03:52:10,2.3550,0.1652,1.6617,0.6739,89.62,89.11,559.0,0.39,5.6,0.02,0.2,55.9,5.59,0.09
03:52:20,2.3370,0.1489,1.6627,0.6743,89.67,89.17,559.0,0.35,5.0,0.02,0.2,55.9,5.59,0.08
03:52:30,2.3460,0.1491,1.6637,0.6747,89.72,89.22,559.0,0.35,5.0,0.02,0.2,55.9,5.59,0.08
03:52:40,2.3470,0.1485,1.6646,0.6751,89.77,89.27,556.0,0.35,5.0,0.02,0.2,55.6,5.56,0.09
03:52:50,2.3410,0.1546,1.6657,0.6755,89.83,89.33,557.0,0.36,5.1,0.02,0.2,55.7,5.57,0.09
03:53:00,2.3380,0.1471,1.6666,0.6759,89.88,89.39,555.0,0.34,4.9,0.02,0.2,55.5,5.55,0.08
03:53:10,2.3380,0.1458,1.6676,0.6763,89.93,89.44,555.0,0.34,4.9,0.02,0.2,55.5,5.55,0.08
03:53:20,2.3430,0.1647,1.6686,0.6768,89.99,89.50,554.0,0.39,5.6,0.02,0.2,55.4,5.54,0.1
03:53:30,2.3460,0.1643,1.6697,0.6773,90.05,89.56,554.0,0.39,5.6,0.02,0.2,55.4,5.54,0.1
03:53:40,2.3400,0.1460,1.6706,0.6777,90.10,89.61,556.0,0.34,4.9,0.02,0.2,55.6,5.56,0.08
03:53:50,2.3360,0.1487,1.6716,0.6781,90.15,89.67,552.0,0.35,5.0,0.02,0.2,55.2,5.52,0.09
03:54:00,2.3420,0.1492,1.6726,0.6785,90.20,89.72,551.0,0.35,5.0,0.02,0.2,55.1,5.51,0.09
03:54:10,2.3350,0.1480,1.6735,0.6789,90.25,89.78,550.0,0.35,5.0,0.02,0.2,55.0,5.5,0.09
03:54:20,2.3340,0.1468,1.6745,0.6793,90.30,89.83,551.0,0.34,4.9,0.02,0.2,55.1,5.51,0.08
03:54:30,2.3390,0.1643,1.6756,0.6798,90.36,89.89,549.0,0.38,5.4,0.02,0.2,54.9,5.49,0.09
03:54:40,2.3430,0.1629,1.6766,0.6802,90.42,89.95,550.0,0.38,5.4,0.02,0.2,55.0,5.5,0.09
03:54:50,2.3450,0.1492,1.6776,0.6806,90.47,90.01,549.0,0.35,5.0,0.02,0.2,54.9,5.49,0.09
03:55:00,2.3430,0.1475,1.6786,0.6810,90.52,90.06,548.0,0.35,5.0,0.02,0.2,54.8,5.48,0.09
03:55:10,2.3360,0.1520,1.6795,0.6815,90.58,90.12,546.0,0.36,5.1,0.02,0.2,54.6,5.46,0.09
03:55:20,2.3340,0.1449,1.6805,0.6819,90.63,90.17,546.0,0.34,4.9,0.02,0.2,54.6,5.46,0.08
03:55:30,2.3450,0.1633,1.6815,0.6823,90.68,90.23,545.0,0.38,5.4,0.02,0.2,54.5,5.45,0.09
03:55:40,2.3440,0.1601,1.6826,0.6828,90.74,90.29,543.0,0.38,5.4,0.02,0.2,54.3,5.43,0.09
03:55:50,2.3530,0.1603,1.6836,0.6832,90.80,90.35,544.0,0.38,5.4,0.02,0.2,54.4,5.44,0.09
03:56:00,2.3350,0.1469,1.6846,0.6836,90.85,90.40,542.0,0.34,4.9,0.02,0.2,54.2,5.42,0.08
03:56:10,2.3470,0.1480,1.6855,0.6840,90.90,90.46,541.0,0.35,5.0,0.02,0.2,54.1,5.41,0.09
03:56:20,2.3360,0.1476,1.6865,0.6844,90.95,90.51,539.0,0.34,4.9,0.02,0.2,53.9,5.39,0.09
03:56:30,2.3450,0.1524,1.6875,0.6849,91.01,90.57,539.0,0.36,5.1,0.02,0.2,53.9,5.39,0.09
03:56:40,2.3360,0.1464,1.6884,0.6853,91.06,90.62,540.0,0.34,4.9,0.02,0.2,54.0,5.4,0.09
03:56:50,2.3400,0.1456,1.6894,0.6857,91.11,90.67,541.0,0.34,4.9,0.02,0.2,54.1,5.41,0.08
03:57:00,2.3400,0.1477,1.6904,0.6861,91.16,90.73,539.0,0.35,5.0,0.02,0.2,53.9,5.39,0.09
03:57:10,2.3380,0.1526,1.6913,0.6865,91.21,90.78,539.0,0.36,5.1,0.02,0.2,53.9,5.39,0.09
03:57:20,2.3340,0.1455,1.6923,0.6869,91.26,90.84,540.0,0.34,4.9,0.02,0.2,54.0,5.4,0.09
03:57:30,2.3360,0.1625,1.6933,0.6874,91.32,90.90,539.0,0.38,5.4,0.02,0.2,53.9,5.39,0.1
03:57:40,2.3340,0.1466,1.6943,0.6878,91.37,90.95,539.0,0.34,4.9,0.02,0.2,53.9,5.39,0.09
03:57:50,2.3350,0.1446,1.6952,0.6882,91.42,91.00,538.0,0.34,4.9,0.02,0.2,53.8,5.38,0.09
03:58:00,2.3320,0.1446,1.6962,0.6886,91.47,91.06,537.0,0.34,4.9,0.02,0.2,53.7,5.37,0.09
03:58:10,2.3320,0.1449,1.6971,0.6890,91.52,91.11,538.0,0.34,4.9,0.02,0.2,53.8,5.38,0.09
03:58:20,2.3430,0.1560,1.6981,0.6894,91.58,91.17,538.0,0.37,5.3,0.02,0.2,53.8,5.38,0.09
03:58:30,2.3460,0.1626,1.6992,0.6899,91.64,91.23,538.0,0.38,5.4,0.02,0.2,53.8,5.38,0.1
03:58:40,2.3500,0.1626,1.7002,0.6903,91.69,91.29,537.0,0.38,5.4,0.02,0.2,53.7,5.37,0.1
03:58:50,2.3320,0.1461,1.7012,0.6907,91.74,91.34,536.0,0.34,4.9,0.02,0.2,53.6,5.36,0.09
03:59:00,2.3390,0.1435,1.7021,0.6911,91.79,91.39,534.0,0.34,4.9,0.02,0.2,53.4,5.34,0.09
03:59:10,2.3330,0.1437,1.7031,0.6915,91.84,91.45,535.0,0.34,4.9,0.02,0.2,53.5,5.35,0.09
03:59:20,2.3450,0.1532,1.7041,0.6919,91.90,91.50,535.0,0.36,5.1,0.02,0.2,53.5,5.35,0.09
03:59:30,2.3510,0.1622,1.7051,0.6924,91.96,91.56,534.0,0.38,5.4,0.02,0.2,53.4,5.34,0.1
03:59:40,2.3320,0.1426,1.7060,0.6928,92.01,91.61,535.0,0.33,4.7,0.02,0.2,53.5,5.35,0.08
03:59:50,2.3340,0.1434,1.7070,0.6932,92.06,91.67,537.0,0.33,4.7,0.02,0.2,53.7,5.37,0.08
04:00:00,2.3350,0.1454,1.7079,0.6936,92.11,91.72,534.0,0.34,4.9,0.02,0.2,53.4,5.34,0.09
04:00:10,2.3470,0.1596,1.7089,0.6940,92.16,91.78,533.0,0.37,5.3,0.02,0.2,53.3,5.33,0.09
04:00:20,2.3350,0.1443,1.7099,0.6944,92.21,91.83,534.0,0.34,4.9,0.02,0.2,53.4,5.34,0.09
04:00:30,2.3320,0.1462,1.7108,0.6948,92.26,91.89,531.0,0.34,4.9,0.02,0.2,53.1,5.31,0.09
04:00:40,2.3330,0.1456,1.7118,0.6952,92.31,91.94,530.0,0.34,4.9,0.02,0.2,53.0,5.3,0.09
04:00:50,2.3320,0.1440,1.7127,0.6956,92.36,91.99,532.0,0.34,4.9,0.02,0.2,53.2,5.32,0.09
04:01:00,2.3520,0.1528,1.7137,0.6961,92.42,92.05,530.0,0.36,5.1,0.02,0.2,53.0,5.3,0.09
04:01:10,2.3330,0.1470,1.7147,0.6965,92.47,92.10,531.0,0.34,4.9,0.02,0.2,53.1,5.31,0.09
04:01:20,2.3320,0.1463,1.7156,0.6969,92.52,92.16,531.0,0.34,4.9,0.02,0.2,53.1,5.31,0.09
04:01:30,2.3330,0.1436,1.7165,0.6973,92.57,92.21,531.0,0.34,4.9,0.02,0.2,53.1,5.31,0.09
04:01:40,2.3410,0.1567,1.7176,0.6977,92.63,92.27,530.0,0.37,5.3,0.02,0.2,53.0,5.3,0.09
04:01:50,2.3350,0.1449,1.7185,0.6981,92.68,92.32,529.0,0.34,4.9,0.02,0.2,52.9,5.29,0.09
04:02:00,2.3320,0.1411,1.7194,0.6985,92.73,92.37,529.0,0.33,4.7,0.02,0.2,52.9,5.29,0.08
04:02:10,2.3320,0.1416,1.7203,0.6989,92.78,92.42,528.0,0.33,4.7,0.02,0.2,52.8,5.28,0.08
04:02:20,2.3330,0.1408,1.7212,0.6993,92.83,92.47,526.0,0.33,4.7,0.02,0.2,52.6,5.26,0.08
04:02:30,2.3320,0.1446,1.7222,0.6997,92.88,92.53,526.0,0.34,4.9,0.02,0.2,52.6,5.26,0.09
04:02:40,2.3370,0.1395,1.7231,0.7001,92.92,92.58,525.0,0.33,4.7,0.02,0.2,52.5,5.25,0.08
04:02:50,2.3440,0.1452,1.7240,0.7005,92.98,92.63,523.0,0.34,4.9,0.02,0.2,52.3,5.23,0.09
04:03:00,2.3460,0.1553,1.7250,0.7009,93.03,92.69,523.0,0.36,5.1,0.02,0.2,52.3,5.23,0.09
04:03:10,2.3320,0.1425,1.7260,0.7013,93.08,92.74,523.0,0.33,4.7,0.02,0.2,52.3,5.23,0.09
04:03:20,2.3390,0.1444,1.7269,0.7017,93.13,92.80,524.0,0.34,4.9,0.02,0.2,52.4,5.24,0.09
04:03:30,2.3360,0.1557,1.7279,0.7021,93.18,92.85,525.0,0.36,5.1,0.02,0.2,52.5,5.25,0.09
04:03:40,2.3340,0.1411,1.7288,0.7025,93.23,92.90,523.0,0.33,4.7,0.02,0.2,52.3,5.23,0.09
04:03:50,2.3410,0.1589,1.7299,0.7030,93.29,92.96,524.0,0.37,5.3,0.02,0.2,52.4,5.24,0.1
04:04:00,2.3410,0.1449,1.7308,0.7034,93.34,93.02,525.0,0.34,4.9,0.02,0.2,52.5,5.25,0.09
04:04:10,2.3380,0.1482,1.7318,0.7038,93.39,93.07,523.0,0.35,5.0,0.02,0.2,52.3,5.23,0.09
04:04:20,2.3370,0.1432,1.7327,0.7042,93.44,93.12,523.0,0.33,4.7,0.02,0.2,52.3,5.23,0.09
04:04:30,2.3380,0.1428,1.7336,0.7046,93.49,93.18,523.0,0.33,4.7,0.02,0.2,52.3,5.23,0.09
04:04:40,2.3510,0.1475,1.7346,0.7050,93.54,93.23,521.0,0.35,5.0,0.02,0.2,52.1,5.21,0.09
04:04:50,2.3390,0.1419,1.7355,0.7054,93.59,93.28,521.0,0.33,4.7,0.02,0.2,52.1,5.21,0.09
04:05:00,2.3480,0.1432,1.7364,0.7058,93.64,93.33,520.0,0.34,4.9,0.02,0.2,52.0,5.2,0.09
04:05:10,2.3390,0.1592,1.7375,0.7062,93.70,93.39,521.0,0.37,5.3,0.02,0.2,52.1,5.21,0.1
04:05:20,2.3340,0.1402,1.7384,0.7066,93.75,93.44,519.0,0.33,4.7,0.02,0.2,51.9,5.19,0.09
04:05:30,2.3330,0.1425,1.7393,0.7070,93.80,93.50,519.0,0.33,4.7,0.02,0.2,51.9,5.19,0.09
04:05:40,2.3320,0.1425,1.7402,0.7074,93.85,93.55,520.0,0.33,4.7,0.02,0.2,52.0,5.2,0.09
04:05:50,2.3330,0.1406,1.7411,0.7078,93.90,93.60,520.0,0.33,4.7,0.02,0.2,52.0,5.2,0.09
04:06:00,2.3330,0.1433,1.7421,0.7082,93.95,93.65,520.0,0.33,4.7,0.02,0.2,52.0,5.2,0.09
04:06:10,2.3540,0.1597,1.7431,0.7086,94.00,93.71,520.0,0.38,5.4,0.02,0.2,52.0,5.2,0.1
04:06:20,2.3350,0.1515,1.7441,0.7091,94.06,93.77,520.0,0.35,5.0,0.02,0.2,52.0,5.2,0.09
04:06:30,2.3340,0.1409,1.7450,0.7095,94.11,93.82,519.0,0.33,4.7,0.02,0.2,51.9,5.19,0.09
04:06:40,2.3360,0.1576,1.7460,0.7099,94.16,93.88,520.0,0.37,5.3,0.02,0.2,52.0,5.2,0.1
04:06:50,2.3350,0.1420,1.7470,0.7103,94.21,93.93,518.0,0.33,4.7,0.02,0.2,51.8,5.18,0.09
04:07:00,2.3540,0.1503,1.7479,0.7107,94.26,93.98,517.0,0.35,5.0,0.02,0.2,51.7,5.17,0.09
04:07:10,2.3350,0.1438,1.7489,0.7111,94.32,94.04,517.0,0.34,4.9,0.02,0.2,51.7,5.17,0.09
04:07:20,2.3350,0.1415,1.7498,0.7115,94.36,94.09,517.0,0.33,4.7,0.02,0.2,51.7,5.17,0.09
04:07:30,2.3350,0.1415,1.7507,0.7119,94.41,94.14,516.0,0.33,4.7,0.02,0.2,51.6,5.16,0.09
04:07:40,2.3510,0.1580,1.7517,0.7123,94.47,94.20,516.0,0.37,5.3,0.02,0.2,51.6,5.16,0.1
04:07:50,2.3390,0.1523,1.7527,0.7128,94.52,94.26,515.0,0.36,5.1,0.02,0.2,51.5,5.15,0.09
04:08:00,2.3390,0.1581,1.7538,0.7132,94.58,94.31,515.0,0.37,5.3,0.02,0.2,51.5,5.15,0.1
04:08:10,2.3470,0.1422,1.7547,0.7136,94.63,94.37,516.0,0.33,4.7,0.02,0.2,51.6,5.16,0.09
04:08:20,2.3440,0.1565,1.7557,0.7140,94.68,94.42,515.0,0.37,5.3,0.02,0.2,51.5,5.15,0.1
04:08:30,2.3360,0.1421,1.7566,0.7144,94.73,94.48,515.0,0.33,4.7,0.02,0.2,51.5,5.15,0.09
04:08:40,2.3350,0.1440,1.7576,0.7148,94.78,94.53,515.0,0.34,4.9,0.02,0.2,51.5,5.15,0.09
04:08:50,2.3340,0.1554,1.7586,0.7153,94.84,94.59,513.0,0.36,5.1,0.02,0.2,51.3,5.13,0.09
04:09:00,2.3350,0.1426,1.7595,0.7156,94.89,94.64,515.0,0.33,4.7,0.02,0.2,51.5,5.15,0.09
04:09:10,2.3340,0.1427,1.7604,0.7160,94.94,94.69,514.0,0.33,4.7,0.02,0.2,51.4,5.14,0.09
04:09:20,2.3390,0.1573,1.7614,0.7165,94.99,94.75,513.0,0.37,5.3,0.02,0.2,51.3,5.13,0.1
04:09:30,2.3370,0.1400,1.7623,0.7169,95.04,94.80,514.0,0.33,4.7,0.02,0.2,51.4,5.14,0.09
04:09:40,2.3360,0.1440,1.7633,0.7173,95.09,94.85,516.0,0.34,4.9,0.02,0.2,51.6,5.16,0.09
04:09:50,2.3340,0.1407,1.7642,0.7177,95.14,94.90,515.0,0.33,4.7,0.02,0.2,51.5,5.15,0.09
04:10:00,2.3390,0.1487,1.7652,0.7181,95.19,94.96,511.0,0.35,5.0,0.02,0.2,51.1,5.11,0.09
04:10:10,2.3340,0.1385,1.7661,0.7185,95.24,95.01,511.0,0.32,4.6,0.02,0.2,51.1,5.11,0.08
04:10:20,2.3350,0.1383,1.7670,0.7188,95.29,95.06,509.0,0.32,4.6,0.02,0.2,50.9,5.09,0.08
04:10:30,2.3360,0.1415,1.7679,0.7192,95.34,95.11,511.0,0.33,4.7,0.02,0.2,51.1,5.11,0.09
04:10:40,2.3460,0.1490,1.7688,0.7197,95.39,95.17,510.0,0.35,5.0,0.02,0.2,51.0,5.1,0.09
04:10:50,2.3370,0.1417,1.7698,0.7200,95.44,95.22,509.0,0.33,4.7,0.02,0.2,50.9,5.09,0.09
04:11:00,2.3350,0.1427,1.7707,0.7204,95.49,95.27,510.0,0.33,4.7,0.02,0.2,51.0,5.1,0.09
04:11:10,2.3370,0.1511,1.7717,0.7209,95.54,95.33,507.0,0.35,5.0,0.02,0.2,50.7,5.07,0.09
04:11:20,2.3410,0.1410,1.7726,0.7213,95.59,95.38,507.0,0.33,4.7,0.02,0.2,50.7,5.07,0.09
04:11:30,2.3450,0.1449,1.7735,0.7217,95.64,95.43,505.0,0.34,4.9,0.02,0.2,50.5,5.05,0.09
04:11:40,2.3330,0.1366,1.7744,0.7220,95.69,95.48,507.0,0.32,4.6,0.02,0.2,50.7,5.07,0.09
04:11:50,2.3360,0.1409,1.7753,0.7224,95.74,95.53,506.0,0.33,4.7,0.02,0.2,50.6,5.06,0.09
04:12:00,2.3470,0.1438,1.7763,0.7228,95.79,95.59,504.0,0.34,4.9,0.02,0.2,50.4,5.04,0.09
04:12:10,2.3340,0.1427,1.7772,0.7232,95.84,95.64,504.0,0.33,4.7,0.02,0.2,50.4,5.04,0.09
04:12:20,2.3390,0.1418,1.7781,0.7236,95.89,95.69,506.0,0.33,4.7,0.02,0.2,50.6,5.06,0.09
04:12:30,2.3340,0.1391,1.7790,0.7240,95.94,95.74,505.0,0.32,4.6,0.02,0.2,50.5,5.05,0.09
04:12:40,2.3320,0.1438,1.7799,0.7244,95.99,95.79,504.0,0.34,4.9,0.02,0.2,50.4,5.04,0.09
04:12:50,2.3390,0.1555,1.7810,0.7248,96.05,95.85,504.0,0.36,5.1,0.02,0.2,50.4,5.04,0.1
04:13:00,2.3360,0.1409,1.7819,0.7252,96.09,95.90,505.0,0.33,4.7,0.02,0.2,50.5,5.05,0.09
04:13:10,2.3340,0.1425,1.7828,0.7256,96.14,95.96,505.0,0.33,4.7,0.02,0.2,50.5,5.05,0.09
04:13:20,2.3370,0.1478,1.7838,0.7260,96.20,96.01,504.0,0.35,5.0,0.02,0.2,50.4,5.04,0.09
04:13:30,2.3340,0.1419,1.7847,0.7264,96.25,96.06,503.0,0.33,4.7,0.02,0.2,50.3,5.03,0.09
04:13:40,2.3470,0.1562,1.7857,0.7269,96.30,96.12,503.0,0.37,5.3,0.02,0.2,50.3,5.03,0.1
04:13:50,2.3340,0.1400,1.7866,0.7272,96.35,96.17,503.0,0.33,4.7,0.02,0.2,50.3,5.03,0.09
04:14:00,2.3390,0.1350,1.7875,0.7276,96.40,96.22,502.0,0.32,4.6,0.02,0.2,50.2,5.02,0.09
04:14:10,2.3390,0.1425,1.7884,0.7280,96.45,96.27,502.0,0.33,4.7,0.02,0.2,50.2,5.02,0.09
04:14:20,2.3530,0.1564,1.7894,0.7285,96.50,96.33,502.0,0.37,5.3,0.02,0.2,50.2,5.02,0.1
04:14:30,2.3340,0.1392,1.7903,0.7288,96.55,96.38,502.0,0.32,4.6,0.02,0.2,50.2,5.02,0.09
04:14:40,2.3320,0.1417,1.7912,0.7292,96.60,96.43,501.0,0.33,4.7,0.02,0.2,50.1,5.01,0.09
04:14:50,2.3370,0.1560,1.7923,0.7297,96.65,96.49,502.0,0.36,5.1,0.02,0.2,50.2,5.02,0.1
04:15:00,2.3330,0.1425,1.7932,0.7301,96.70,96.54,500.0,0.33,4.7,0.02,0.2,50.0,5.0,0.09
04:15:10,2.3340,0.1398,1.7941,0.7305,96.75,96.59,498.0,0.33,4.7,0.02,0.2,49.8,4.98,0.09
04:15:20,2.3360,0.1385,1.7950,0.7308,96.80,96.65,498.0,0.32,4.6,0.02,0.2,49.8,4.98,0.09
04:15:30,2.3330,0.1336,1.7959,0.7312,96.85,96.69,498.0,0.31,4.4,0.02,0.2,49.8,4.98,0.08
04:15:40,2.3380,0.1337,1.7967,0.7316,96.90,96.74,497.0,0.31,4.4,0.02,0.2,49.7,4.97,0.08
04:15:50,2.3330,0.1365,1.7976,0.7320,96.94,96.79,495.0,0.32,4.6,0.02,0.2,49.5,4.95,0.09
04:16:00,2.3370,0.1365,1.7985,0.7323,96.99,96.84,495.0,0.32,4.6,0.02,0.2,49.5,4.95,0.09
04:16:10,2.3320,0.1401,1.7994,0.7327,97.04,96.90,496.0,0.33,4.7,0.02,0.2,49.6,4.96,0.09
04:16:20,2.3340,0.1414,1.8003,0.7331,97.09,96.95,496.0,0.33,4.7,0.02,0.2,49.6,4.96,0.09
04:16:30,2.3320,0.1345,1.8012,0.7335,97.14,97.00,496.0,0.31,4.4,0.02,0.2,49.6,4.96,0.08
04:16:40,2.3320,0.1392,1.8021,0.7339,97.19,97.05,497.0,0.32,4.6,0.02,0.2,49.7,4.97,0.09
04:16:50,2.3410,0.1401,1.8030,0.7343,97.23,97.10,496.0,0.33,4.7,0.02,0.2,49.6,4.96,0.09
04:17:00,2.3340,0.1407,1.8039,0.7347,97.28,97.15,494.0,0.33,4.7,0.02,0.2,49.4,4.94,0.09
04:17:10,2.3350,0.1342,1.8048,0.7350,97.33,97.20,495.0,0.31,4.4,0.02,0.2,49.5,4.95,0.08
04:17:20,2.3540,0.1558,1.8058,0.7355,97.39,97.26,495.0,0.37,5.3,0.02,0.2,49.5,4.95,0.1
04:17:30,2.3450,0.1552,1.8068,0.7359,97.44,97.31,493.0,0.36,5.1,0.02,0.2,49.3,4.93,0.1
04:17:40,2.3390,0.1432,1.8077,0.7363,97.49,97.37,493.0,0.33,4.7,0.02,0.2,49.3,4.93,0.09
04:17:50,2.3340,0.1403,1.8087,0.7367,97.54,97.42,494.0,0.33,4.7,0.02,0.2,49.4,4.94,0.09
04:18:00,2.3320,0.1395,1.8096,0.7371,97.59,97.47,494.0,0.33,4.7,0.02,0.2,49.4,4.94,0.09
04:18:10,2.3420,0.1449,1.8105,0.7375,97.64,97.52,495.0,0.34,4.9,0.02,0.2,49.5,4.95,0.09
04:18:20,2.3390,0.1547,1.8115,0.7379,97.69,97.58,495.0,0.36,5.1,0.02,0.2,49.5,4.95,0.1
04:18:30,2.3470,0.1401,1.8124,0.7383,97.74,97.63,496.0,0.33,4.7,0.02,0.2,49.6,4.96,0.09
04:18:40,2.3390,0.1486,1.8134,0.7387,97.79,97.69,498.0,0.35,5.0,0.02,0.2,49.8,4.98,0.09
04:18:50,2.3400,0.1549,1.8144,0.7391,97.85,97.74,496.0,0.36,5.1,0.02,0.2,49.6,4.96,0.1
04:19:00,2.3390,0.1340,1.8153,0.7395,97.90,97.79,495.0,0.31,4.4,0.02,0.2,49.5,4.95,0.08
04:19:10,2.3550,0.1549,1.8163,0.7399,97.95,97.85,494.0,0.36,5.1,0.02,0.2,49.4,4.94,0.1
04:19:20,2.3470,0.1418,1.8172,0.7403,98.00,97.90,491.0,0.33,4.7,0.02,0.2,49.1,4.91,0.09
04:19:30,2.3420,0.1416,1.8181,0.7407,98.05,97.95,491.0,0.33,4.7,0.02,0.2,49.1,4.91,0.09
04:19:40,2.3320,0.1385,1.8190,0.7411,98.10,98.00,490.0,0.32,4.6,0.02,0.2,49.0,4.9,0.09
04:19:50,2.3360,0.1404,1.8199,0.7415,98.15,98.06,491.0,0.33,4.7,0.02,0.2,49.1,4.91,0.09
04:20:00,2.3410,0.1374,1.8208,0.7419,98.20,98.11,491.0,0.32,4.6,0.02,0.2,49.1,4.91,0.09
04:20:10,2.3490,0.1537,1.8218,0.7423,98.25,98.16,490.0,0.36,5.1,0.02,0.2,49.0,4.9,0.1
04:20:20,2.3350,0.1413,1.8227,0.7427,98.30,98.21,489.0,0.33,4.7,0.02,0.2,48.9,4.89,0.09
04:20:30,2.3380,0.1537,1.8237,0.7431,98.35,98.27,490.0,0.36,5.1,0.02,0.2,49.0,4.9,0.1
04:20:40,2.3460,0.1383,1.8246,0.7435,98.40,98.32,489.0,0.32,4.6,0.02,0.2,48.9,4.89,0.09
04:20:50,2.3390,0.1547,1.8256,0.7439,98.46,98.38,489.0,0.36,5.1,0.02,0.2,48.9,4.89,0.1
04:21:00,2.3330,0.1397,1.8265,0.7443,98.50,98.43,490.0,0.33,4.7,0.02,0.2,49.0,4.9,0.09
04:21:10,2.3330,0.1393,1.8275,0.7447,98.55,98.48,489.0,0.32,4.6,0.02,0.2,48.9,4.89,0.09
04:21:20,2.3370,0.1391,1.8284,0.7451,98.60,98.53,490.0,0.33,4.7,0.02,0.2,49.0,4.9,0.09
04:21:30,2.3490,0.1460,1.8293,0.7455,98.65,98.59,490.0,0.34,4.9,0.02,0.2,49.0,4.9,0.09
04:21:40,2.3510,0.1531,1.8303,0.7459,98.71,98.64,489.0,0.36,5.1,0.02,0.2,48.9,4.89,0.1
04:21:50,2.3370,0.1351,1.8312,0.7463,98.75,98.69,487.0,0.32,4.6,0.02,0.2,48.7,4.87,0.09
04:22:00,2.3350,0.1381,1.8321,0.7467,98.80,98.74,486.0,0.32,4.6,0.02,0.2,48.6,4.86,0.09
04:22:10,2.3370,0.1430,1.8330,0.7471,98.85,98.80,486.0,0.33,4.7,0.02,0.2,48.6,4.86,0.09
04:22:20,2.3400,0.1359,1.8339,0.7475,98.90,98.85,485.0,0.32,4.6,0.02,0.2,48.5,4.85,0.09
04:22:30,2.3360,0.1378,1.8348,0.7478,98.95,98.90,484.0,0.32,4.6,0.02,0.2,48.4,4.84,0.09
04:22:40,2.3350,0.1317,1.8356,0.7482,98.99,98.94,482.0,0.31,4.4,0.02,0.2,48.2,4.82,0.09
04:22:50,2.3330,0.1398,1.8365,0.7486,99.04,99.00,481.0,0.33,4.7,0.02,0.2,48.1,4.81,0.09
04:23:00,2.3330,0.1389,1.8374,0.7490,99.09,99.05,481.0,0.32,4.6,0.02,0.2,48.1,4.81,0.09
04:23:10,2.3350,0.1318,1.8383,0.7494,99.14,99.09,480.0,0.31,4.4,0.02,0.2,48.0,4.8,0.09
04:23:20,2.3350,0.1390,1.8392,0.7497,99.19,99.15,478.0,0.32,4.6,0.02,0.2,47.8,4.78,0.09
04:23:30,2.3370,0.1377,1.8401,0.7501,99.23,99.20,479.0,0.32,4.6,0.02,0.2,47.9,4.79,0.09
04:23:40,2.3370,0.1308,1.8409,0.7505,99.28,99.24,475.0,0.31,4.4,0.02,0.2,47.5,4.75,0.09
04:23:50,2.3350,0.1369,1.8418,0.7509,99.33,99.29,476.0,0.32,4.6,0.02,0.2,47.6,4.76,0.09
