Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
00:07:50,4.9750,0.7021,0.2501,0.0588,8.09,5.28,771.0,3.49,29.1,0.12,1.2,77.1,7.71,0.37
00:08:00,5.1600,0.1964,0.2529,0.0593,8.19,5.33,770.0,1.01,8.4,0.04,0.4,77.0,7.7,0.11
00:08:10,5.2230,0.0092,0.2530,0.0594,8.19,5.33,766.0,0.05,0.4,0.0,0.0,76.6,7.66,0.01
00:08:20,4.9550,0.6061,0.2613,0.0610,8.46,5.48,770.0,3.0,25.0,0.1,1.0,77.0,7.7,0.31
00:08:30,5.2230,0.0092,0.2615,0.0611,8.46,5.48,766.0,0.05,0.4,0.0,0.0,76.6,7.66,0.01
00:08:40,5.1030,0.0092,0.2616,0.0611,8.47,5.48,768.0,0.05,0.4,0.0,0.0,76.8,7.68,0.01
00:08:50,4.9130,0.5679,0.2694,0.0627,8.72,5.63,771.0,2.79,23.3,0.1,1.0,77.1,7.71,0.29
00:09:00,5.1070,0.0091,0.2695,0.0627,8.72,5.63,772.0,0.05,0.4,0.0,0.0,77.2,7.72,0.01
00:09:10,4.7440,1.2819,0.2864,0.0663,9.27,5.95,772.0,6.08,50.7,0.21,2.1,77.2,7.72,0.64
00:09:20,5.2230,0.0092,0.2865,0.0663,9.28,5.95,772.0,0.05,0.4,0.0,0.0,77.2,7.72,0.01
00:09:30,5.1040,0.0831,0.2877,0.0665,9.31,5.97,765.0,0.42,3.5,0.01,0.1,76.5,7.65,0.04
00:09:40,5.2210,0.0091,0.2878,0.0665,9.32,5.97,763.0,0.05,0.4,0.0,0.0,76.3,7.63,0.01
00:09:50,5.1030,0.0091,0.2880,0.0666,9.32,5.97,783.0,0.05,0.4,0.0,0.0,78.3,7.83,0.01
00:10:00,4.7930,1.2259,0.3043,0.0700,9.85,6.28,783.0,5.88,49.0,0.2,2.0,78.3,7.83,0.61
00:10:10,5.2190,0.0093,0.3044,0.0700,9.85,6.28,787.0,0.05,0.4,0.0,0.0,78.7,7.87,0.01
00:10:20,5.2210,0.0091,0.3045,0.0700,9.86,6.28,789.0,0.05,0.4,0.0,0.0,78.9,7.89,0.01
00:10:30,5.2230,0.0092,0.3047,0.0700,9.86,6.29,794.0,0.05,0.4,0.0,0.0,79.4,7.94,0.01
00:10:40,5.1110,0.0092,0.3048,0.0701,9.87,6.29,797.0,0.05,0.4,0.0,0.0,79.7,7.97,0.01
00:10:50,4.8810,0.8411,0.3162,0.0724,10.24,6.50,796.0,4.11,34.3,0.14,1.4,79.6,7.96,0.42
00:11:00,4.8480,0.8178,0.3272,0.0747,10.59,6.70,796.0,3.96,33.0,0.14,1.4,79.6,7.96,0.4
00:11:10,5.1140,0.0091,0.3274,0.0747,10.60,6.71,800.0,0.05,0.4,0.0,0.0,80.0,8.0,0.01
00:11:20,5.0800,0.1291,0.3292,0.0751,10.66,6.74,797.0,0.66,5.5,0.02,0.2,79.7,7.97,0.07
00:11:30,5.2160,0.0091,0.3293,0.0751,10.66,6.74,802.0,0.05,0.4,0.0,0.0,80.2,8.02,0.01
00:11:40,5.1120,0.0092,0.3294,0.0751,10.66,6.74,800.0,0.05,0.4,0.0,0.0,80.0,8.0,0.01
00:11:50,2.9640,0.8009,0.3360,0.0773,10.88,6.94,792.0,2.37,19.8,0.08,0.8,79.2,7.92,0.24
00:12:00,5.1180,0.3525,0.3410,0.0783,11.04,7.03,688.0,1.8,15.0,0.06,0.6,68.8,6.88,0.21
00:12:10,3.3010,1.0028,0.3502,0.0811,11.34,7.28,797.0,3.31,27.6,0.11,1.1,79.7,7.97,0.33
00:12:20,2.7020,0.7057,0.3555,0.0831,11.51,7.46,782.0,1.91,15.9,0.07,0.7,78.2,7.82,0.2
00:12:30,2.8110,0.8152,0.3619,0.0853,11.72,7.66,674.0,2.29,19.1,0.08,0.8,67.4,6.74,0.27
00:12:40,2.6520,0.7036,0.3671,0.0873,11.88,7.83,761.0,1.87,15.6,0.06,0.6,76.1,7.61,0.2
00:12:50,2.3110,0.3004,0.3690,0.0881,11.95,7.91,765.0,0.69,5.8,0.02,0.2,76.5,7.65,0.07
00:13:00,2.2850,0.1988,0.3703,0.0887,11.99,7.96,336.0,0.45,3.8,0.02,0.2,33.6,3.36,0.11
00:13:10,2.2750,0.2188,0.3717,0.0893,12.03,8.01,179.5,0.5,4.2,0.02,0.2,18.0,1.795,0.22
00:13:20,2.2900,0.2548,0.3733,0.0900,12.08,8.08,202.0,0.58,4.8,0.02,0.2,20.2,2.02,0.23
00:13:30,2.4440,0.5492,0.3770,0.0915,12.20,8.21,285.0,1.34,11.2,0.05,0.5,28.5,2.85,0.38
00:13:40,2.3060,0.2747,0.3788,0.0923,12.26,8.28,646.0,0.63,5.3,0.02,0.2,64.6,6.46,0.08
00:13:50,2.3210,0.3337,0.3809,0.0932,12.33,8.37,334.0,0.77,6.4,0.03,0.3,33.4,3.34,0.19
00:14:00,2.5860,0.7349,0.3862,0.0952,12.50,8.55,381.0,1.9,15.8,0.07,0.7,38.1,3.81,0.4
00:14:10,2.4140,0.5279,0.3897,0.0967,12.62,8.68,756.0,1.27,10.6,0.04,0.4,75.6,7.56,0.14
00:14:20,2.6580,0.8203,0.3958,0.0990,12.81,8.88,634.0,2.18,18.2,0.08,0.8,63.4,6.34,0.28
00:14:30,2.7930,0.8807,0.4026,0.1014,13.03,9.10,781.0,2.46,20.5,0.09,0.9,78.1,7.81,0.25
00:14:40,2.6700,0.7378,0.4081,0.1035,13.21,9.29,788.0,1.97,16.4,0.07,0.7,78.8,7.88,0.2
00:14:50,4.6700,0.0090,0.4082,0.1035,13.21,9.29,716.0,0.04,0.3,0.0,0.0,71.6,7.16,0.0
00:15:00,2.8550,0.8531,0.4150,0.1059,13.43,9.50,758.0,2.44,20.3,0.08,0.8,75.8,7.58,0.26
00:15:10,4.6030,0.0091,0.4151,0.1059,13.44,9.51,666.0,0.04,0.3,0.0,0.0,66.6,6.66,0.0
00:15:20,2.5880,0.5902,0.4193,0.1075,13.58,9.65,763.0,1.53,12.8,0.05,0.5,76.3,7.63,0.16
00:15:30,3.1630,0.9628,0.4278,0.1102,13.85,9.89,576.0,3.05,25.4,0.11,1.1,57.6,5.76,0.43
00:15:40,2.4100,0.4551,0.4308,0.1115,13.95,10.01,666.0,1.1,9.2,0.04,0.4,66.6,6.66,0.13
00:15:50,2.2480,0.2196,0.4322,0.1121,13.99,10.06,535.0,0.49,4.1,0.02,0.2,53.5,5.35,0.07
00:16:00,2.2520,0.2214,0.4336,0.1127,14.04,10.12,212.0,0.5,4.2,0.02,0.2,21.2,2.12,0.19
00:16:10,2.2540,0.2116,0.4349,0.1133,14.08,10.17,177.4,0.48,4.0,0.02,0.2,17.7,1.774,0.22
00:16:20,2.2440,0.2025,0.4362,0.1139,14.12,10.22,176.4,0.45,3.8,0.02,0.2,17.6,1.764,0.21
00:16:30,2.2490,0.2141,0.4375,0.1145,14.16,10.27,176.6,0.48,4.0,0.02,0.2,17.7,1.766,0.22
00:16:40,2.2630,0.2434,0.4391,0.1151,14.21,10.33,192.5,0.55,4.6,0.02,0.2,19.3,1.925,0.23
00:16:50,2.2860,0.2661,0.4407,0.1159,14.27,10.40,201.0,0.61,5.1,0.02,0.2,20.1,2.01,0.24
00:17:00,2.3080,0.3336,0.4429,0.1168,14.34,10.48,248.0,0.77,6.4,0.03,0.3,24.8,2.48,0.25
00:17:10,2.3830,0.4761,0.4460,0.1181,14.44,10.60,408.0,1.13,9.4,0.04,0.4,40.8,4.08,0.22
00:17:20,2.5540,0.6554,0.4507,0.1199,14.59,10.77,561.0,1.67,13.9,0.06,0.6,56.1,5.61,0.24
00:17:30,2.2990,0.3065,0.4526,0.1208,14.65,10.84,700.0,0.7,5.8,0.02,0.2,70.0,7.0,0.08
00:17:40,3.1560,0.5126,0.4571,0.1222,14.80,10.97,379.0,1.62,13.5,0.06,0.6,37.9,3.79,0.34
00:17:50,2.3720,0.2680,0.4589,0.1230,14.86,11.04,392.0,0.64,5.3,0.02,0.2,39.2,3.92,0.13
00:18:00,2.2740,0.1995,0.4602,0.1235,14.90,11.09,246.0,0.45,3.8,0.02,0.2,24.6,2.46,0.15
00:18:10,2.2610,0.2134,0.4615,0.1241,14.94,11.14,167.5,0.48,4.0,0.02,0.2,16.8,1.675,0.23
00:18:20,2.2590,0.2052,0.4628,0.1247,14.98,11.19,152.1,0.46,3.8,0.02,0.2,15.2,1.521,0.24
00:18:30,2.2530,0.1968,0.4640,0.1252,15.02,11.24,154.3,0.44,3.7,0.02,0.2,15.4,1.543,0.23
00:18:40,2.2550,0.2007,0.4653,0.1258,15.06,11.29,160.8,0.45,3.8,0.02,0.2,16.1,1.608,0.23
00:18:50,2.2500,0.1898,0.4665,0.1263,15.10,11.34,164.3,0.43,3.6,0.01,0.1,16.4,1.643,0.21
00:19:00,2.2490,0.1868,0.4676,0.1268,15.14,11.38,161.5,0.42,3.5,0.01,0.1,16.2,1.615,0.21
00:19:10,2.2550,0.1903,0.4688,0.1274,15.18,11.43,145.4,0.43,3.6,0.01,0.1,14.5,1.454,0.24
00:19:20,2.2540,0.1921,0.4700,0.1279,15.22,11.48,145.1,0.43,3.6,0.01,0.1,14.5,1.451,0.24
00:19:30,2.2520,0.1858,0.4712,0.1284,15.25,11.53,147.1,0.42,3.5,0.01,0.1,14.7,1.471,0.23
00:19:40,2.2520,0.1875,0.4724,0.1289,15.29,11.57,146.3,0.42,3.5,0.01,0.1,14.6,1.463,0.23
00:19:50,2.2580,0.1880,0.4735,0.1294,15.33,11.62,145.9,0.42,3.5,0.01,0.1,14.6,1.459,0.23
00:20:00,2.2550,0.1866,0.4747,0.1300,15.37,11.67,145.9,0.42,3.5,0.01,0.1,14.6,1.459,0.23
00:20:10,2.2540,0.1873,0.4759,0.1305,15.41,11.71,144.9,0.42,3.5,0.01,0.1,14.5,1.449,0.23
00:20:20,2.2650,0.2082,0.4772,0.1311,15.45,11.76,143.7,0.47,3.9,0.02,0.2,14.4,1.437,0.26
00:20:30,2.2570,0.1843,0.4783,0.1316,15.49,11.81,144.0,0.42,3.5,0.01,0.1,14.4,1.44,0.24
00:20:40,2.2610,0.1847,0.4795,0.1321,15.52,11.86,143.5,0.42,3.5,0.01,0.1,14.4,1.435,0.24
00:20:50,2.2580,0.1908,0.4807,0.1326,15.56,11.90,139.3,0.43,3.6,0.01,0.1,13.9,1.393,0.25
00:21:00,2.2630,0.2007,0.4820,0.1332,15.60,11.95,137.9,0.45,3.8,0.02,0.2,13.8,1.379,0.26
00:21:10,2.2690,0.1806,0.4831,0.1337,15.64,12.00,138.0,0.41,3.4,0.01,0.1,13.8,1.38,0.24
00:21:20,2.2640,0.1780,0.4842,0.1342,15.68,12.04,137.7,0.4,3.3,0.01,0.1,13.8,1.377,0.23
00:21:30,2.2810,0.2005,0.4855,0.1347,15.72,12.09,134.7,0.46,3.8,0.02,0.2,13.5,1.347,0.28
00:21:40,2.2610,0.1811,0.4866,0.1352,15.75,12.14,133.8,0.41,3.4,0.01,0.1,13.4,1.338,0.25
00:21:50,2.2620,0.1783,0.4878,0.1357,15.79,12.18,134.9,0.4,3.3,0.01,0.1,13.5,1.349,0.24
00:22:00,2.2820,0.2031,0.4890,0.1363,15.83,12.23,135.4,0.46,3.8,0.02,0.2,13.5,1.354,0.27
00:22:10,2.2650,0.1796,0.4902,0.1368,15.87,12.28,137.0,0.41,3.4,0.01,0.1,13.7,1.37,0.24
00:22:20,2.2900,0.2037,0.4915,0.1374,15.91,12.33,136.9,0.47,3.9,0.02,0.2,13.7,1.369,0.28
00:22:30,2.2700,0.1818,0.4926,0.1379,15.95,12.37,137.2,0.41,3.4,0.01,0.1,13.7,1.372,0.24
00:22:40,2.2780,0.1868,0.4938,0.1384,15.99,12.42,140.8,0.43,3.6,0.01,0.1,14.1,1.408,0.25
00:22:50,2.2750,0.2068,0.4951,0.1390,16.03,12.47,144.2,0.47,3.9,0.02,0.2,14.4,1.442,0.26
00:23:00,2.2770,0.1882,0.4963,0.1395,16.07,12.52,147.5,0.43,3.6,0.01,0.1,14.8,1.475,0.24
00:23:10,2.2750,0.1946,0.4975,0.1400,16.11,12.57,153.2,0.44,3.7,0.02,0.2,15.3,1.532,0.23
00:23:20,2.2750,0.1962,0.4988,0.1406,16.15,12.62,157.8,0.45,3.8,0.02,0.2,15.8,1.578,0.23
00:23:30,2.2810,0.2217,0.5002,0.1412,16.19,12.67,164.1,0.51,4.3,0.02,0.2,16.4,1.641,0.25
00:23:40,2.2810,0.2103,0.5015,0.1418,16.23,12.72,171.1,0.48,4.0,0.02,0.2,17.1,1.711,0.23
00:23:50,2.2870,0.2283,0.5029,0.1424,16.28,12.78,182.7,0.52,4.3,0.02,0.2,18.3,1.827,0.23
00:24:00,2.2930,0.2556,0.5046,0.1431,16.33,12.84,218.0,0.59,4.9,0.02,0.2,21.8,2.18,0.22
00:24:10,2.3150,0.2696,0.5063,0.1439,16.39,12.91,248.0,0.62,5.2,0.02,0.2,24.8,2.48,0.2
00:24:20,2.3350,0.3216,0.5084,0.1447,16.46,12.99,292.0,0.75,6.3,0.03,0.3,29.2,2.92,0.21
00:24:30,5.2210,0.0092,0.5085,0.1448,16.46,12.99,382.0,0.05,0.4,0.0,0.0,38.2,3.82,0.01
00:24:40,5.2090,0.0092,0.5087,0.1448,16.47,13.00,423.0,0.05,0.4,0.0,0.0,42.3,4.23,0.01
00:24:50,3.0720,0.9514,0.5168,0.1474,16.73,13.23,614.0,2.92,24.3,0.1,1.0,61.4,6.14,0.38
00:25:00,2.3570,0.3261,0.5189,0.1483,16.80,13.32,681.0,0.77,6.4,0.03,0.3,68.1,6.81,0.09
00:25:10,2.5090,0.5692,0.5229,0.1499,16.93,13.46,386.0,1.43,11.9,0.05,0.5,38.6,3.86,0.3
00:25:20,2.4800,0.4900,0.5263,0.1513,17.04,13.58,587.0,1.22,10.2,0.04,0.4,58.7,5.87,0.17
00:25:30,2.6410,0.7575,0.5318,0.1534,17.22,13.77,597.0,2.0,16.7,0.07,0.7,59.7,5.97,0.27
00:25:40,2.6960,0.7986,0.5378,0.1556,17.41,13.97,707.0,2.15,17.9,0.07,0.7,70.7,7.07,0.25
00:25:50,2.6930,0.8016,0.5438,0.1578,17.60,14.17,759.0,2.16,18.0,0.08,0.8,75.9,7.59,0.23
00:26:00,2.7150,0.8001,0.5498,0.1601,17.80,14.37,757.0,2.17,18.1,0.08,0.8,75.7,7.57,0.23
00:26:10,2.7890,0.8390,0.5563,0.1624,18.01,14.58,757.0,2.34,19.5,0.08,0.8,75.7,7.57,0.25
00:26:20,3.2340,1.0115,0.5654,0.1652,18.30,14.83,751.0,3.27,27.3,0.11,1.1,75.1,7.51,0.35
00:26:30,3.3540,1.0216,0.5749,0.1680,18.61,15.08,753.0,3.43,28.6,0.12,1.2,75.3,7.53,0.37
00:26:40,4.3770,0.9003,0.5859,0.1705,18.97,15.31,750.0,3.94,32.8,0.14,1.4,75.0,7.5,0.42
00:26:50,4.6760,0.0091,0.5860,0.1706,18.97,15.31,749.0,0.04,0.3,0.0,0.0,74.9,7.49,0.0
00:27:00,4.6260,0.0092,0.5861,0.1706,18.97,15.31,747.0,0.04,0.3,0.0,0.0,74.7,7.47,0.0
00:27:10,3.1170,0.9453,0.5943,0.1732,19.24,15.55,749.0,2.95,24.6,0.1,1.0,74.9,7.49,0.32
00:27:20,4.6560,0.1008,0.5956,0.1735,19.28,15.57,746.0,0.47,3.9,0.02,0.2,74.6,7.46,0.05
00:27:30,3.3420,1.0512,0.6054,0.1764,19.60,15.83,745.0,3.51,29.3,0.12,1.2,74.5,7.45,0.38
00:27:40,3.1690,0.9559,0.6138,0.1791,19.87,16.07,750.0,3.03,25.3,0.11,1.1,75.0,7.5,0.33
00:27:50,3.1040,0.9430,0.6219,0.1817,20.13,16.31,750.0,2.93,24.4,0.1,1.0,75.0,7.5,0.32
00:28:00,4.6790,0.0092,0.6220,0.1817,20.14,16.31,751.0,0.04,0.3,0.0,0.0,75.1,7.51,0.0
00:28:10,4.6790,0.0092,0.6221,0.1817,20.14,16.31,750.0,0.04,0.3,0.0,0.0,75.0,7.5,0.0
00:28:20,4.6030,0.0091,0.6223,0.1818,20.14,16.32,753.0,0.04,0.3,0.0,0.0,75.3,7.53,0.0
00:28:30,3.4460,1.1055,0.6328,0.1848,20.49,16.59,754.0,3.81,31.8,0.13,1.3,75.4,7.54,0.41
00:28:40,3.0990,0.9355,0.6409,0.1874,20.75,16.82,754.0,2.9,24.2,0.1,1.0,75.4,7.54,0.31
00:28:50,4.3700,1.1794,0.6552,0.1907,21.21,17.12,755.0,5.15,42.9,0.18,1.8,75.5,7.55,0.55
00:29:00,4.2630,0.8235,0.6650,0.1930,21.53,17.32,754.0,3.51,29.3,0.12,1.2,75.4,7.54,0.38
00:29:10,4.6780,0.0091,0.6651,0.1930,21.53,17.33,755.0,0.04,0.3,0.0,0.0,75.5,7.55,0.0
00:29:20,3.2220,0.9914,0.6740,0.1958,21.82,17.57,757.0,3.19,26.6,0.11,1.1,75.7,7.57,0.34
00:29:30,4.0800,0.9319,0.6845,0.1984,22.16,17.81,759.0,3.8,31.7,0.13,1.3,75.9,7.59,0.4
00:29:40,3.1850,0.9763,0.6932,0.2011,22.44,18.05,761.0,3.11,25.9,0.11,1.1,76.1,7.61,0.33
00:29:50,4.6030,0.0091,0.6933,0.2011,22.44,18.05,764.0,0.04,0.3,0.0,0.0,76.4,7.64,0.0
00:30:00,4.6660,0.0092,0.6934,0.2011,22.45,18.05,765.0,0.04,0.3,0.0,0.0,76.5,7.65,0.0
00:30:10,3.1800,0.9969,0.7022,0.2039,22.73,18.30,769.0,3.17,26.4,0.11,1.1,76.9,7.69,0.33
00:30:20,3.1250,0.9612,0.7105,0.2066,23.00,18.54,769.0,3.0,25.0,0.1,1.0,76.9,7.69,0.31
00:30:30,3.2730,1.0259,0.7199,0.2094,23.30,18.80,773.0,3.36,28.0,0.12,1.2,77.3,7.73,0.35
00:30:40,4.6030,0.0092,0.7200,0.2094,23.31,18.80,774.0,0.04,0.3,0.0,0.0,77.4,7.74,0.0
00:30:50,4.5980,0.0432,0.7205,0.2096,23.33,18.81,772.0,0.2,1.7,0.01,0.1,77.2,7.72,0.02
00:31:00,4.6030,0.0092,0.7207,0.2096,23.33,18.81,753.0,0.04,0.3,0.0,0.0,75.3,7.53,0.0
00:31:10,4.6790,0.0091,0.7208,0.2096,23.33,18.81,739.0,0.04,0.3,0.0,0.0,73.9,7.39,0.0
00:31:20,4.6790,0.0092,0.7209,0.2096,23.34,18.82,752.0,0.04,0.3,0.0,0.0,75.2,7.52,0.0
00:31:30,2.3690,0.3959,0.7235,0.2107,23.42,18.92,755.0,0.94,7.8,0.03,0.3,75.5,7.55,0.1
00:31:40,2.6560,0.6628,0.7284,0.2126,23.58,19.08,412.0,1.76,14.7,0.06,0.6,41.2,4.12,0.34
00:31:50,3.0530,0.9159,0.7362,0.2151,23.83,19.31,602.0,2.8,23.3,0.1,1.0,60.2,6.02,0.38
00:32:00,4.6110,0.0091,0.7363,0.2152,23.83,19.31,755.0,0.04,0.3,0.0,0.0,75.5,7.55,0.0
00:32:10,4.6590,0.1175,0.7378,0.2155,23.88,19.34,754.0,0.55,4.6,0.02,0.2,75.4,7.54,0.06
00:32:20,2.6520,0.5735,0.7420,0.2171,24.02,19.48,740.0,1.52,12.7,0.05,0.5,74.0,7.4,0.17
00:32:30,2.3010,0.3183,0.7441,0.2180,24.09,19.56,500.0,0.73,6.1,0.03,0.3,50.0,5.0,0.12
00:32:40,2.2240,0.1914,0.7452,0.2185,24.13,19.61,330.0,0.43,3.6,0.01,0.1,33.0,3.3,0.11
00:32:50,2.2430,0.1768,0.7463,0.2190,24.16,19.66,156.5,0.4,3.3,0.01,0.1,15.7,1.565,0.21
00:33:00,2.2260,0.1848,0.7475,0.2195,24.20,19.70,154.1,0.41,3.4,0.01,0.1,15.4,1.541,0.21
00:33:10,2.2500,0.2083,0.7488,0.2201,24.24,19.75,153.0,0.47,3.9,0.02,0.2,15.3,1.53,0.25
00:33:20,2.2310,0.1832,0.7499,0.2206,24.28,19.80,153.2,0.41,3.4,0.01,0.1,15.3,1.532,0.22
00:33:30,2.2400,0.1893,0.7511,0.2211,24.31,19.85,152.1,0.42,3.5,0.01,0.1,15.2,1.521,0.22
00:33:40,2.2370,0.1903,0.7523,0.2216,24.35,19.89,152.9,0.43,3.6,0.01,0.1,15.3,1.529,0.23
00:33:50,5.1370,0.0857,0.7535,0.2219,24.39,19.91,156.5,0.44,3.7,0.02,0.2,15.7,1.565,0.23
00:34:00,2.9470,0.2392,0.7555,0.2225,24.46,19.97,157.4,0.7,5.8,0.02,0.2,15.7,1.574,0.36
00:34:10,2.6350,0.2427,0.7572,0.2232,24.51,20.03,158.5,0.64,5.3,0.02,0.2,15.9,1.585,0.33
00:34:20,2.4640,0.2072,0.7587,0.2238,24.56,20.09,157.0,0.51,4.3,0.02,0.2,15.7,1.57,0.26
00:34:30,2.3650,0.1956,0.7599,0.2243,24.60,20.14,153.1,0.46,3.8,0.02,0.2,15.3,1.531,0.24
