Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Sunlight Level
00:05:40,2.6350,0.4695,0.1357,0.0503,4.35,4.20,232.0,1.24,2.32
00:05:50,2.6360,0.4816,0.1392,0.0516,4.46,4.31,232.0,1.27,2.32
00:06:00,2.6420,0.5117,0.1430,0.0530,4.58,4.43,250.0,1.35,2.5
00:06:10,2.6410,0.5128,0.1468,0.0545,4.70,4.55,250.0,1.35,2.5
00:06:20,2.6520,0.5688,0.1509,0.0560,4.84,4.68,260.0,1.51,2.6
00:06:30,2.6910,0.7541,0.1566,0.0581,5.02,4.85,368.0,2.03,3.68
00:06:40,2.6550,0.6030,0.1610,0.0598,5.16,4.99,321.0,1.6,3.21
00:06:50,2.6330,0.5183,0.1648,0.0612,5.28,5.11,259.0,1.36,2.59
00:07:00,2.6330,0.5267,0.1687,0.0627,5.40,5.24,255.0,1.39,2.55
00:07:10,2.6270,0.5069,0.1724,0.0641,5.52,5.35,253.0,1.33,2.53
00:07:20,2.6240,0.5029,0.1760,0.0655,5.64,5.47,246.0,1.32,2.46
00:07:30,2.6210,0.4930,0.1796,0.0669,5.76,5.59,241.0,1.29,2.41
00:07:40,2.6200,0.4955,0.1832,0.0683,5.87,5.70,241.0,1.3,2.41
00:07:50,2.6300,0.5412,0.1872,0.0698,6.00,5.83,258.0,1.42,2.58
00:08:00,2.6430,0.6032,0.1916,0.0714,6.14,5.97,281.0,1.59,2.81
00:08:10,2.6870,0.8172,0.1977,0.0737,6.34,6.16,375.0,2.2,3.75
00:08:20,2.6940,0.8594,0.2041,0.0761,6.54,6.35,432.0,2.32,4.32
00:08:30,2.6970,0.6907,0.2093,0.0780,6.71,6.52,376.0,1.86,3.76
00:08:40,2.6810,0.6276,0.2140,0.0798,6.86,6.66,302.0,1.68,3.02
00:08:50,2.6850,0.6643,0.2190,0.0816,7.02,6.81,327.0,1.78,3.27
00:09:00,2.6750,0.6279,0.2236,0.0833,7.16,6.96,320.0,1.68,3.2
00:09:10,2.6790,0.6595,0.2285,0.0852,7.32,7.11,307.0,1.77,3.07
00:09:20,2.7380,0.8489,0.2350,0.0875,7.53,7.31,396.0,2.32,3.96
00:09:30,2.7680,0.9728,0.2425,0.0902,7.77,7.54,478.0,2.69,4.78
00:09:40,2.7610,1.0003,0.2501,0.0930,8.01,7.77,501.0,2.76,5.01
00:09:50,2.7540,0.9760,0.2576,0.0957,8.25,7.99,499.0,2.69,4.99
00:10:00,2.7390,0.9091,0.2645,0.0983,8.48,8.21,469.0,2.49,4.69
00:10:10,2.7100,0.8260,0.2707,0.1005,8.67,8.40,416.0,2.24,4.16
00:10:20,2.6910,0.7624,0.2764,0.1027,8.86,8.57,390.0,2.05,3.9
00:10:30,2.6680,0.6598,0.2813,0.1045,9.01,8.73,343.0,1.76,3.43
00:10:40,2.6220,0.5501,0.2853,0.1060,9.14,8.85,284.0,1.44,2.84
00:10:50,2.6140,0.5037,0.2890,0.1074,9.26,8.97,248.0,1.32,2.48
00:11:00,2.6130,0.4958,0.2926,0.1088,9.37,9.09,240.0,1.3,2.4
00:11:10,2.6110,0.4941,0.2962,0.1102,9.49,9.20,239.0,1.29,2.39
00:11:20,2.6110,0.4984,0.2998,0.1116,9.61,9.32,241.0,1.3,2.41
00:11:30,2.6100,0.5096,0.3035,0.1130,9.72,9.44,246.0,1.33,2.46
00:11:40,2.6140,0.5250,0.3073,0.1144,9.85,9.56,257.0,1.37,2.57
00:11:50,2.6080,0.4916,0.3109,0.1158,9.96,9.67,239.0,1.28,2.39
00:12:00,2.6050,0.4917,0.3144,0.1172,10.07,9.78,239.0,1.28,2.39
00:12:10,2.6060,0.4963,0.3180,0.1185,10.19,9.90,240.0,1.29,2.4
00:12:20,2.6080,0.5082,0.3217,0.1200,10.31,10.02,245.0,1.33,2.45
00:12:30,2.6270,0.5547,0.3257,0.1215,10.44,10.15,261.0,1.46,2.61
00:12:40,2.6640,0.6856,0.3308,0.1234,10.60,10.31,316.0,1.83,3.16
00:12:50,2.6850,0.7801,0.3366,0.1256,10.79,10.49,374.0,2.09,3.74
00:13:00,2.6830,0.7929,0.3425,0.1278,10.98,10.67,398.0,2.13,3.98
00:13:10,2.6670,0.6947,0.3477,0.1297,11.14,10.83,355.0,1.85,3.55
00:13:20,2.6580,0.6777,0.3527,0.1316,11.30,10.99,330.0,1.8,3.3
00:13:30,2.6490,0.6633,0.3576,0.1334,11.46,11.14,323.0,1.76,3.23
00:13:40,2.6590,0.6936,0.3627,0.1354,11.62,11.30,337.0,1.84,3.37
00:13:50,2.6430,0.6486,0.3674,0.1372,11.77,11.45,319.0,1.71,3.19
00:14:00,2.6230,0.5587,0.3715,0.1387,11.90,11.58,284.0,1.47,2.84
00:14:10,2.6080,0.5207,0.3753,0.1402,12.02,11.70,249.0,1.36,2.49
00:14:20,2.6160,0.5391,0.3792,0.1416,12.15,11.83,252.0,1.41,2.52
00:14:30,2.6210,0.5713,0.3834,0.1432,12.28,11.96,272.0,1.5,2.72
00:14:40,2.6110,0.5205,0.3871,0.1447,12.40,12.08,258.0,1.36,2.58
00:14:50,2.6020,0.5021,0.3908,0.1461,12.52,12.20,240.0,1.31,2.4
00:15:00,2.6120,0.5297,0.3946,0.1475,12.64,12.32,243.0,1.38,2.43
00:15:10,2.6450,0.6711,0.3995,0.1494,12.80,12.48,312.0,1.78,3.12
00:15:20,2.6010,0.4987,0.4031,0.1508,12.92,12.59,267.0,1.3,2.67
00:15:30,2.5820,0.4564,0.4064,0.1521,13.02,12.70,218.0,1.18,2.18
00:15:40,2.5820,0.4521,0.4097,0.1533,13.13,12.80,216.0,1.17,2.16
00:15:50,2.5810,0.4494,0.4129,0.1546,13.23,12.91,214.0,1.16,2.14
00:16:00,2.5810,0.4481,0.4161,0.1558,13.33,13.01,214.0,1.16,2.14
00:16:10,2.5810,0.4479,0.4193,0.1571,13.44,13.12,214.0,1.16,2.14
00:16:20,2.5820,0.4483,0.4225,0.1583,13.54,13.22,213.0,1.16,2.13
00:16:30,2.5820,0.4497,0.4258,0.1596,13.64,13.32,215.0,1.16,2.15
00:16:40,2.5830,0.4522,0.4290,0.1608,13.75,13.43,215.0,1.17,2.15
00:16:50,2.5890,0.4558,0.4323,0.1621,13.85,13.54,217.0,1.18,2.17
00:17:00,2.5950,0.4616,0.4356,0.1634,13.96,13.64,219.0,1.2,2.19
00:17:10,2.5980,0.4704,0.4390,0.1647,14.07,13.75,223.0,1.22,2.23
00:17:20,2.6000,0.4835,0.4425,0.1660,14.18,13.86,230.0,1.26,2.3
00:17:30,2.6050,0.5080,0.4462,0.1674,14.30,13.98,238.0,1.32,2.38
00:17:40,2.6690,0.7865,0.4520,0.1696,14.48,14.16,320.0,2.1,3.2
00:17:50,2.6930,0.8529,0.4584,0.1720,14.69,14.36,449.0,2.3,4.49
00:18:00,2.6780,0.7914,0.4643,0.1742,14.88,14.55,382.0,2.12,3.82
00:18:10,2.6690,0.7638,0.4699,0.1763,15.06,14.72,381.0,2.04,3.81
00:18:20,2.6200,0.6240,0.4745,0.1780,15.20,14.87,326.0,1.63,3.26
00:18:30,2.5960,0.5136,0.4782,0.1795,15.32,14.99,253.0,1.33,2.53
00:18:40,2.5930,0.5090,0.4818,0.1809,15.44,15.10,244.0,1.32,2.44
00:18:50,2.5940,0.5107,0.4855,0.1823,15.56,15.22,244.0,1.32,2.44
00:19:00,2.5930,0.5076,0.4892,0.1837,15.67,15.34,242.0,1.32,2.42
00:19:10,2.5920,0.5042,0.4928,0.1851,15.79,15.46,240.0,1.31,2.4
00:19:20,2.5920,0.5041,0.4964,0.1865,15.91,15.57,240.0,1.31,2.4
00:19:30,2.5930,0.5056,0.5001,0.1879,16.02,15.69,241.0,1.31,2.41
00:19:40,2.5930,0.5074,0.5037,0.1893,16.14,15.81,242.0,1.32,2.42
00:19:50,2.5940,0.5114,0.5074,0.1907,16.26,15.93,244.0,1.33,2.44
00:20:00,2.5970,0.5259,0.5112,0.1922,16.38,16.05,248.0,1.37,2.48
00:20:10,2.6010,0.5397,0.5151,0.1937,16.50,16.18,259.0,1.4,2.59
00:20:20,2.6120,0.5982,0.5194,0.1954,16.64,16.31,271.0,1.56,2.71
00:20:30,2.6220,0.6399,0.5241,0.1971,16.79,16.46,312.0,1.68,3.12
00:20:40,2.6240,0.6617,0.5289,0.1990,16.95,16.62,316.0,1.74,3.16
00:20:50,2.6560,0.7809,0.5347,0.2011,17.13,16.80,353.0,2.07,3.53
00:21:00,2.7360,1.0594,0.5427,0.2041,17.39,17.04,486.0,2.9,4.86
00:21:10,2.7380,1.1647,0.5516,0.2073,17.67,17.31,583.0,3.19,5.83
00:21:20,2.7350,1.1758,0.5605,0.2106,17.96,17.59,594.0,3.22,5.94
00:21:30,2.7320,1.1927,0.5696,0.2139,18.25,17.86,602.0,3.26,6.02
00:21:40,2.7280,1.1979,0.5787,0.2172,18.54,18.14,611.0,3.27,6.11
00:21:50,2.7220,1.1930,0.5877,0.2205,18.83,18.42,608.0,3.25,6.08
00:22:00,2.7140,1.1816,0.5966,0.2238,19.12,18.69,605.0,3.21,6.05
00:22:10,2.7080,1.1765,0.6054,0.2271,19.40,18.96,596.0,3.19,5.96
00:22:20,2.7080,1.1922,0.6144,0.2304,19.69,19.24,612.0,3.23,6.12
00:22:30,2.6630,0.9558,0.6215,0.2331,19.91,19.46,519.0,2.55,5.19
00:22:40,2.6300,0.8546,0.6277,0.2354,20.11,19.66,430.0,2.25,4.3
00:22:50,2.5950,0.7261,0.6330,0.2374,20.28,19.83,368.0,1.88,3.68
00:23:00,2.5750,0.6563,0.6377,0.2393,20.43,19.98,327.0,1.69,3.27
00:23:10,2.5510,0.5841,0.6418,0.2409,20.56,20.12,286.0,1.49,2.86
00:23:20,2.5480,0.5647,0.6458,0.2425,20.69,20.25,268.0,1.44,2.68
00:23:30,2.5470,0.5560,0.6497,0.2440,20.82,20.38,264.0,1.42,2.64
00:23:40,2.5470,0.5488,0.6536,0.2455,20.94,20.50,261.0,1.4,2.61
00:23:50,2.5460,0.5440,0.6575,0.2470,21.07,20.63,258.0,1.39,2.58
00:24:00,2.5470,0.5442,0.6613,0.2485,21.19,20.76,257.0,1.39,2.57
00:24:10,2.5540,0.5696,0.6653,0.2501,21.32,20.89,262.0,1.45,2.62
00:24:20,2.5600,0.5898,0.6695,0.2518,21.45,21.03,281.0,1.51,2.81
00:24:30,2.5750,0.6191,0.6740,0.2535,21.59,21.17,290.0,1.59,2.9
00:24:40,2.5720,0.6110,0.6783,0.2552,21.73,21.31,293.0,1.57,2.93
00:24:50,2.5660,0.5925,0.6826,0.2568,21.87,21.45,286.0,1.52,2.86
00:25:00,2.5520,0.5549,0.6865,0.2584,22.00,21.58,266.0,1.42,2.66
00:25:10,2.5540,0.5617,0.6905,0.2599,22.12,21.71,259.0,1.43,2.59
00:25:20,2.5780,0.6480,0.6951,0.2617,22.27,21.86,293.0,1.67,2.93
00:25:30,2.5990,0.6841,0.7000,0.2636,22.43,22.02,330.0,1.78,3.3
00:25:40,2.5990,0.6743,0.7049,0.2655,22.59,22.17,322.0,1.75,3.22
00:25:50,2.6040,0.6988,0.7100,0.2674,22.75,22.34,334.0,1.82,3.34
00:26:00,2.5980,0.6768,0.7149,0.2693,22.90,22.49,327.0,1.76,3.27
00:26:10,2.5960,0.6686,0.7197,0.2712,23.06,22.65,322.0,1.74,3.22
00:26:20,2.5860,0.6307,0.7242,0.2729,23.20,22.79,308.0,1.63,3.08
00:26:30,2.5910,0.6477,0.7289,0.2747,23.35,22.94,302.0,1.68,3.02
00:26:40,2.5970,0.6830,0.7338,0.2766,23.51,23.10,323.0,1.77,3.23
00:26:50,2.5910,0.6537,0.7385,0.2784,23.66,23.25,316.0,1.69,3.16
00:27:00,2.5840,0.6227,0.7430,0.2802,23.81,23.40,299.0,1.61,2.99
00:27:10,2.5880,0.6369,0.7476,0.2819,23.95,23.55,299.0,1.65,2.99
00:27:20,2.5840,0.6222,0.7520,0.2837,24.10,23.69,299.0,1.61,2.99
00:27:30,2.5820,0.6175,0.7564,0.2854,24.24,23.83,289.0,1.59,2.89
00:27:40,2.5800,0.6132,0.7608,0.2871,24.38,23.98,293.0,1.58,2.93
00:27:50,2.5720,0.5947,0.7651,0.2887,24.51,24.11,281.0,1.53,2.81
00:28:00,2.6070,0.7143,0.7703,0.2907,24.68,24.28,313.0,1.86,3.13
00:28:10,2.6440,0.9073,0.7769,0.2933,24.89,24.49,415.0,2.4,4.15
00:28:20,2.7020,1.0984,0.7852,0.2963,25.16,24.75,515.0,2.97,5.15
00:28:30,2.7170,1.2140,0.7943,0.2997,25.45,25.03,605.0,3.3,6.05
00:28:40,2.7240,1.2435,0.8037,0.3031,25.75,25.32,632.0,3.39,6.32
00:28:50,2.6990,1.1678,0.8125,0.3064,26.03,25.59,604.0,3.15,6.04
00:29:00,2.6700,1.0272,0.8201,0.3092,26.28,25.82,556.0,2.74,5.56
00:29:10,2.6150,0.8783,0.8265,0.3117,26.48,26.03,421.0,2.3,4.21
00:29:20,2.6140,0.8796,0.8329,0.3141,26.69,26.23,445.0,2.3,4.45
00:29:30,2.5830,0.7329,0.8381,0.3161,26.86,26.40,380.0,1.89,3.8
00:29:40,2.5640,0.6505,0.8428,0.3180,27.00,26.55,325.0,1.67,3.25
00:29:50,2.5420,0.5794,0.8469,0.3196,27.13,26.69,281.0,1.47,2.81
00:30:00,2.5420,0.5707,0.8509,0.3211,27.26,26.82,269.0,1.45,2.69
00:30:10,2.5420,0.5677,0.8549,0.3227,27.39,26.95,265.0,1.44,2.65
00:30:20,2.5450,0.5763,0.8590,0.3243,27.52,27.09,271.0,1.47,2.71
00:30:30,2.5440,0.5721,0.8630,0.3259,27.65,27.22,268.0,1.46,2.68
00:30:40,2.5530,0.6015,0.8673,0.3276,27.79,27.36,276.0,1.54,2.76
00:30:50,2.5640,0.6202,0.8717,0.3293,27.93,27.50,292.0,1.59,2.92
00:31:00,2.5640,0.6256,0.8762,0.3310,28.07,27.65,291.0,1.6,2.91
00:31:10,2.5790,0.6672,0.8809,0.3329,28.23,27.80,315.0,1.72,3.15
00:31:20,2.6080,0.8363,0.8870,0.3352,28.42,28.00,358.0,2.18,3.58
00:31:30,2.6010,0.7910,0.8927,0.3374,28.60,28.18,408.0,2.06,4.08
00:31:40,2.6770,1.0599,0.9006,0.3404,28.86,28.43,443.0,2.84,4.43
00:31:50,2.7180,1.2948,0.9104,0.3440,29.17,28.73,650.0,3.52,6.5
00:32:00,2.7060,1.2608,0.9198,0.3475,29.47,29.02,683.0,3.41,6.83
00:32:10,2.6990,1.2554,0.9293,0.3509,29.77,29.31,680.0,3.39,6.8
00:32:20,2.7030,1.3136,0.9391,0.3546,30.09,29.61,679.0,3.55,6.79
00:32:30,2.7010,1.3119,0.9490,0.3582,30.41,29.92,673.0,3.54,6.73
00:32:40,2.6920,1.2842,0.9586,0.3618,30.71,30.22,670.0,3.46,6.7
00:32:50,2.6830,1.2678,0.9680,0.3653,31.02,30.51,647.0,3.4,6.47
00:33:00,2.6660,1.2205,0.9771,0.3687,31.31,30.79,631.0,3.25,6.31
00:33:10,2.6510,1.1224,0.9853,0.3718,31.57,31.05,584.0,2.98,5.84
00:33:20,2.5550,0.7452,0.9906,0.3739,31.74,31.23,420.0,1.9,4.2
00:33:30,2.5350,0.6988,0.9955,0.3758,31.90,31.39,330.0,1.77,3.3
00:33:40,2.5200,0.6414,1.0000,0.3776,32.04,31.54,303.0,1.62,3.03
00:33:50,2.5590,0.7821,1.0056,0.3798,32.22,31.72,322.0,2.0,3.22
00:34:00,2.6540,1.1745,1.0142,0.3831,32.50,31.99,529.0,3.12,5.29
00:34:10,2.6780,1.2976,1.0239,0.3867,32.81,32.29,656.0,3.47,6.56
00:34:20,2.6750,1.2944,1.0335,0.3903,33.11,32.59,667.0,3.46,6.67
00:34:30,2.6720,1.2902,1.0431,0.3938,33.42,32.89,664.0,3.45,6.64
00:34:40,2.6770,1.2877,1.0527,0.3974,33.73,33.19,671.0,3.45,6.71
00:34:50,2.6720,1.2923,1.0623,0.4010,34.04,33.49,669.0,3.45,6.69
00:35:00,2.6680,1.2938,1.0718,0.4046,34.34,33.79,670.0,3.45,6.7
00:35:10,2.6650,1.2958,1.0814,0.4082,34.65,34.09,673.0,3.45,6.73
00:35:20,2.6610,1.2954,1.0910,0.4118,34.96,34.39,673.0,3.45,6.73
00:35:30,2.6580,1.2971,1.1006,0.4154,35.26,34.69,674.0,3.45,6.74
00:35:40,2.6550,1.3020,1.1102,0.4190,35.57,34.99,675.0,3.46,6.75
00:35:50,2.6530,1.3046,1.1198,0.4227,35.88,35.30,676.0,3.46,6.76
00:36:00,2.6500,1.3032,1.1294,0.4263,36.19,35.60,679.0,3.45,6.79
00:36:10,2.6400,1.2531,1.1386,0.4298,36.48,35.89,673.0,3.31,6.73
00:36:20,2.5760,0.9837,1.1456,0.4325,36.71,36.12,512.0,2.53,5.12
00:36:30,2.5740,0.9770,1.1526,0.4352,36.93,36.35,465.0,2.51,4.65
00:36:40,2.5330,0.8743,1.1588,0.4376,37.13,36.55,416.0,2.21,4.16
00:36:50,2.6380,1.2709,1.1681,0.4412,37.43,36.84,629.0,3.35,6.29
00:37:00,2.6170,1.1650,1.1765,0.4444,37.70,37.11,598.0,3.05,5.98
00:37:10,2.6300,1.2827,1.1859,0.4480,38.00,37.41,637.0,3.37,6.37
00:37:20,2.6210,1.2084,1.1947,0.4513,38.28,37.69,657.0,3.17,6.57
00:37:30,2.5330,0.8623,1.2008,0.4537,38.47,37.89,426.0,2.18,4.26
00:37:40,2.5210,0.8148,1.2065,0.4560,38.66,38.08,407.0,2.05,4.07
00:37:50,2.5250,0.8310,1.2123,0.4583,38.84,38.27,377.0,2.1,3.77
00:38:00,2.5470,0.8795,1.2185,0.4607,39.04,38.48,404.0,2.24,4.04
00:38:10,2.6310,1.2870,1.2279,0.4643,39.34,38.78,614.0,3.39,6.14
00:38:20,2.6320,1.3046,1.2375,0.4679,39.65,39.08,676.0,3.43,6.76
00:38:30,2.6300,1.3060,1.2470,0.4716,39.96,39.38,678.0,3.43,6.78
00:38:40,2.6280,1.3074,1.2566,0.4752,40.26,39.68,679.0,3.44,6.79
00:38:50,2.6260,1.3085,1.2661,0.4788,40.57,39.99,681.0,3.44,6.81
00:39:00,2.6330,1.3104,1.2757,0.4825,40.87,40.29,680.0,3.45,6.8
00:39:10,2.6400,1.3118,1.2853,0.4861,41.18,40.60,684.0,3.46,6.84
00:39:20,2.6360,1.3153,1.2949,0.4898,41.49,40.90,685.0,3.47,6.85
00:39:30,2.6320,1.3202,1.3046,0.4934,41.80,41.21,686.0,3.47,6.86
00:39:40,2.6260,1.3156,1.3142,0.4971,42.11,41.51,687.0,3.45,6.87
00:39:50,2.6230,1.3103,1.3237,0.5007,42.41,41.82,684.0,3.44,6.84
00:40:00,2.6230,1.3264,1.3334,0.5044,42.72,42.12,686.0,3.48,6.86
00:40:10,2.6210,1.3361,1.3431,0.5081,43.04,42.43,694.0,3.5,6.94
00:40:20,2.6090,1.3029,1.3526,0.5117,43.34,42.74,681.0,3.4,6.81
00:40:30,2.5810,1.1909,1.3611,0.5150,43.61,43.01,627.0,3.07,6.27
00:40:40,2.5700,1.1332,1.3692,0.5182,43.87,43.28,566.0,2.91,5.66
00:40:50,2.5280,0.9560,1.3759,0.5208,44.09,43.50,540.0,2.42,5.4
00:41:00,2.5470,1.0453,1.3833,0.5237,44.32,43.74,558.0,2.66,5.58
00:41:10,2.5250,0.9160,1.3897,0.5263,44.53,43.95,493.0,2.31,4.93
00:41:20,2.5160,0.8832,1.3959,0.5287,44.73,44.16,419.0,2.22,4.19
00:41:30,2.5030,0.8327,1.4017,0.5311,44.91,44.35,410.0,2.08,4.1
00:41:40,2.5150,0.8609,1.4077,0.5334,45.10,44.55,398.0,2.17,3.98
00:41:50,2.5260,0.9208,1.4142,0.5360,45.31,44.76,439.0,2.33,4.39
00:42:00,2.5810,1.1659,1.4225,0.5392,45.58,45.03,527.0,3.01,5.27
00:42:10,2.6210,1.3026,1.4320,0.5429,45.88,45.34,665.0,3.41,6.65
00:42:20,2.5780,1.1466,1.4402,0.5460,46.15,45.60,620.0,2.96,6.2
00:42:30,2.5300,0.9663,1.4470,0.5487,46.36,45.83,497.0,2.44,4.97
00:42:40,2.5330,0.9761,1.4539,0.5514,46.58,46.05,462.0,2.47,4.62
00:42:50,2.5060,0.8233,1.4596,0.5537,46.77,46.24,437.0,2.06,4.37
00:43:00,2.4740,0.7056,1.4645,0.5557,46.92,46.41,335.0,1.75,3.35
00:43:10,2.4880,0.7591,1.4697,0.5578,47.09,46.58,348.0,1.89,3.48
00:43:20,2.5010,0.7829,1.4751,0.5600,47.27,46.77,373.0,1.96,3.73
00:43:30,2.5050,0.7845,1.4806,0.5622,47.44,46.95,360.0,1.97,3.6
00:43:40,2.5200,0.8625,1.4866,0.5645,47.63,47.15,415.0,2.17,4.15
00:43:50,2.5140,0.8185,1.4924,0.5668,47.82,47.34,391.0,2.06,3.91
00:44:00,2.5120,0.8029,1.4980,0.5691,48.00,47.52,389.0,2.02,3.89
00:44:10,2.4990,0.7425,1.5031,0.5711,48.16,47.70,360.0,1.86,3.6
00:44:20,2.4990,0.7396,1.5083,0.5732,48.33,47.87,345.0,1.85,3.45
00:44:30,2.5120,0.7857,1.5137,0.5754,48.50,48.05,370.0,1.97,3.7
00:44:40,2.5130,0.7813,1.5192,0.5775,48.68,48.23,372.0,1.96,3.72
00:44:50,2.5080,0.7510,1.5244,0.5796,48.84,48.41,366.0,1.88,3.66
00:45:00,2.4960,0.7013,1.5293,0.5816,49.00,48.57,333.0,1.75,3.33
00:45:10,2.5000,0.7060,1.5342,0.5835,49.16,48.73,326.0,1.77,3.26
00:45:20,2.5150,0.7610,1.5395,0.5856,49.33,48.91,354.0,1.91,3.54
00:45:30,2.4980,0.6862,1.5443,0.5875,49.48,49.07,335.0,1.71,3.35
00:45:40,2.4790,0.6486,1.5487,0.5893,49.62,49.22,307.0,1.61,3.07
00:45:50,2.4770,0.6288,1.5531,0.5911,49.76,49.36,299.0,1.56,2.99
00:46:00,2.4770,0.6208,1.5573,0.5928,49.90,49.51,289.0,1.54,2.89
00:46:10,2.4810,0.6343,1.5617,0.5946,50.04,49.66,294.0,1.57,2.94
00:46:20,2.4810,0.6198,1.5660,0.5963,50.18,49.80,293.0,1.54,2.93
00:46:30,2.4840,0.6228,1.5703,0.5980,50.31,49.94,289.0,1.55,2.89
00:46:40,2.5200,0.7455,1.5755,0.6001,50.48,50.12,325.0,1.88,3.25
00:46:50,2.5380,0.8379,1.5814,0.6024,50.67,50.31,406.0,2.13,4.06
00:47:00,2.5330,0.8171,1.5871,0.6047,50.85,50.50,394.0,2.07,3.94
00:47:10,2.5220,0.7514,1.5924,0.6068,51.02,50.67,361.0,1.9,3.61
00:47:20,2.5380,0.8332,1.5983,0.6091,51.21,50.87,386.0,2.11,3.86
00:47:30,2.5460,0.8675,1.6044,0.6115,51.41,51.07,413.0,2.21,4.13
00:47:40,2.5330,0.8108,1.6101,0.6138,51.59,51.26,403.0,2.05,4.03
00:47:50,2.5560,0.9042,1.6165,0.6163,51.80,51.47,395.0,2.31,3.95
00:48:00,2.6320,1.1647,1.6251,0.6195,52.07,51.74,576.0,3.07,5.76
00:48:10,2.5720,0.9348,1.6317,0.6221,52.28,51.95,478.0,2.4,4.78
00:48:20,2.5830,1.0043,1.6389,0.6249,52.51,52.19,470.0,2.59,4.7
00:48:30,2.6250,1.1788,1.6475,0.6282,52.79,52.46,559.0,3.09,5.59
00:48:40,2.6780,1.4050,1.6580,0.6321,53.12,52.79,714.0,3.76,7.14
00:48:50,2.6830,1.4228,1.6686,0.6360,53.46,53.12,746.0,3.82,7.46
00:49:00,2.6990,1.4444,1.6794,0.6400,53.81,53.45,765.0,3.9,7.65
00:49:10,2.6610,1.3887,1.6897,0.6439,54.14,53.77,781.0,3.7,7.81
00:49:20,2.6460,1.3738,1.6998,0.6477,54.46,54.09,792.0,3.64,7.92
00:49:30,2.6550,1.3809,1.7100,0.6515,54.79,54.41,797.0,3.67,7.97
00:49:40,2.6310,1.3357,1.7197,0.6553,55.10,54.72,779.0,3.51,7.79
00:49:50,2.6080,1.2232,1.7286,0.6586,55.39,55.01,719.0,3.19,7.19
