Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
00:07:20,3.8740,0.2201,0.0678,0.0167,1.39,1.16,184.0,0.85,7.1,0.03,0.3,18.4,1.84,0.37
00:07:30,3.4440,0.3036,0.0707,0.0175,1.45,1.22,180.5,1.05,8.8,0.04,0.4,18.1,1.805,0.47
00:07:40,3.4980,0.2991,0.0736,0.0183,1.51,1.27,182.0,1.05,8.8,0.04,0.4,18.2,1.82,0.47
00:07:50,4.6560,0.0090,0.0737,0.0184,1.51,1.28,197.5,0.04,0.3,0.0,0.0,19.8,1.975,0.02
00:08:00,4.6770,0.0090,0.0738,0.0184,1.51,1.28,265.0,0.04,0.3,0.0,0.0,26.5,2.65,0.01
00:08:10,4.6900,0.0090,0.0739,0.0184,1.52,1.28,254.0,0.04,0.3,0.0,0.0,25.4,2.54,0.01
00:08:20,4.6160,1.1617,0.0888,0.0217,1.82,1.50,518.0,5.36,44.7,0.19,1.9,51.8,5.18,0.83
00:08:30,4.5620,0.1041,0.0902,0.0219,1.85,1.52,223.0,0.47,3.9,0.02,0.2,22.3,2.23,0.17
00:08:40,4.9200,0.0092,0.0903,0.0220,1.85,1.53,233.0,0.05,0.4,0.0,0.0,23.3,2.33,0.02
00:08:50,4.0640,0.1992,0.0925,0.0225,1.90,1.56,185.0,0.81,6.8,0.03,0.3,18.5,1.85,0.35
00:09:00,4.7060,0.0087,0.0926,0.0225,1.90,1.57,173.2,0.04,0.3,0.0,0.0,17.3,1.732,0.02
00:09:10,4.6780,0.0090,0.0928,0.0226,1.90,1.57,166.0,0.04,0.3,0.0,0.0,16.6,1.66,0.02
00:09:20,3.6990,0.2431,0.0953,0.0232,1.95,1.61,161.6,0.9,7.5,0.03,0.3,16.2,1.616,0.45
00:09:30,5.2150,0.0081,0.0954,0.0233,1.95,1.62,158.6,0.04,0.3,0.0,0.0,15.9,1.586,0.02
00:09:40,4.7590,0.1211,0.0970,0.0236,1.99,1.64,158.1,0.58,4.8,0.02,0.2,15.8,1.581,0.3
00:09:50,3.5900,0.2401,0.0994,0.0243,2.04,1.69,157.7,0.86,7.2,0.03,0.3,15.8,1.577,0.44
00:10:00,3.8790,0.1795,0.1013,0.0248,2.08,1.72,155.9,0.7,5.8,0.02,0.2,15.6,1.559,0.36
00:10:10,3.5050,0.2412,0.1037,0.0254,2.12,1.77,155.6,0.85,7.1,0.03,0.3,15.6,1.556,0.44
00:10:20,4.6210,0.0086,0.1038,0.0255,2.13,1.77,154.2,0.04,0.3,0.0,0.0,15.4,1.542,0.02
00:10:30,5.2070,0.0087,0.1039,0.0255,2.13,1.77,154.0,0.05,0.4,0.0,0.0,15.4,1.54,0.03
00:10:40,4.6030,0.0090,0.1040,0.0255,2.13,1.77,156.9,0.04,0.3,0.0,0.0,15.7,1.569,0.02
00:10:50,5.1810,0.0754,0.1051,0.0257,2.15,1.79,180.5,0.39,3.3,0.01,0.1,18.1,1.805,0.17
00:11:00,4.5290,0.5407,0.1119,0.0272,2.29,1.89,494.0,2.45,20.4,0.09,0.9,49.4,4.94,0.4
00:11:10,4.8270,0.0091,0.1120,0.0272,2.30,1.89,574.0,0.04,0.3,0.0,0.0,57.4,5.74,0.01
00:11:20,5.2210,0.0091,0.1121,0.0273,2.30,1.89,688.0,0.05,0.4,0.0,0.0,68.8,6.88,0.01
00:11:30,4.7080,0.9434,0.1245,0.0299,2.55,2.08,703.0,4.44,37.0,0.15,1.5,70.3,7.03,0.51
00:11:40,5.2050,0.0092,0.1246,0.0299,2.55,2.08,698.0,0.05,0.4,0.0,0.0,69.8,6.98,0.01
00:11:50,5.0610,0.1574,0.1268,0.0304,2.60,2.11,687.0,0.8,6.7,0.03,0.3,68.7,6.87,0.09
00:12:00,5.1490,0.0091,0.1270,0.0304,2.60,2.11,686.0,0.05,0.4,0.0,0.0,68.6,6.86,0.01
00:12:10,4.9330,0.7828,0.1377,0.0326,2.82,2.26,682.0,3.86,32.2,0.13,1.3,68.2,6.82,0.46
00:12:20,4.9220,0.0092,0.1378,0.0326,2.82,2.26,682.0,0.05,0.4,0.0,0.0,68.2,6.82,0.01
00:12:30,4.8140,1.1017,0.1525,0.0356,3.13,2.48,680.0,5.3,44.2,0.18,1.8,68.0,6.8,0.63
00:12:40,5.0780,0.0091,0.1527,0.0357,3.13,2.48,678.0,0.05,0.4,0.0,0.0,67.8,6.78,0.01
00:12:50,5.2060,0.0092,0.1528,0.0357,3.13,2.48,675.0,0.05,0.4,0.0,0.0,67.5,6.75,0.01
00:13:00,4.9920,0.2053,0.1557,0.0363,3.19,2.52,671.0,1.02,8.5,0.04,0.4,67.1,6.71,0.12
00:13:10,4.9210,0.0092,0.1558,0.0363,3.19,2.52,667.0,0.05,0.4,0.0,0.0,66.7,6.67,0.01
00:13:20,4.6820,1.1292,0.1705,0.0394,3.49,2.74,662.0,5.29,44.1,0.18,1.8,66.2,6.62,0.64
00:13:30,5.0290,0.0091,0.1706,0.0395,3.50,2.74,661.0,0.05,0.4,0.0,0.0,66.1,6.61,0.01
00:13:40,5.0830,0.0091,0.1707,0.0395,3.50,2.74,649.0,0.05,0.4,0.0,0.0,64.9,6.49,0.01
00:13:50,4.7660,0.8066,0.1814,0.0417,3.72,2.90,638.0,3.84,32.0,0.13,1.3,63.8,6.38,0.49
00:14:00,5.0990,0.0091,0.1815,0.0417,3.72,2.90,647.0,0.05,0.4,0.0,0.0,64.7,6.47,0.01
00:14:10,4.9300,0.0092,0.1817,0.0418,3.72,2.90,648.0,0.05,0.4,0.0,0.0,64.8,6.48,0.01
00:14:20,4.6620,0.8607,0.1928,0.0442,3.95,3.07,646.0,4.01,33.4,0.14,1.4,64.6,6.46,0.5
00:14:30,5.1020,0.0091,0.1929,0.0442,3.95,3.07,646.0,0.05,0.4,0.0,0.0,64.6,6.46,0.01
00:14:40,4.8410,0.3155,0.1972,0.0451,4.04,3.13,650.0,1.53,12.8,0.05,0.5,65.0,6.5,0.19
00:14:50,5.1110,0.0091,0.1973,0.0451,4.04,3.13,649.0,0.05,0.4,0.0,0.0,64.9,6.49,0.01
00:15:00,5.2150,0.0361,0.1978,0.0452,4.05,3.14,648.0,0.19,1.6,0.01,0.1,64.8,6.48,0.02
00:15:10,4.7590,0.0090,0.1979,0.0452,4.06,3.14,649.0,0.04,0.3,0.0,0.0,64.9,6.49,0.0
00:15:20,5.1370,0.0091,0.1981,0.0452,4.06,3.14,650.0,0.05,0.4,0.0,0.0,65.0,6.5,0.01
00:15:30,4.9270,0.0091,0.1982,0.0453,4.06,3.14,649.0,0.04,0.3,0.0,0.0,64.9,6.49,0.0
00:15:40,4.9670,0.0091,0.1983,0.0453,4.06,3.15,645.0,0.05,0.4,0.0,0.0,64.5,6.45,0.01
00:15:50,0.4090,0.0000,0.1983,0.0453,4.06,3.15,644.0,0.0,0.0,0.0,0.0,64.4,6.44,0.0
00:16:00,4.9830,0.7544,0.2088,0.0474,4.28,3.29,641.0,3.76,31.3,0.13,1.3,64.1,6.41,0.47
00:16:10,4.7760,0.0091,0.2089,0.0474,4.28,3.29,641.0,0.04,0.3,0.0,0.0,64.1,6.41,0.01
00:16:20,4.6780,0.0092,0.2090,0.0474,4.28,3.29,638.0,0.04,0.3,0.0,0.0,63.8,6.38,0.01
00:16:30,4.8190,0.3813,0.2141,0.0485,4.39,3.37,636.0,1.84,15.3,0.06,0.6,63.6,6.36,0.23
00:16:40,4.6790,0.0091,0.2142,0.0485,4.39,3.37,637.0,0.04,0.3,0.0,0.0,63.7,6.37,0.01
00:16:50,4.8650,0.0092,0.2143,0.0485,4.39,3.37,636.0,0.04,0.3,0.0,0.0,63.6,6.36,0.01
00:17:00,5.1020,0.0091,0.2145,0.0486,4.40,3.37,637.0,0.05,0.4,0.0,0.0,63.7,6.37,0.01
00:17:10,5.1670,0.0092,0.2146,0.0486,4.40,3.37,635.0,0.05,0.4,0.0,0.0,63.5,6.35,0.01
00:17:20,5.0450,0.0091,0.2147,0.0486,4.40,3.38,640.0,0.05,0.4,0.0,0.0,64.0,6.4,0.01
00:17:30,4.6670,0.1270,0.2164,0.0490,4.43,3.40,640.0,0.59,4.9,0.02,0.2,64.0,6.4,0.07
00:17:40,5.2080,0.0196,0.2167,0.0490,4.44,3.40,644.0,0.1,0.8,0.0,0.0,64.4,6.44,0.01
00:17:50,5.0540,0.0091,0.2168,0.0491,4.44,3.41,641.0,0.05,0.4,0.0,0.0,64.1,6.41,0.01
00:18:00,5.0580,0.1984,0.2196,0.0496,4.50,3.44,642.0,1.0,8.3,0.03,0.3,64.2,6.42,0.13
00:18:10,4.6840,1.0339,0.2330,0.0525,4.78,3.64,643.0,4.84,40.3,0.17,1.7,64.3,6.43,0.61
00:18:20,5.1440,0.0091,0.2332,0.0525,4.78,3.65,637.0,0.05,0.4,0.0,0.0,63.7,6.37,0.01
00:18:30,3.8760,1.0345,0.2443,0.0554,5.01,3.85,641.0,4.01,33.4,0.14,1.4,64.1,6.41,0.5
00:18:40,5.1020,0.0091,0.2444,0.0554,5.01,3.85,633.0,0.05,0.4,0.0,0.0,63.3,6.33,0.01
00:18:50,3.2360,0.7359,0.2510,0.0574,5.14,3.99,634.0,2.38,19.8,0.08,0.8,63.4,6.34,0.3
00:19:00,2.9130,0.7074,0.2568,0.0594,5.26,4.13,629.0,2.06,17.2,0.07,0.7,62.9,6.29,0.26
00:19:10,2.7430,0.6316,0.2616,0.0612,5.36,4.25,620.0,1.73,14.4,0.06,0.6,62.0,6.2,0.23
00:19:20,2.6440,0.5861,0.2659,0.0628,5.45,4.36,625.0,1.55,12.9,0.05,0.5,62.5,6.25,0.2
00:19:30,5.2220,0.0091,0.2660,0.0628,5.45,4.36,636.0,0.05,0.4,0.0,0.0,63.6,6.36,0.01
00:19:40,5.2170,0.0091,0.2662,0.0628,5.45,4.36,629.0,0.05,0.4,0.0,0.0,62.9,6.29,0.01
00:19:50,4.6790,0.0091,0.2663,0.0629,5.46,4.37,631.0,0.04,0.3,0.0,0.0,63.1,6.31,0.01
00:20:00,3.7980,0.9607,0.2764,0.0655,5.66,4.55,630.0,3.65,30.4,0.13,1.3,63.0,6.3,0.47
00:20:10,3.1770,0.7951,0.2834,0.0677,5.81,4.70,631.0,2.53,21.1,0.09,0.9,63.1,6.31,0.32
00:20:20,2.9300,0.7268,0.2893,0.0698,5.93,4.84,631.0,2.13,17.8,0.07,0.7,63.1,6.31,0.27
00:20:30,2.7660,0.6700,0.2945,0.0716,6.04,4.97,635.0,1.85,15.4,0.06,0.6,63.5,6.35,0.23
00:20:40,5.2220,0.0092,0.2946,0.0716,6.04,4.98,637.0,0.05,0.4,0.0,0.0,63.7,6.37,0.01
00:20:50,5.0070,0.0092,0.2947,0.0717,6.04,4.98,648.0,0.05,0.4,0.0,0.0,64.8,6.48,0.01
00:21:00,3.6250,0.9428,0.3042,0.0743,6.24,5.16,652.0,3.42,28.5,0.12,1.2,65.2,6.52,0.42
00:21:10,5.0420,0.0672,0.3052,0.0745,6.25,5.17,657.0,0.34,2.8,0.01,0.1,65.7,6.57,0.04
00:21:20,4.0570,1.1821,0.3185,0.0778,6.53,5.40,671.0,4.8,40.0,0.17,1.7,67.1,6.71,0.58
00:21:30,5.1010,0.0647,0.3194,0.0779,6.55,5.41,672.0,0.33,2.8,0.01,0.1,67.2,6.72,0.04
00:21:40,2.9300,0.7433,0.3255,0.0800,6.67,5.56,676.0,2.18,18.2,0.08,0.8,67.6,6.76,0.26
00:21:50,2.3240,0.1812,0.3266,0.0805,6.69,5.59,412.0,0.42,3.5,0.01,0.1,41.2,4.12,0.08
00:22:00,2.3190,0.1726,0.3278,0.0810,6.72,5.62,114.6,0.4,3.3,0.01,0.1,11.5,1.146,0.28
00:22:10,2.3190,0.1732,0.3289,0.0815,6.74,5.66,148.8,0.4,3.3,0.01,0.1,14.9,1.488,0.22
00:22:20,2.3230,0.1797,0.3300,0.0820,6.76,5.69,122.4,0.42,3.5,0.01,0.1,12.2,1.224,0.28
00:22:30,2.3260,0.1663,0.3311,0.0824,6.79,5.72,122.2,0.39,3.3,0.01,0.1,12.2,1.222,0.26
00:22:40,2.3290,0.1718,0.3322,0.0829,6.81,5.76,112.7,0.4,3.3,0.01,0.1,11.3,1.127,0.29
00:22:50,2.3250,0.1674,0.3333,0.0834,6.83,5.79,112.5,0.39,3.3,0.01,0.1,11.3,1.125,0.28
00:23:00,2.3270,0.1669,0.3344,0.0838,6.85,5.82,116.4,0.39,3.3,0.01,0.1,11.6,1.164,0.27
00:23:10,2.3310,0.1703,0.3355,0.0843,6.88,5.86,118.4,0.4,3.3,0.01,0.1,11.8,1.184,0.27
00:23:20,2.3340,0.1639,0.3365,0.0848,6.90,5.89,116.1,0.38,3.2,0.01,0.1,11.6,1.161,0.26
00:23:30,2.3350,0.1689,0.3376,0.0852,6.92,5.92,113.8,0.39,3.3,0.01,0.1,11.4,1.138,0.28
00:23:40,2.3380,0.1700,0.3387,0.0857,6.94,5.95,112.2,0.4,3.3,0.01,0.1,11.2,1.122,0.29
00:23:50,2.3350,0.1679,0.3398,0.0862,6.96,5.98,113.3,0.39,3.3,0.01,0.1,11.3,1.133,0.28
00:24:00,2.3410,0.1762,0.3410,0.0867,6.99,6.02,115.4,0.41,3.4,0.01,0.1,11.5,1.154,0.29
00:24:10,2.3450,0.1701,0.3421,0.0871,7.01,6.05,117.5,0.4,3.3,0.01,0.1,11.8,1.175,0.27
00:24:20,2.3440,0.1823,0.3433,0.0876,7.03,6.09,123.5,0.43,3.6,0.01,0.1,12.4,1.235,0.28
00:24:30,2.3460,0.1767,0.3444,0.0881,7.06,6.12,123.8,0.41,3.4,0.01,0.1,12.4,1.238,0.27
00:24:40,2.3460,0.1832,0.3456,0.0886,7.08,6.16,129.2,0.43,3.6,0.01,0.1,12.9,1.292,0.27
00:24:50,2.3530,0.1936,0.3469,0.0892,7.11,6.19,139.6,0.46,3.8,0.02,0.2,14.0,1.396,0.27
00:25:00,2.3660,0.2233,0.3483,0.0898,7.14,6.24,178.4,0.53,4.4,0.02,0.2,17.8,1.784,0.24
00:25:10,2.3930,0.3126,0.3504,0.0907,7.18,6.30,202.0,0.75,6.3,0.03,0.3,20.2,2.02,0.3
00:25:20,2.4800,0.5162,0.3540,0.0921,7.25,6.40,692.0,1.28,10.7,0.04,0.4,69.2,6.92,0.15
00:25:30,2.4580,0.5103,0.3575,0.0935,7.33,6.49,670.0,1.25,10.4,0.04,0.4,67.0,6.7,0.15
00:25:40,2.4690,0.5117,0.3610,0.0949,7.40,6.59,703.0,1.26,10.5,0.04,0.4,70.3,7.03,0.14
00:25:50,2.4660,0.5212,0.3645,0.0964,7.47,6.69,708.0,1.29,10.8,0.04,0.4,70.8,7.08,0.15
00:26:00,2.4710,0.5326,0.3682,0.0979,7.55,6.80,709.0,1.32,11.0,0.05,0.5,70.9,7.09,0.15
00:26:10,2.4620,0.5356,0.3719,0.0994,7.62,6.90,711.0,1.32,11.0,0.05,0.5,71.1,7.11,0.15
00:26:20,2.4500,0.5028,0.3753,0.1008,7.69,7.00,714.0,1.23,10.3,0.04,0.4,71.4,7.14,0.14
00:26:30,2.4520,0.5203,0.3788,0.1022,7.76,7.10,710.0,1.28,10.7,0.04,0.4,71.0,7.1,0.15
00:26:40,2.4480,0.5115,0.3823,0.1036,7.83,7.20,714.0,1.25,10.4,0.04,0.4,71.4,7.14,0.14
00:26:50,2.4440,0.4948,0.3857,0.1050,7.90,7.29,712.0,1.21,10.1,0.04,0.4,71.2,7.12,0.14
00:27:00,2.4440,0.5120,0.3891,0.1064,7.97,7.39,714.0,1.25,10.4,0.04,0.4,71.4,7.14,0.14
00:27:10,2.4330,0.4873,0.3924,0.1078,8.04,7.48,709.0,1.19,9.9,0.04,0.4,70.9,7.09,0.14
00:27:20,2.4260,0.4811,0.3957,0.1091,8.11,7.58,699.0,1.17,9.7,0.04,0.4,69.9,6.99,0.13
00:27:30,2.4370,0.4918,0.3990,0.1105,8.18,7.67,704.0,1.2,10.0,0.04,0.4,70.4,7.04,0.14
00:27:40,2.4190,0.4599,0.4021,0.1117,8.24,7.76,628.0,1.11,9.3,0.04,0.4,62.8,6.28,0.14
00:27:50,2.4350,0.4995,0.4055,0.1131,8.31,7.86,664.0,1.22,10.2,0.04,0.4,66.4,6.64,0.15
00:28:00,2.4310,0.5011,0.4089,0.1145,8.38,7.95,717.0,1.22,10.2,0.04,0.4,71.7,7.17,0.14
00:28:10,2.3250,0.1927,0.4101,0.1151,8.40,7.99,192.5,0.45,3.8,0.02,0.2,19.3,1.925,0.19
00:28:20,2.3280,0.1892,0.4113,0.1156,8.43,8.03,154.6,0.44,3.7,0.02,0.2,15.5,1.546,0.23
00:28:30,2.3290,0.1915,0.4126,0.1161,8.46,8.06,149.1,0.45,3.8,0.02,0.2,14.9,1.491,0.24
00:28:40,2.3280,0.1851,0.4138,0.1166,8.48,8.10,146.4,0.43,3.6,0.01,0.1,14.6,1.464,0.24
00:28:50,2.3280,0.1812,0.4149,0.1171,8.50,8.14,148.9,0.42,3.5,0.01,0.1,14.9,1.489,0.23
00:29:00,2.3320,0.1825,0.4161,0.1176,8.53,8.17,149.9,0.43,3.6,0.01,0.1,15.0,1.499,0.23
00:29:10,2.3310,0.1871,0.4173,0.1182,8.55,8.21,151.4,0.44,3.7,0.02,0.2,15.1,1.514,0.23
00:29:20,2.3520,0.2226,0.4188,0.1188,8.58,8.25,165.2,0.52,4.3,0.02,0.2,16.5,1.652,0.25
00:29:30,2.3450,0.2105,0.4202,0.1194,8.61,8.29,173.9,0.49,4.1,0.02,0.2,17.4,1.739,0.23
00:29:40,2.3470,0.2293,0.4216,0.1200,8.64,8.33,189.7,0.54,4.5,0.02,0.2,19.0,1.897,0.23
00:29:50,2.3560,0.2415,0.4232,0.1207,8.67,8.38,220.0,0.57,4.7,0.02,0.2,22.0,2.2,0.21
00:30:00,2.3830,0.3434,0.4255,0.1216,8.72,8.45,390.0,0.82,6.8,0.03,0.3,39.0,3.9,0.17
00:30:10,2.3920,0.4050,0.4282,0.1228,8.78,8.53,442.0,0.97,8.1,0.03,0.3,44.2,4.42,0.18
00:30:20,2.4750,0.5412,0.4319,0.1243,8.85,8.63,730.0,1.34,11.2,0.05,0.5,73.0,7.3,0.15
00:30:30,2.4740,0.5688,0.4358,0.1258,8.93,8.74,744.0,1.41,11.8,0.05,0.5,74.4,7.44,0.15
00:30:40,2.4770,0.5623,0.4397,0.1274,9.01,8.85,744.0,1.39,11.6,0.05,0.5,74.4,7.44,0.15
00:30:50,2.4700,0.5690,0.4436,0.1290,9.09,8.96,741.0,1.41,11.8,0.05,0.5,74.1,7.41,0.15
00:31:00,2.4780,0.5787,0.4476,0.1306,9.17,9.07,741.0,1.43,11.9,0.05,0.5,74.1,7.41,0.16
00:31:10,2.4920,0.5982,0.4517,0.1323,9.26,9.18,739.0,1.49,12.4,0.05,0.5,73.9,7.39,0.16
00:31:20,0.1380,0.0000,0.4517,0.1323,9.26,9.18,740.0,0.0,0.0,0.0,0.0,74.0,7.4,0.0
00:31:30,4.8220,1.0237,0.4654,0.1351,9.54,9.38,735.0,4.94,41.2,0.17,1.7,73.5,7.35,0.54
00:31:40,5.0920,0.0092,0.4656,0.1351,9.54,9.38,732.0,0.05,0.4,0.0,0.0,73.2,7.32,0.01
00:31:50,4.8610,0.4407,0.4715,0.1363,9.66,9.47,738.0,2.14,17.8,0.07,0.7,73.8,7.38,0.23
00:32:00,5.2110,0.0091,0.4716,0.1364,9.67,9.47,734.0,0.05,0.4,0.0,0.0,73.4,7.34,0.01
00:32:10,5.0950,0.0091,0.4718,0.1364,9.67,9.47,731.0,0.05,0.4,0.0,0.0,73.1,7.31,0.01
00:32:20,4.9210,0.0092,0.4719,0.1364,9.67,9.47,725.0,0.05,0.4,0.0,0.0,72.5,7.25,0.01
00:32:30,4.9440,0.0363,0.4724,0.1365,9.68,9.48,727.0,0.18,1.5,0.01,0.1,72.7,7.27,0.02
00:32:40,5.0380,0.0092,0.4725,0.1365,9.68,9.48,730.0,0.05,0.4,0.0,0.0,73.0,7.3,0.01
00:32:50,5.0940,0.0091,0.4727,0.1366,9.69,9.48,726.0,0.05,0.4,0.0,0.0,72.6,7.26,0.01
00:33:00,4.6640,1.0144,0.4858,0.1394,9.96,9.68,724.0,4.73,39.4,0.16,1.6,72.4,7.24,0.53
00:33:10,5.1280,0.0091,0.4859,0.1394,9.96,9.68,728.0,0.05,0.4,0.0,0.0,72.8,7.28,0.01
00:33:20,4.7240,0.8012,0.4964,0.1416,10.17,9.84,731.0,3.78,31.5,0.13,1.3,73.1,7.31,0.42
00:33:30,4.9950,0.0090,0.4966,0.1417,10.18,9.84,731.0,0.04,0.3,0.0,0.0,73.1,7.31,0.0
00:33:40,4.8230,0.5455,0.5039,0.1432,10.33,9.94,732.0,2.63,21.9,0.09,0.9,73.2,7.32,0.29
00:33:50,4.9230,0.0092,0.5040,0.1432,10.33,9.95,732.0,0.05,0.4,0.0,0.0,73.2,7.32,0.01
00:34:00,4.9420,0.0091,0.5041,0.1432,10.33,9.95,728.0,0.04,0.3,0.0,0.0,72.8,7.28,0.0
00:34:10,5.0700,0.1483,0.5062,0.1436,10.37,9.98,728.0,0.75,6.3,0.03,0.3,72.8,7.28,0.08
00:34:20,4.9210,0.0091,0.5063,0.1437,10.38,9.98,730.0,0.04,0.3,0.0,0.0,73.0,7.3,0.0
00:34:30,5.1020,0.0092,0.5065,0.1437,10.38,9.98,728.0,0.05,0.4,0.0,0.0,72.8,7.28,0.01
