Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
00:04:50,5.1460,0.0337,0.0292,0.0063,5.45,4.76,792.0,0.17,1.7,0.02,0.2,79.2,7.92,0.02
00:05:00,5.1500,0.0309,0.0297,0.0063,5.53,4.83,792.0,0.16,1.6,0.02,0.2,79.2,7.92,0.02
00:05:10,4.5280,0.2494,0.0328,0.0070,6.12,5.36,794.0,1.13,11.3,0.12,1.2,79.4,7.94,0.11
00:05:20,4.1710,0.5010,0.0386,0.0084,7.20,6.42,790.0,2.09,20.9,0.22,2.2,79.0,7.9,0.2
00:05:30,4.2800,0.4421,0.0439,0.0097,8.18,7.35,792.0,1.89,18.9,0.2,2.0,79.2,7.92,0.18
00:05:40,4.4860,0.3594,0.0483,0.0107,9.02,8.11,792.0,1.61,16.1,0.17,1.7,79.2,7.92,0.15
00:05:50,5.1480,0.1283,0.0502,0.0110,9.36,8.39,791.0,0.66,6.6,0.07,0.7,79.1,7.91,0.06
00:06:00,4.0550,0.5155,0.0560,0.0124,10.44,9.48,792.0,2.09,20.9,0.22,2.2,79.2,7.92,0.2
00:06:10,4.3670,0.3609,0.0604,0.0134,11.26,10.24,792.0,1.58,15.8,0.17,1.7,79.2,7.92,0.15
00:06:20,5.1450,0.1172,0.0620,0.0138,11.57,10.49,792.0,0.6,6.0,0.06,0.6,79.2,7.92,0.06
00:06:30,5.1490,0.0376,0.0626,0.0139,11.67,10.57,793.0,0.19,1.9,0.02,0.2,79.3,7.93,0.02
00:06:40,2.6490,0.5467,0.0666,0.0154,12.42,11.73,795.0,1.45,14.5,0.15,1.5,79.5,7.95,0.14
00:06:50,4.2210,0.2770,0.0698,0.0162,13.03,12.31,793.0,1.17,11.7,0.12,1.2,79.3,7.93,0.11
00:07:00,4.3540,0.3672,0.0743,0.0172,13.85,13.09,794.0,1.6,16.0,0.17,1.7,79.4,7.94,0.15
00:07:10,5.1500,0.0092,0.0744,0.0172,13.88,13.11,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:07:20,5.1500,0.0092,0.0745,0.0172,13.90,13.13,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:07:30,5.1500,0.0094,0.0747,0.0173,13.93,13.15,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:07:40,5.1500,0.0269,0.0751,0.0173,14.00,13.20,793.0,0.14,1.4,0.01,0.1,79.3,7.93,0.01
00:07:50,5.1500,0.0093,0.0752,0.0174,14.03,13.22,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:08:00,5.1450,0.0092,0.0753,0.0174,14.05,13.24,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:08:10,4.7940,0.1602,0.0775,0.0178,14.45,13.58,790.0,0.77,7.7,0.08,0.8,79.0,7.9,0.07
00:08:20,3.8510,0.5092,0.0829,0.0192,15.46,14.66,789.0,1.96,19.6,0.21,2.1,78.9,7.89,0.19
00:08:30,4.6250,0.3194,0.0870,0.0201,16.23,15.34,788.0,1.48,14.8,0.16,1.6,78.8,7.88,0.14
00:08:40,4.1120,0.4195,0.0918,0.0213,17.12,16.22,787.0,1.72,17.2,0.18,1.8,78.7,7.87,0.16
00:08:50,4.3100,0.3918,0.0965,0.0224,18.00,17.05,789.0,1.69,16.9,0.18,1.8,78.9,7.89,0.16
00:09:00,4.9620,0.2141,0.0994,0.0230,18.55,17.51,789.0,1.06,10.6,0.11,1.1,78.9,7.89,0.1
00:09:10,5.1490,0.0495,0.1002,0.0231,18.68,17.61,791.0,0.25,2.5,0.03,0.3,79.1,7.91,0.02
00:09:20,5.1500,0.0235,0.1005,0.0232,18.74,17.66,786.0,0.12,1.2,0.01,0.1,78.6,7.86,0.01
00:09:30,5.1500,0.0092,0.1006,0.0232,18.77,17.68,790.0,0.05,0.5,0.01,0.1,79.0,7.9,0.0
00:09:40,5.1500,0.0093,0.1008,0.0232,18.79,17.70,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:09:50,5.1500,0.0092,0.1009,0.0233,18.82,17.72,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:10:00,5.1500,0.0093,0.1010,0.0233,18.84,17.74,793.0,0.05,0.5,0.01,0.1,79.3,7.93,0.0
00:10:10,5.1500,0.0094,0.1012,0.0233,18.87,17.76,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:10:20,5.1500,0.0092,0.1013,0.0233,18.89,17.78,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:10:30,5.1500,0.0093,0.1014,0.0234,18.92,17.80,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:10:40,5.1500,0.0093,0.1016,0.0234,18.94,17.82,790.0,0.05,0.5,0.01,0.1,79.0,7.9,0.0
00:10:50,5.0680,0.2169,0.1046,0.0240,19.51,18.28,790.0,1.1,11.0,0.12,1.2,79.0,7.9,0.1
00:11:00,5.1470,0.1196,0.1063,0.0243,19.83,18.53,792.0,0.62,6.2,0.07,0.7,79.2,7.92,0.06
00:11:10,5.1480,0.0814,0.1075,0.0245,20.05,18.70,794.0,0.42,4.2,0.04,0.4,79.4,7.94,0.04
00:11:20,5.1490,0.0374,0.1080,0.0247,20.15,18.78,789.0,0.19,1.9,0.02,0.2,78.9,7.89,0.02
00:11:30,5.1490,0.1211,0.1097,0.0250,20.47,19.04,790.0,0.62,6.2,0.07,0.7,79.0,7.9,0.06
00:11:40,5.1500,0.0093,0.1099,0.0250,20.49,19.06,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:11:50,5.1500,0.0093,0.1100,0.0250,20.52,19.08,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:12:00,5.1500,0.0093,0.1101,0.0251,20.54,19.10,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:12:10,3.4240,0.5362,0.1152,0.0266,21.50,20.23,797.0,1.84,18.4,0.19,1.9,79.7,7.97,0.17
00:12:20,5.1500,0.0093,0.1154,0.0266,21.52,20.25,800.0,0.05,0.5,0.01,0.1,80.0,8.0,0.0
00:12:30,5.1500,0.0093,0.1155,0.0266,21.54,20.27,798.0,0.05,0.5,0.01,0.1,79.8,7.98,0.0
00:12:40,5.1500,0.0093,0.1156,0.0266,21.57,20.29,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:12:50,5.1500,0.0093,0.1158,0.0267,21.59,20.31,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:13:00,5.1500,0.0092,0.1159,0.0267,21.62,20.33,790.0,0.05,0.5,0.01,0.1,79.0,7.9,0.0
00:13:10,5.1500,0.0093,0.1160,0.0267,21.64,20.35,789.0,0.05,0.5,0.01,0.1,78.9,7.89,0.0
00:13:20,5.1500,0.0092,0.1162,0.0267,21.67,20.37,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:13:30,5.1500,0.0093,0.1163,0.0268,21.69,20.39,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:13:40,5.1490,0.0093,0.1164,0.0268,21.72,20.41,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:13:50,3.1740,0.6447,0.1221,0.0286,22.78,21.77,797.0,2.05,20.5,0.22,2.2,79.7,7.97,0.19
00:14:00,5.1500,0.0093,0.1223,0.0286,22.80,21.79,798.0,0.05,0.5,0.01,0.1,79.8,7.98,0.0
00:14:10,5.1500,0.0093,0.1224,0.0286,22.83,21.81,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:14:20,5.1500,0.0093,0.1225,0.0287,22.85,21.83,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:14:30,4.4060,0.4096,0.1275,0.0298,23.79,22.70,783.0,1.8,18.0,0.19,1.9,78.3,7.83,0.17
00:14:40,5.1500,0.0092,0.1277,0.0298,23.81,22.72,782.0,0.05,0.5,0.01,0.1,78.2,7.82,0.0
00:14:50,5.1440,0.0213,0.1280,0.0299,23.87,22.76,784.0,0.11,1.1,0.01,0.1,78.4,7.84,0.01
00:15:00,5.1500,0.0093,0.1281,0.0299,23.89,22.78,779.0,0.05,0.5,0.01,0.1,77.9,7.79,0.0
00:15:10,5.1500,0.0093,0.1282,0.0299,23.92,22.80,786.0,0.05,0.5,0.01,0.1,78.6,7.86,0.0
00:15:20,5.1370,0.0490,0.1289,0.0301,24.05,22.91,790.0,0.25,2.5,0.03,0.3,79.0,7.9,0.02
00:15:30,3.8420,0.4927,0.1342,0.0314,25.03,23.95,789.0,1.89,18.9,0.2,2.0,78.9,7.89,0.18
00:15:40,5.1500,0.0093,0.1343,0.0315,25.05,23.97,785.0,0.05,0.5,0.01,0.1,78.5,7.85,0.0
00:15:50,5.1500,0.0093,0.1345,0.0315,25.08,23.99,787.0,0.05,0.5,0.01,0.1,78.7,7.87,0.0
00:16:00,5.1500,0.0092,0.1346,0.0315,25.10,24.01,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:16:10,5.1500,0.0092,0.1347,0.0315,25.13,24.03,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:16:20,4.6200,0.3294,0.1390,0.0325,25.92,24.72,794.0,1.52,15.2,0.16,1.6,79.4,7.94,0.14
00:16:30,4.1160,0.4491,0.1441,0.0337,26.87,25.67,793.0,1.85,18.5,0.2,2.0,79.3,7.93,0.18
00:16:40,5.1500,0.0092,0.1442,0.0337,26.90,25.69,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:16:50,5.1500,0.0093,0.1444,0.0338,26.92,25.71,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:17:00,4.4460,0.2794,0.1478,0.0345,27.57,26.31,798.0,1.24,12.4,0.13,1.3,79.8,7.98,0.12
00:17:10,3.2410,0.5844,0.1531,0.0361,28.55,27.54,796.0,1.89,18.9,0.2,2.0,79.6,7.96,0.18
00:17:20,5.1450,0.1004,0.1545,0.0364,28.82,27.75,795.0,0.52,5.2,0.06,0.6,79.5,7.95,0.05
00:17:30,5.1500,0.0092,0.1546,0.0365,28.84,27.77,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:17:40,5.1500,0.0093,0.1548,0.0365,28.87,27.79,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:17:50,3.8600,0.4175,0.1592,0.0376,29.70,28.68,794.0,1.61,16.1,0.17,1.7,79.4,7.94,0.15
00:18:00,5.1500,0.0092,0.1594,0.0377,29.73,28.70,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:18:10,5.1500,0.0092,0.1595,0.0377,29.75,28.72,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:18:20,5.1500,0.0092,0.1596,0.0377,29.77,28.74,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:18:30,5.1500,0.0093,0.1598,0.0377,29.80,28.76,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:18:40,5.1500,0.0093,0.1599,0.0378,29.82,28.78,793.0,0.05,0.5,0.01,0.1,79.3,7.93,0.0
00:18:50,5.1500,0.0094,0.1600,0.0378,29.85,28.79,793.0,0.05,0.5,0.01,0.1,79.3,7.93,0.0
00:19:00,5.1390,0.0760,0.1611,0.0380,30.05,28.96,794.0,0.39,3.9,0.04,0.4,79.4,7.94,0.04
00:19:10,4.0710,0.3110,0.1646,0.0389,30.71,29.61,792.0,1.27,12.7,0.13,1.3,79.2,7.92,0.12
00:19:20,4.0820,0.4680,0.1699,0.0402,31.70,30.60,788.0,1.91,19.1,0.2,2.0,78.8,7.88,0.18
00:19:30,4.8480,0.1342,0.1718,0.0405,32.03,30.89,786.0,0.65,6.5,0.07,0.7,78.6,7.86,0.06
00:19:40,4.3840,0.2662,0.1750,0.0413,32.64,31.45,790.0,1.17,11.7,0.12,1.2,79.0,7.9,0.11
00:19:50,4.5240,0.2457,0.1781,0.0420,33.21,31.97,793.0,1.11,11.1,0.12,1.2,79.3,7.93,0.11
00:20:00,4.3010,0.4140,0.1830,0.0431,34.14,32.85,789.0,1.78,17.8,0.19,1.9,78.9,7.89,0.17
00:20:10,4.2580,0.3559,0.1872,0.0441,34.92,33.60,782.0,1.52,15.2,0.16,1.6,78.2,7.82,0.15
00:20:20,4.9440,0.2401,0.1905,0.0448,35.54,34.11,782.0,1.19,11.9,0.13,1.3,78.2,7.82,0.11
00:20:30,5.1490,0.0375,0.1911,0.0449,35.64,34.19,777.0,0.19,1.9,0.02,0.2,77.7,7.77,0.02
00:20:40,5.1490,0.0122,0.1912,0.0449,35.67,34.21,779.0,0.06,0.6,0.01,0.1,77.9,7.79,0.01
00:20:50,4.2990,0.4596,0.1967,0.0462,36.69,35.19,779.0,1.98,19.8,0.21,2.1,77.9,7.79,0.19
00:21:00,4.8230,0.2612,0.2002,0.0469,37.35,35.74,793.0,1.26,12.6,0.13,1.3,79.3,7.93,0.12
00:21:10,5.1500,0.0235,0.2006,0.0470,37.41,35.79,794.0,0.12,1.2,0.01,0.1,79.4,7.94,0.01
00:21:20,5.1500,0.0093,0.2007,0.0470,37.43,35.81,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:21:30,5.1500,0.0093,0.2008,0.0470,37.46,35.83,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:21:40,5.1500,0.0093,0.2010,0.0471,37.48,35.85,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:21:50,5.1500,0.0093,0.2011,0.0471,37.51,35.87,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:22:00,5.1500,0.0093,0.2012,0.0471,37.53,35.89,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:22:10,5.1390,0.0671,0.2022,0.0473,37.71,36.03,797.0,0.34,3.4,0.04,0.4,79.7,7.97,0.03
00:22:20,3.9080,0.3723,0.2062,0.0483,38.47,36.82,795.0,1.45,14.5,0.15,1.5,79.5,7.95,0.14
00:22:30,4.3180,0.4297,0.2114,0.0495,39.43,37.73,795.0,1.86,18.6,0.2,2.0,79.5,7.95,0.18
00:22:40,4.6170,0.2704,0.2149,0.0503,40.07,38.30,795.0,1.25,12.5,0.13,1.3,79.5,7.95,0.12
00:22:50,5.1500,0.0093,0.2150,0.0503,40.10,38.32,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:23:00,5.1500,0.0093,0.2151,0.0503,40.12,38.34,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:23:10,5.1500,0.0093,0.2153,0.0503,40.15,38.36,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:23:20,5.1500,0.0092,0.2154,0.0504,40.17,38.38,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:23:30,5.1500,0.0093,0.2155,0.0504,40.20,38.40,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:23:40,5.1500,0.0094,0.2157,0.0504,40.22,38.42,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:23:50,4.2980,0.3173,0.2194,0.0513,40.93,39.09,797.0,1.36,13.6,0.14,1.4,79.7,7.97,0.13
00:24:00,5.1500,0.0093,0.2196,0.0513,40.95,39.11,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:24:10,5.1500,0.0093,0.2197,0.0514,40.98,39.13,793.0,0.05,0.5,0.01,0.1,79.3,7.93,0.0
00:24:20,2.6280,0.4896,0.2233,0.0527,41.65,40.16,796.0,1.29,12.9,0.14,1.4,79.6,7.96,0.12
00:24:30,4.9010,0.2022,0.2260,0.0533,42.16,40.59,792.0,0.99,9.9,0.1,1.0,79.2,7.92,0.09
00:24:40,5.1500,0.0093,0.2262,0.0533,42.18,40.61,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:24:50,5.1500,0.0093,0.2263,0.0533,42.21,40.63,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:25:00,5.1500,0.0093,0.2264,0.0534,42.23,40.65,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:25:10,4.2630,0.3767,0.2309,0.0544,43.07,41.45,794.0,1.61,16.1,0.17,1.7,79.4,7.94,0.15
00:25:20,4.3040,0.3962,0.2356,0.0555,43.95,42.29,785.0,1.71,17.1,0.18,1.8,78.5,7.85,0.16
00:25:30,5.1490,0.1264,0.2374,0.0559,44.29,42.56,787.0,0.65,6.5,0.07,0.7,78.7,7.87,0.06
00:25:40,5.1500,0.0093,0.2376,0.0559,44.31,42.57,788.0,0.05,0.5,0.01,0.1,78.8,7.88,0.0
00:25:50,5.1500,0.0092,0.2377,0.0559,44.34,42.59,785.0,0.05,0.5,0.01,0.1,78.5,7.85,0.0
00:26:00,5.1500,0.0092,0.2378,0.0559,44.36,42.61,785.0,0.05,0.5,0.01,0.1,78.5,7.85,0.0
00:26:10,5.1500,0.0093,0.2380,0.0560,44.38,42.63,785.0,0.05,0.5,0.01,0.1,78.5,7.85,0.0
00:26:20,4.5430,0.1898,0.2404,0.0565,44.83,43.04,782.0,0.86,8.6,0.09,0.9,78.2,7.82,0.08
00:26:30,4.9890,0.1214,0.2420,0.0568,45.14,43.29,786.0,0.61,6.1,0.06,0.6,78.6,7.86,0.06
00:26:40,5.1500,0.0093,0.2422,0.0568,45.17,43.31,783.0,0.05,0.5,0.01,0.1,78.3,7.83,0.0
00:26:50,5.1500,0.0093,0.2423,0.0569,45.19,43.33,786.0,0.05,0.5,0.01,0.1,78.6,7.86,0.0
00:27:00,5.1500,0.0093,0.2424,0.0569,45.22,43.35,787.0,0.05,0.5,0.01,0.1,78.7,7.87,0.0
00:27:10,5.1500,0.0092,0.2426,0.0569,45.24,43.37,788.0,0.05,0.5,0.01,0.1,78.8,7.88,0.0
00:27:20,5.1500,0.0093,0.2427,0.0570,45.27,43.39,793.0,0.05,0.5,0.01,0.1,79.3,7.93,0.0
00:27:30,5.1500,0.0093,0.2428,0.0570,45.29,43.41,791.0,0.05,0.5,0.01,0.1,79.1,7.91,0.0
00:27:40,5.1500,0.0093,0.2430,0.0570,45.32,43.43,792.0,0.05,0.5,0.01,0.1,79.2,7.92,0.0
00:27:50,5.1500,0.0093,0.2431,0.0570,45.34,43.45,796.0,0.05,0.5,0.01,0.1,79.6,7.96,0.0
00:28:00,5.1500,0.0092,0.2432,0.0571,45.37,43.47,798.0,0.05,0.5,0.01,0.1,79.8,7.98,0.0
00:28:10,3.7720,0.2973,0.2464,0.0579,45.95,44.10,796.0,1.12,11.2,0.12,1.2,79.6,7.96,0.11
00:28:20,5.1470,0.1172,0.2480,0.0582,46.26,44.35,796.0,0.6,6.0,0.06,0.6,79.6,7.96,0.06
00:28:30,4.3050,0.3222,0.2519,0.0591,46.98,45.03,795.0,1.39,13.9,0.15,1.5,79.5,7.95,0.13
00:28:40,5.1500,0.0093,0.2520,0.0591,47.00,45.05,799.0,0.05,0.5,0.01,0.1,79.9,7.99,0.0
00:28:50,5.1500,0.0093,0.2522,0.0592,47.03,45.07,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:29:00,3.8770,0.3754,0.2562,0.0602,47.78,45.86,795.0,1.46,14.6,0.15,1.5,79.5,7.95,0.14
00:29:10,5.1500,0.0093,0.2563,0.0602,47.81,45.88,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:29:20,5.1500,0.0093,0.2565,0.0602,47.83,45.90,795.0,0.05,0.5,0.01,0.1,79.5,7.95,0.0
00:29:30,2.7610,0.4840,0.2602,0.0616,48.53,46.93,795.0,1.34,13.4,0.14,1.4,79.5,7.95,0.13
00:29:40,5.1500,0.0093,0.2603,0.0616,48.55,46.95,794.0,0.05,0.5,0.01,0.1,79.4,7.94,0.0
00:29:50,5.1500,0.0093,0.2604,0.0616,48.58,46.96,797.0,0.05,0.5,0.01,0.1,79.7,7.97,0.0
00:30:00,4.5430,0.2446,0.2635,0.0623,49.15,47.48,799.0,1.11,11.1,0.12,1.2,79.9,7.99,0.1
00:30:10,5.1500,0.0093,0.2637,0.0623,49.18,47.50,799.0,0.05,0.5,0.01,0.1,79.9,7.99,0.0
00:30:20,5.1500,0.0094,0.2638,0.0624,49.20,47.52,801.0,0.05,0.5,0.01,0.1,80.1,8.01,0.0
00:30:30,4.2470,0.2452,0.2667,0.0631,49.74,48.04,802.0,1.04,10.4,0.11,1.1,80.2,8.02,0.1
00:30:40,5.1500,0.0092,0.2668,0.0631,49.76,48.06,805.0,0.05,0.5,0.01,0.1,80.5,8.05,0.0
00:30:50,5.1500,0.0092,0.2669,0.0631,49.79,48.08,805.0,0.05,0.5,0.01,0.1,80.5,8.05,0.0
00:31:00,5.1500,0.0093,0.2671,0.0631,49.81,48.10,809.0,0.05,0.5,0.01,0.1,80.9,8.09,0.0
00:31:10,3.0210,0.5020,0.2713,0.0645,50.60,49.16,813.0,1.52,15.2,0.16,1.6,81.3,8.13,0.14
00:31:20,5.1500,0.0092,0.2714,0.0646,50.62,49.18,814.0,0.05,0.5,0.01,0.1,81.4,8.14,0.0
00:31:30,5.1500,0.0093,0.2716,0.0646,50.65,49.20,813.0,0.05,0.5,0.01,0.1,81.3,8.13,0.0
00:31:40,3.4340,0.3908,0.2753,0.0657,51.34,50.03,710.0,1.34,13.4,0.14,1.4,71.0,7.1,0.14
00:31:50,5.1450,0.0889,0.2766,0.0659,51.58,50.22,723.0,0.46,4.6,0.05,0.5,72.3,7.23,0.05
00:32:00,5.1500,0.0093,0.2767,0.0659,51.61,50.24,280.0,0.05,0.5,0.01,0.1,28.0,2.8,0.01
00:32:10,4.0980,0.2304,0.2793,0.0666,52.10,50.72,768.0,0.94,9.4,0.1,1.0,76.8,7.68,0.09
00:32:20,4.2390,0.1629,0.2812,0.0670,52.45,51.07,383.0,0.69,6.9,0.07,0.7,38.3,3.83,0.14
00:32:30,5.1500,0.0091,0.2814,0.0671,52.48,51.09,662.0,0.05,0.5,0.01,0.1,66.2,6.62,0.01
00:32:40,5.1510,0.0093,0.2815,0.0671,52.50,51.11,542.0,0.05,0.5,0.01,0.1,54.2,5.42,0.01
00:32:50,5.1520,0.0083,0.2816,0.0671,52.52,51.12,193.5,0.04,0.4,0.0,0.0,19.4,1.935,0.02
00:33:00,5.1520,0.0088,0.2817,0.0671,52.55,51.14,115.4,0.05,0.5,0.01,0.1,11.5,1.154,0.03
00:33:10,3.3010,0.1578,0.2832,0.0676,52.82,51.48,112.5,0.52,5.2,0.06,0.6,11.3,1.125,0.35
00:33:20,5.1520,0.0093,0.2833,0.0676,52.84,51.50,110.7,0.05,0.5,0.01,0.1,11.1,1.107,0.03
00:33:30,5.1520,0.0091,0.2834,0.0676,52.87,51.52,113.7,0.05,0.5,0.01,0.1,11.4,1.137,0.03
00:33:40,2.6000,0.1687,0.2847,0.0681,53.09,51.87,118.4,0.44,4.4,0.05,0.5,11.8,1.184,0.28
00:33:50,5.1510,0.0093,0.2848,0.0681,53.12,51.89,119.2,0.05,0.5,0.01,0.1,11.9,1.192,0.03
00:34:00,5.1510,0.0093,0.2849,0.0681,53.14,51.91,121.5,0.05,0.5,0.01,0.1,12.2,1.215,0.03
00:34:10,5.1490,0.0093,0.2851,0.0682,53.17,51.93,289.0,0.05,0.5,0.01,0.1,28.9,2.89,0.01
00:34:20,5.1490,0.0093,0.2852,0.0682,53.19,51.95,658.0,0.05,0.5,0.01,0.1,65.8,6.58,0.01
00:34:30,4.7190,0.3710,0.2901,0.0692,54.10,52.74,812.0,1.75,17.5,0.19,1.9,81.2,8.12,0.16
