Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
00:06:40,3.7920,1.9761,0.9061,0.2168,9.28,7.65,634.0,7.49,62.4,0.45,4.5,63.4,6.34,0.98
00:06:50,3.7810,1.9676,0.9268,0.2223,9.49,7.84,631.0,7.44,62.0,0.45,4.5,63.1,6.31,0.98
00:07:00,3.7750,1.9666,0.9474,0.2278,9.70,8.03,630.0,7.42,61.8,0.45,4.5,63.0,6.3,0.98
00:07:10,3.7770,1.9680,0.9681,0.2332,9.92,8.22,628.0,7.43,61.9,0.45,4.5,62.8,6.28,0.99
00:07:20,3.7960,1.9794,0.9889,0.2387,10.13,8.42,632.0,7.51,62.6,0.45,4.5,63.2,6.32,0.99
00:07:30,3.8160,1.9873,1.0100,0.2442,10.34,8.61,634.0,7.58,63.2,0.46,4.6,63.4,6.34,1.0
00:07:40,3.7930,1.9762,1.0308,0.2497,10.56,8.81,633.0,7.5,62.5,0.45,4.5,63.3,6.33,0.99
00:07:50,3.7720,1.9642,1.0514,0.2552,10.77,9.00,628.0,7.41,61.8,0.45,4.5,62.8,6.28,0.98
00:08:00,3.7450,1.9510,1.0717,0.2606,10.98,9.19,625.0,7.31,60.9,0.44,4.4,62.5,6.25,0.97
00:08:10,3.7100,1.9302,1.0916,0.2660,11.18,9.38,617.0,7.16,59.7,0.43,4.3,61.7,6.17,0.97
00:08:20,3.6560,1.9022,1.1109,0.2712,11.38,9.56,610.0,6.95,57.9,0.42,4.2,61.0,6.1,0.95
00:08:30,3.6310,1.8904,1.1300,0.2765,11.57,9.75,601.0,6.86,57.2,0.41,4.1,60.1,6.01,0.95
00:08:40,3.6410,1.8946,1.1491,0.2818,11.77,9.94,604.0,6.9,57.5,0.41,4.1,60.4,6.04,0.95
00:08:50,3.6530,1.8998,1.1684,0.2870,11.97,10.12,605.0,6.94,57.8,0.42,4.2,60.5,6.05,0.96
00:09:00,3.6570,1.9102,1.1878,0.2923,12.17,10.31,608.0,6.99,58.3,0.42,4.2,60.8,6.08,0.96
00:09:10,3.6670,1.9038,1.2072,0.2976,12.36,10.49,608.0,6.98,58.2,0.42,4.2,60.8,6.08,0.96
00:09:20,3.6000,1.8765,1.2260,0.3028,12.56,10.68,598.0,6.76,56.3,0.41,4.1,59.8,5.98,0.94
00:09:30,3.5670,1.8606,1.2444,0.3080,12.75,10.86,592.0,6.64,55.3,0.4,4.0,59.2,5.92,0.93
00:09:40,3.5880,1.8711,1.2631,0.3132,12.94,11.04,594.0,6.71,55.9,0.4,4.0,59.4,5.94,0.94
00:09:50,3.6050,1.8742,1.2818,0.3184,13.13,11.23,597.0,6.76,56.3,0.41,4.1,59.7,5.97,0.94
00:10:00,3.5850,1.8675,1.3004,0.3236,13.32,11.41,593.0,6.69,55.8,0.4,4.0,59.3,5.93,0.94
00:10:10,3.5800,1.8617,1.3189,0.3288,13.51,11.59,593.0,6.66,55.5,0.4,4.0,59.3,5.93,0.94
00:10:20,3.5860,1.8649,1.3375,0.3340,13.70,11.78,592.0,6.69,55.8,0.4,4.0,59.2,5.92,0.94
00:10:30,3.5600,1.8523,1.3558,0.3391,13.89,11.96,591.0,6.59,54.9,0.4,4.0,59.1,5.91,0.93
00:10:40,3.5110,1.8275,1.3737,0.3442,14.07,12.14,584.0,6.42,53.5,0.39,3.9,58.4,5.84,0.92
00:10:50,3.4810,1.8114,1.3912,0.3492,14.25,12.31,574.0,6.31,52.6,0.38,3.8,57.4,5.74,0.92
00:11:00,3.4880,1.8234,1.4088,0.3543,14.43,12.49,577.0,6.36,53.0,0.38,3.8,57.7,5.77,0.92
00:11:10,3.5090,1.8318,1.4267,0.3594,14.61,12.67,582.0,6.43,53.6,0.39,3.9,58.2,5.82,0.92
00:11:20,3.4960,1.8179,1.4443,0.3644,14.79,12.85,579.0,6.36,53.0,0.38,3.8,57.9,5.79,0.92
00:11:30,3.5010,1.8209,1.4621,0.3695,14.97,13.03,578.0,6.37,53.1,0.38,3.8,57.8,5.78,0.92
00:11:40,3.4930,1.8241,1.4798,0.3745,15.16,13.21,581.0,6.37,53.1,0.38,3.8,58.1,5.81,0.91
00:11:50,3.4850,1.8178,1.4974,0.3796,15.34,13.38,577.0,6.34,52.8,0.38,3.8,57.7,5.77,0.92
00:12:00,3.5080,1.8246,1.5151,0.3847,15.52,13.56,579.0,6.4,53.3,0.38,3.8,57.9,5.79,0.92
00:12:10,3.5130,1.8254,1.5329,0.3897,15.70,13.74,579.0,6.41,53.4,0.39,3.9,57.9,5.79,0.92
00:12:20,3.4680,1.8125,1.5504,0.3948,15.88,13.92,579.0,6.29,52.4,0.38,3.8,57.9,5.79,0.91
00:12:30,3.4510,1.7974,1.5676,0.3998,16.06,14.10,572.0,6.2,51.7,0.37,3.7,57.2,5.72,0.9
00:12:40,3.4820,1.8152,1.5852,0.4048,16.24,14.27,575.0,6.32,52.7,0.38,3.8,57.5,5.75,0.92
00:12:50,3.5180,1.8286,1.6031,0.4099,16.42,14.45,581.0,6.43,53.6,0.39,3.9,58.1,5.81,0.92
00:13:00,3.4790,1.8149,1.6206,0.4149,16.60,14.63,578.0,6.31,52.6,0.38,3.8,57.8,5.78,0.91
00:13:10,3.5330,1.8323,1.6386,0.4200,16.78,14.81,584.0,6.47,53.9,0.39,3.9,58.4,5.84,0.92
00:13:20,3.5340,1.8361,1.6566,0.4251,16.97,14.99,584.0,6.49,54.1,0.39,3.9,58.4,5.84,0.93
00:13:30,3.5340,1.8421,1.6747,0.4302,17.15,15.17,586.0,6.51,54.3,0.39,3.9,58.6,5.86,0.93
00:13:40,3.5610,1.8532,1.6930,0.4354,17.34,15.35,587.0,6.6,55.0,0.4,4.0,58.7,5.87,0.94
00:13:50,3.5820,1.8645,1.7116,0.4406,17.53,15.53,593.0,6.68,55.7,0.4,4.0,59.3,5.93,0.94
00:14:00,3.6120,1.8753,1.7304,0.4458,17.72,15.72,598.0,6.77,56.4,0.41,4.1,59.8,5.98,0.94
00:14:10,3.6100,1.8776,1.7492,0.4510,17.92,15.90,599.0,6.78,56.5,0.41,4.1,59.9,5.99,0.94
00:14:20,3.5950,1.8725,1.7679,0.4562,18.11,16.08,596.0,6.73,56.1,0.4,4.0,59.6,5.96,0.94
00:14:30,3.6100,1.8772,1.7867,0.4614,18.30,16.27,595.0,6.78,56.5,0.41,4.1,59.5,5.95,0.95
00:14:40,3.6470,1.8987,1.8060,0.4667,18.50,16.45,603.0,6.92,57.7,0.42,4.2,60.3,6.03,0.96
00:14:50,3.6510,1.9007,1.8253,0.4719,18.69,16.64,606.0,6.94,57.8,0.42,4.2,60.6,6.06,0.95
00:15:00,3.6250,1.8871,1.8443,0.4772,18.89,16.83,602.0,6.84,57.0,0.41,4.1,60.2,6.02,0.95
00:15:10,3.6190,1.8852,1.8632,0.4824,19.08,17.01,601.0,6.82,56.8,0.41,4.1,60.1,6.01,0.95
00:15:20,3.6240,1.8866,1.8822,0.4877,19.28,17.20,602.0,6.84,57.0,0.41,4.1,60.2,6.02,0.95
00:15:30,3.6460,1.8963,1.9014,0.4929,19.47,17.38,604.0,6.91,57.6,0.42,4.2,60.4,6.04,0.95
00:15:40,3.6540,1.9029,1.9207,0.4982,19.67,17.57,605.0,6.95,57.9,0.42,4.2,60.5,6.05,0.96
00:15:50,3.6480,1.8989,1.9400,0.5035,19.87,17.75,608.0,6.93,57.8,0.42,4.2,60.8,6.08,0.95
00:16:00,3.6610,1.9050,1.9593,0.5088,20.07,17.94,609.0,6.97,58.1,0.42,4.2,60.9,6.09,0.95
00:16:10,3.6820,1.9193,1.9790,0.5141,20.27,18.13,612.0,7.07,58.9,0.42,4.2,61.2,6.12,0.96
00:16:20,3.6880,1.9210,1.9986,0.5195,20.47,18.32,615.0,7.08,59.0,0.43,4.3,61.5,6.15,0.96
00:16:30,3.6700,1.9103,2.0181,0.5248,20.67,18.50,612.0,7.01,58.4,0.42,4.2,61.2,6.12,0.95
00:16:40,3.0410,1.6183,2.0318,0.5293,20.81,18.66,562.0,4.92,41.0,0.3,3.0,56.2,5.62,0.73
00:16:50,3.3300,1.7270,2.0478,0.5340,20.97,18.83,496.0,5.75,47.9,0.35,3.5,49.6,4.96,0.97
00:17:00,2.8380,1.4312,2.0590,0.5380,21.09,18.97,490.0,4.06,33.8,0.24,2.4,49.0,4.9,0.69
00:17:10,2.8050,1.4297,2.0702,0.5420,21.20,19.11,478.0,4.01,33.4,0.24,2.4,47.8,4.78,0.7
00:17:20,2.7930,1.3487,2.0806,0.5457,21.31,19.24,467.0,3.77,31.4,0.23,2.3,46.7,4.67,0.67
00:17:30,2.8560,0.7019,2.0862,0.5477,21.37,19.31,282.0,2.0,16.7,0.12,1.2,28.2,2.82,0.59
00:17:40,2.4190,0.3923,2.0889,0.5488,21.39,19.35,154.9,0.95,7.9,0.06,0.6,15.5,1.549,0.51
00:17:50,2.3930,0.3842,2.0914,0.5498,21.42,19.39,136.3,0.92,7.7,0.06,0.6,13.6,1.363,0.56
00:18:00,2.3560,0.3551,2.0937,0.5508,21.44,19.42,125.7,0.84,7.0,0.05,0.5,12.6,1.257,0.56
00:18:10,2.3450,0.3552,2.0960,0.5518,21.47,19.46,121.2,0.83,6.9,0.05,0.5,12.1,1.212,0.57
00:18:20,2.3270,0.3358,2.0982,0.5528,21.49,19.49,120.7,0.78,6.5,0.05,0.5,12.1,1.207,0.54
00:18:30,2.3190,0.3326,2.1004,0.5537,21.51,19.52,118.6,0.77,6.4,0.05,0.5,11.9,1.186,0.54
00:18:40,2.3160,0.3301,2.1025,0.5546,21.53,19.56,118.0,0.76,6.3,0.05,0.5,11.8,1.18,0.54
00:18:50,2.3140,0.3314,2.1046,0.5555,21.56,19.59,119.3,0.77,6.4,0.05,0.5,11.9,1.193,0.54
00:19:00,2.3110,0.3316,2.1067,0.5564,21.58,19.62,118.6,0.77,6.4,0.05,0.5,11.9,1.186,0.54
00:19:10,2.3100,0.3310,2.1089,0.5574,21.60,19.65,118.7,0.76,6.3,0.05,0.5,11.9,1.187,0.53
00:19:20,2.3100,0.3344,2.1110,0.5583,21.62,19.69,118.6,0.77,6.4,0.05,0.5,11.9,1.186,0.54
00:19:30,2.3120,0.3431,2.1132,0.5592,21.64,19.72,119.2,0.79,6.6,0.05,0.5,11.9,1.192,0.55
00:19:40,2.3530,0.4276,2.1160,0.5604,21.67,19.76,139.9,1.01,8.4,0.06,0.6,14.0,1.399,0.6
00:19:50,3.4000,1.7634,2.1327,0.5653,21.84,19.93,495.0,6.0,50.0,0.36,3.6,49.5,4.95,1.01
00:20:00,3.7160,1.9108,2.1524,0.5706,22.05,20.12,613.0,7.1,59.2,0.43,4.3,61.3,6.13,0.97
00:20:10,3.6770,1.9003,2.1718,0.5759,22.24,20.31,610.0,6.99,58.3,0.42,4.2,61.0,6.1,0.95
00:20:20,3.6910,1.9003,2.1913,0.5812,22.44,20.49,610.0,7.01,58.4,0.42,4.2,61.0,6.1,0.96
00:20:30,3.6730,1.9012,2.2107,0.5865,22.64,20.68,611.0,6.98,58.2,0.42,4.2,61.1,6.11,0.95
00:20:40,3.6570,1.8866,2.2298,0.5917,22.84,20.86,607.0,6.9,57.5,0.41,4.1,60.7,6.07,0.95
00:20:50,3.6410,1.8750,2.2488,0.5969,23.03,21.05,604.0,6.83,56.9,0.41,4.1,60.4,6.04,0.94
00:21:00,3.6090,1.8730,2.2676,0.6021,23.23,21.23,600.0,6.76,56.3,0.41,4.1,60.0,6.0,0.94
00:21:10,3.6060,1.8587,2.2862,0.6073,23.42,21.41,598.0,6.7,55.8,0.4,4.0,59.8,5.98,0.93
00:21:20,3.5710,1.8501,2.3046,0.6124,23.60,21.59,594.0,6.61,55.1,0.4,4.0,59.4,5.94,0.93
00:21:30,3.5910,1.8603,2.3231,0.6176,23.79,21.78,596.0,6.68,55.7,0.4,4.0,59.6,5.96,0.93
00:21:40,3.6140,1.8689,2.3419,0.6228,23.99,21.96,597.0,6.75,56.3,0.41,4.1,59.7,5.97,0.94
00:21:50,3.5860,1.8660,2.3605,0.6280,24.18,22.14,598.0,6.69,55.8,0.4,4.0,59.8,5.98,0.93
00:22:00,3.6100,1.8704,2.3792,0.6332,24.37,22.33,598.0,6.75,56.3,0.41,4.1,59.8,5.98,0.94
00:22:10,3.6050,1.8784,2.3980,0.6384,24.56,22.51,599.0,6.77,56.4,0.41,4.1,59.9,5.99,0.94
00:22:20,3.6380,1.8851,2.4171,0.6436,24.76,22.69,603.0,6.86,57.2,0.41,4.1,60.3,6.03,0.95
00:22:30,3.6370,1.8880,2.4361,0.6489,24.95,22.88,604.0,6.87,57.3,0.41,4.1,60.4,6.04,0.95
00:22:40,3.6240,1.8879,2.4552,0.6541,25.15,23.06,603.0,6.84,57.0,0.41,4.1,60.3,6.03,0.95
00:22:50,3.6380,1.8843,2.4742,0.6593,25.34,23.25,603.0,6.86,57.2,0.41,4.1,60.3,6.03,0.95
00:23:00,3.6250,1.8808,2.4931,0.6646,25.54,23.43,600.0,6.82,56.8,0.41,4.1,60.0,6.0,0.95
00:23:10,3.6070,1.8799,2.5120,0.6698,25.73,23.62,602.0,6.78,56.5,0.41,4.1,60.2,6.02,0.94
00:23:20,3.6190,1.8848,2.5309,0.6750,25.92,23.80,602.0,6.82,56.8,0.41,4.1,60.2,6.02,0.94
00:23:30,3.6420,1.8935,2.5501,0.6803,26.12,23.99,607.0,6.9,57.5,0.41,4.1,60.7,6.07,0.95
00:23:40,3.6490,1.8970,2.5693,0.6856,26.32,24.17,606.0,6.92,57.7,0.42,4.2,60.6,6.06,0.95
00:23:50,3.6420,1.8934,2.5885,0.6908,26.51,24.36,605.0,6.9,57.5,0.41,4.1,60.5,6.05,0.95
00:24:00,3.6420,1.8926,2.6076,0.6961,26.71,24.54,604.0,6.89,57.4,0.41,4.1,60.4,6.04,0.95
00:24:10,3.6370,1.8888,2.6267,0.7013,26.90,24.73,603.0,6.87,57.3,0.41,4.1,60.3,6.03,0.95
00:24:20,3.6320,1.8896,2.6457,0.7066,27.10,24.91,604.0,6.86,57.2,0.41,4.1,60.4,6.04,0.95
00:24:30,3.6370,1.8894,2.6648,0.7118,27.29,25.10,604.0,6.87,57.3,0.41,4.1,60.4,6.04,0.95
00:24:40,3.6050,1.8842,2.6837,0.7170,27.49,25.28,603.0,6.79,56.6,0.41,4.1,60.3,6.03,0.94
00:24:50,3.6090,1.8821,2.7026,0.7223,27.68,25.47,600.0,6.79,56.6,0.41,4.1,60.0,6.0,0.94
00:25:00,3.6100,1.8838,2.7215,0.7275,27.87,25.65,601.0,6.8,56.7,0.41,4.1,60.1,6.01,0.94
00:25:10,3.6280,1.8875,2.7405,0.7327,28.07,25.84,602.0,6.85,57.1,0.41,4.1,60.2,6.02,0.95
00:25:20,3.6440,1.8940,2.7597,0.7380,28.27,26.02,607.0,6.9,57.5,0.41,4.1,60.7,6.07,0.95
00:25:30,3.6530,1.8993,2.7789,0.7433,28.46,26.21,608.0,6.94,57.8,0.42,4.2,60.8,6.08,0.95
00:25:40,3.6560,1.9005,2.7982,0.7486,28.66,26.39,607.0,6.95,57.9,0.42,4.2,60.7,6.07,0.95
00:25:50,3.6460,1.8980,2.8175,0.7538,28.86,26.58,606.0,6.92,57.7,0.42,4.2,60.6,6.06,0.95
00:26:00,3.6170,1.8875,2.8364,0.7591,29.05,26.77,602.0,6.83,56.9,0.41,4.1,60.2,6.02,0.95
00:26:10,3.6140,1.8802,2.8553,0.7643,29.25,26.95,603.0,6.8,56.7,0.41,4.1,60.3,6.03,0.94
00:26:20,3.5880,1.8674,2.8739,0.7695,29.44,27.13,597.0,6.7,55.8,0.4,4.0,59.7,5.97,0.94
00:26:30,3.5680,1.8608,2.8923,0.7747,29.62,27.31,594.0,6.64,55.3,0.4,4.0,59.4,5.94,0.93
00:26:40,3.5850,1.8665,2.9109,0.7798,29.81,27.50,595.0,6.69,55.8,0.4,4.0,59.5,5.95,0.94
00:26:50,3.5840,1.8698,2.9295,0.7850,30.01,27.68,597.0,6.7,55.8,0.4,4.0,59.7,5.97,0.94
00:27:00,3.6000,1.8695,2.9482,0.7902,30.20,27.86,598.0,6.73,56.1,0.4,4.0,59.8,5.98,0.94
00:27:10,3.5710,1.8598,2.9667,0.7954,30.39,28.05,595.0,6.64,55.3,0.4,4.0,59.5,5.95,0.93
00:27:20,3.5520,1.8538,2.9850,0.8005,30.57,28.23,590.0,6.58,54.8,0.4,4.0,59.0,5.9,0.93
00:27:30,3.5390,1.8451,3.0031,0.8057,30.76,28.41,587.0,6.53,54.4,0.39,3.9,58.7,5.87,0.93
00:27:40,3.5440,1.8411,3.0212,0.8108,30.94,28.59,588.0,6.52,54.3,0.39,3.9,58.8,5.88,0.92
00:27:50,3.5370,1.8455,3.0394,0.8159,31.13,28.77,585.0,6.53,54.4,0.39,3.9,58.5,5.85,0.93
00:28:00,3.5320,1.8385,3.0574,0.8210,31.32,28.95,584.0,6.49,54.1,0.39,3.9,58.4,5.84,0.93
00:28:10,3.4650,1.8187,3.0749,0.8261,31.49,29.13,580.0,6.3,52.5,0.38,3.8,58.0,5.8,0.91
00:28:20,3.4520,1.8015,3.0922,0.8311,31.67,29.30,572.0,6.22,51.8,0.37,3.7,57.2,5.72,0.91
00:28:30,3.4440,1.7945,3.1094,0.8361,31.85,29.48,569.0,6.18,51.5,0.37,3.7,56.9,5.69,0.91
00:28:40,3.4630,1.8034,3.1267,0.8411,32.02,29.66,573.0,6.25,52.1,0.38,3.8,57.3,5.73,0.91
00:28:50,3.4700,1.8127,3.1442,0.8461,32.20,29.83,578.0,6.29,52.4,0.38,3.8,57.8,5.78,0.91
00:29:00,3.4640,1.8022,3.1615,0.8511,32.38,30.01,574.0,6.24,52.0,0.38,3.8,57.4,5.74,0.91
00:29:10,3.4040,1.7758,3.1783,0.8560,32.55,30.18,567.0,6.04,50.3,0.36,3.6,56.7,5.67,0.89
00:29:20,3.3860,1.7646,3.1949,0.8609,32.72,30.36,560.0,5.97,49.8,0.36,3.6,56.0,5.6,0.89
00:29:30,3.3780,1.7601,3.2114,0.8658,32.89,30.53,559.0,5.95,49.6,0.36,3.6,55.9,5.59,0.89
00:29:40,3.3210,1.7325,3.2274,0.8706,33.06,30.70,551.0,5.75,47.9,0.35,3.5,55.1,5.51,0.87
00:29:50,3.2640,1.6939,3.2428,0.8754,33.21,30.87,540.0,5.53,46.1,0.33,3.3,54.0,5.4,0.85
00:30:00,3.1670,1.6639,3.2574,0.8800,33.36,31.03,530.0,5.27,43.9,0.32,3.2,53.0,5.3,0.83
00:30:10,3.1080,1.6361,3.2715,0.8845,33.51,31.19,517.0,5.08,42.3,0.31,3.1,51.7,5.17,0.82
00:30:20,3.0510,1.6132,3.2852,0.8890,33.65,31.35,508.0,4.92,41.0,0.3,3.0,50.8,5.08,0.81
00:30:30,3.1000,1.6355,3.2993,0.8935,33.79,31.51,513.0,5.07,42.3,0.3,3.0,51.3,5.13,0.82
00:30:40,3.2220,1.6910,3.3144,0.8982,33.95,31.67,532.0,5.45,45.4,0.33,3.3,53.2,5.32,0.85
00:30:50,3.2840,1.7119,3.3300,0.9030,34.11,31.84,541.0,5.62,46.8,0.34,3.4,54.1,5.41,0.87
00:31:00,3.2880,1.7248,3.3458,0.9078,34.27,32.01,544.0,5.67,47.3,0.34,3.4,54.4,5.44,0.87
00:31:10,3.3640,1.7529,3.3622,0.9127,34.44,32.18,553.0,5.9,49.2,0.35,3.5,55.3,5.53,0.89
00:31:20,3.3930,1.7705,3.3789,0.9176,34.61,32.35,560.0,6.01,50.1,0.36,3.6,56.0,5.6,0.89
00:31:30,3.3980,1.7746,3.3956,0.9225,34.78,32.53,561.0,6.03,50.3,0.36,3.6,56.1,5.61,0.9
00:31:40,3.3860,1.7731,3.4123,0.9274,34.95,32.70,563.0,6.0,50.0,0.36,3.6,56.3,5.63,0.89
00:31:50,3.3690,1.7654,3.4288,0.9323,35.12,32.87,558.0,5.95,49.6,0.36,3.6,55.8,5.58,0.89
00:32:00,3.3460,1.7449,3.4450,0.9372,35.29,33.05,554.0,5.84,48.7,0.35,3.5,55.4,5.54,0.88
00:32:10,3.2870,1.7279,3.4608,0.9420,35.45,33.21,546.0,5.68,47.3,0.34,3.4,54.6,5.46,0.87
00:32:20,3.2710,1.7094,3.4763,0.9467,35.61,33.38,540.0,5.59,46.6,0.34,3.4,54.0,5.4,0.86
00:32:30,3.2550,1.7026,3.4917,0.9515,35.76,33.55,538.0,5.54,46.2,0.33,3.3,53.8,5.38,0.86
00:32:40,3.2630,1.7028,3.5072,0.9562,35.92,33.72,537.0,5.56,46.3,0.33,3.3,53.7,5.37,0.86
00:32:50,3.2780,1.7106,3.5227,0.9609,36.08,33.88,540.0,5.61,46.8,0.34,3.4,54.0,5.4,0.87
00:33:00,3.2770,1.7084,3.5383,0.9657,36.24,34.05,541.0,5.6,46.7,0.34,3.4,54.1,5.41,0.86
00:33:10,3.2630,1.7041,3.5537,0.9704,36.40,34.22,537.0,5.56,46.3,0.33,3.3,53.7,5.37,0.86
00:33:20,3.2580,1.7048,3.5692,0.9752,36.56,34.38,538.0,5.55,46.3,0.33,3.3,53.8,5.38,0.86
00:33:30,3.2470,1.7017,3.5845,0.9799,36.71,34.55,538.0,5.53,46.1,0.33,3.3,53.8,5.38,0.86
00:33:40,3.2680,1.7067,3.6000,0.9846,36.87,34.72,538.0,5.58,46.5,0.34,3.4,53.8,5.38,0.86
00:33:50,3.3010,1.7309,3.6159,0.9894,37.04,34.89,547.0,5.71,47.6,0.34,3.4,54.7,5.47,0.87
00:34:00,3.3420,1.7466,3.6321,0.9943,37.20,35.06,553.0,5.84,48.7,0.35,3.5,55.3,5.53,0.88
00:34:10,3.3520,1.7419,3.6483,0.9991,37.37,35.23,553.0,5.84,48.7,0.35,3.5,55.3,5.53,0.88
00:34:20,3.3400,1.7459,3.6645,1.0040,37.53,35.40,553.0,5.83,48.6,0.35,3.5,55.3,5.53,0.88
00:34:30,3.3520,1.7580,3.6809,1.0089,37.70,35.57,558.0,5.89,49.1,0.35,3.5,55.8,5.58,0.88
