Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Watts/oz,cW/oz,Sun Score,Irradiance/100,Efficiency(%)
01:22:40,4.9590,1.9995,10.1292,2.2506,74.42,73.87,822.0,9.92,82.7,0.6,6.0,82.2,8.22,1.01
01:22:50,4.9590,1.9989,10.1568,2.2562,74.62,74.05,820.0,9.91,82.6,0.6,6.0,82.0,8.2,1.01
01:23:00,4.9600,1.9996,10.1843,2.2617,74.82,74.23,822.0,9.92,82.7,0.6,6.0,82.2,8.22,1.01
01:23:10,4.9600,1.9993,10.2119,2.2673,75.02,74.42,824.0,9.92,82.7,0.6,6.0,82.4,8.24,1.0
01:23:20,4.9600,1.9997,10.2394,2.2728,75.22,74.60,824.0,9.92,82.7,0.6,6.0,82.4,8.24,1.0
01:23:30,4.9600,1.9999,10.2670,2.2784,75.43,74.78,823.0,9.92,82.7,0.6,6.0,82.3,8.23,1.0
01:23:40,4.9600,1.9994,10.2945,2.2839,75.63,74.96,820.0,9.92,82.7,0.6,6.0,82.0,8.2,1.01
01:23:50,4.9600,1.9995,10.3221,2.2895,75.83,75.15,818.0,9.92,82.7,0.6,6.0,81.8,8.18,1.01
01:24:00,4.9590,1.9996,10.3496,2.2951,76.03,75.33,822.0,9.92,82.7,0.6,6.0,82.2,8.22,1.01
01:24:10,4.9590,1.9992,10.3772,2.3006,76.24,75.51,823.0,9.91,82.6,0.6,6.0,82.3,8.23,1.0
01:24:20,4.9590,1.9990,10.4047,2.3062,76.44,75.69,824.0,9.91,82.6,0.6,6.0,82.4,8.24,1.0
01:24:30,4.9590,1.9992,10.4322,2.3117,76.64,75.87,823.0,9.91,82.6,0.6,6.0,82.3,8.23,1.0
01:24:40,4.9600,1.9986,10.4598,2.3173,76.84,76.06,824.0,9.91,82.6,0.6,6.0,82.4,8.24,1.0
01:24:50,4.9590,1.9990,10.4873,2.3228,77.05,76.24,825.0,9.91,82.6,0.6,6.0,82.5,8.25,1.0
01:25:00,4.9590,1.9994,10.5148,2.3284,77.25,76.42,825.0,9.92,82.7,0.6,6.0,82.5,8.25,1.0
01:25:10,4.9590,1.9993,10.5424,2.3339,77.45,76.60,823.0,9.91,82.6,0.6,6.0,82.3,8.23,1.0
01:25:20,4.9590,1.9987,10.5699,2.3395,77.65,76.79,827.0,9.91,82.6,0.6,6.0,82.7,8.27,1.0
01:25:30,4.9590,1.9992,10.5975,2.3450,77.86,76.97,826.0,9.91,82.6,0.6,6.0,82.6,8.26,1.0
01:25:40,4.9590,1.9995,10.6250,2.3506,78.06,77.15,827.0,9.92,82.7,0.6,6.0,82.7,8.27,1.0
01:25:50,4.9580,1.9996,10.6525,2.3561,78.26,77.33,824.0,9.91,82.6,0.6,6.0,82.4,8.24,1.0
01:26:00,4.9580,1.9997,10.6801,2.3617,78.46,77.52,830.0,9.91,82.6,0.6,6.0,83.0,8.3,0.99
01:26:10,4.9580,1.9992,10.7076,2.3672,78.66,77.70,822.0,9.91,82.6,0.6,6.0,82.2,8.22,1.0
01:26:20,4.9570,1.9993,10.7351,2.3728,78.87,77.88,824.0,9.91,82.6,0.6,6.0,82.4,8.24,1.0
01:26:30,4.9580,1.9994,10.7627,2.3784,79.07,78.06,828.0,9.91,82.6,0.6,6.0,82.8,8.28,1.0
01:26:40,4.9580,1.9997,10.7902,2.3839,79.27,78.24,826.0,9.91,82.6,0.6,6.0,82.6,8.26,1.0
01:26:50,4.9580,1.9996,10.8178,2.3895,79.47,78.43,827.0,9.91,82.6,0.6,6.0,82.7,8.27,1.0
01:27:00,4.9580,1.9991,10.8453,2.3950,79.68,78.61,829.0,9.91,82.6,0.6,6.0,82.9,8.29,1.0
01:27:10,4.9580,1.9993,10.8728,2.4006,79.88,78.79,828.0,9.91,82.6,0.6,6.0,82.8,8.28,1.0
01:27:20,4.9580,2.0000,10.9004,2.4061,80.08,78.97,832.0,9.92,82.7,0.6,6.0,83.2,8.32,0.99
01:27:30,4.9580,1.9993,10.9279,2.4117,80.28,79.16,830.0,9.91,82.6,0.6,6.0,83.0,8.3,0.99
01:27:40,4.9580,1.9992,10.9554,2.4172,80.49,79.34,832.0,9.91,82.6,0.6,6.0,83.2,8.32,0.99
01:27:50,4.9590,1.9993,10.9830,2.4228,80.69,79.52,832.0,9.91,82.6,0.6,6.0,83.2,8.32,0.99
01:28:00,4.9590,1.9993,11.0105,2.4283,80.89,79.70,834.0,9.91,82.6,0.6,6.0,83.4,8.34,0.99
01:28:10,4.9580,1.9992,11.0380,2.4339,81.09,79.88,834.0,9.91,82.6,0.6,6.0,83.4,8.34,0.99
01:28:20,4.9580,1.9998,11.0656,2.4395,81.29,80.07,837.0,9.92,82.7,0.6,6.0,83.7,8.37,0.99
01:28:30,4.9570,1.9994,11.0931,2.4450,81.50,80.25,839.0,9.91,82.6,0.6,6.0,83.9,8.39,0.98
01:28:40,4.9570,1.9997,11.1207,2.4506,81.70,80.43,837.0,9.91,82.6,0.6,6.0,83.7,8.37,0.99
01:28:50,4.9570,1.9997,11.1482,2.4561,81.90,80.61,840.0,9.91,82.6,0.6,6.0,84.0,8.4,0.98
01:29:00,4.9570,1.9986,11.1757,2.4617,82.10,80.80,840.0,9.91,82.6,0.6,6.0,84.0,8.4,0.98
01:29:10,4.9570,1.9997,11.2032,2.4672,82.31,80.98,837.0,9.91,82.6,0.6,6.0,83.7,8.37,0.99
01:29:20,4.9560,1.9999,11.2308,2.4728,82.51,81.16,828.0,9.91,82.6,0.6,6.0,82.8,8.28,1.0
01:29:30,4.9560,1.9999,11.2583,2.4783,82.71,81.34,829.0,9.91,82.6,0.6,6.0,82.9,8.29,1.0
01:29:40,4.9570,1.9996,11.2858,2.4839,82.91,81.53,836.0,9.91,82.6,0.6,6.0,83.6,8.36,0.99
01:29:50,4.9570,1.9999,11.3134,2.4894,83.11,81.71,829.0,9.91,82.6,0.6,6.0,82.9,8.29,1.0
01:30:00,4.9570,1.9984,11.3409,2.4950,83.32,81.89,824.0,9.91,82.6,0.6,6.0,82.4,8.24,1.0
01:30:10,4.9570,1.9996,11.3684,2.5005,83.52,82.07,813.0,9.91,82.6,0.6,6.0,81.3,8.13,1.02
01:30:20,4.9560,1.9996,11.3960,2.5061,83.72,82.25,819.0,9.91,82.6,0.6,6.0,81.9,8.19,1.01
01:30:30,4.9560,1.9997,11.4235,2.5117,83.92,82.44,821.0,9.91,82.6,0.6,6.0,82.1,8.21,1.01
01:30:40,4.9560,1.9995,11.4510,2.5172,84.13,82.62,819.0,9.91,82.6,0.6,6.0,81.9,8.19,1.01
01:30:50,4.9570,1.9977,11.4785,2.5228,84.33,82.80,813.0,9.9,82.5,0.59,5.9,81.3,8.13,1.01
01:31:00,4.9570,1.9989,11.5060,2.5283,84.53,82.98,813.0,9.91,82.6,0.6,6.0,81.3,8.13,1.02
01:31:10,4.9570,1.9991,11.5336,2.5339,84.73,83.17,810.0,9.91,82.6,0.6,6.0,81.0,8.1,1.02
01:31:20,4.9570,1.9992,11.5611,2.5394,84.93,83.35,810.0,9.91,82.6,0.6,6.0,81.0,8.1,1.02
01:31:30,4.9580,1.9993,11.5886,2.5450,85.14,83.53,799.0,9.91,82.6,0.6,6.0,79.9,7.99,1.03
01:31:40,4.9580,1.9990,11.6162,2.5505,85.34,83.71,794.0,9.91,82.6,0.6,6.0,79.4,7.94,1.04
01:31:50,4.9570,1.9994,11.6437,2.5561,85.54,83.90,768.0,9.91,82.6,0.6,6.0,76.8,7.68,1.08
01:32:00,4.9580,1.9993,11.6712,2.5616,85.74,84.08,778.0,9.91,82.6,0.6,6.0,77.8,7.78,1.06
01:32:10,4.9590,1.9993,11.6988,2.5672,85.95,84.26,780.0,9.91,82.6,0.6,6.0,78.0,7.8,1.06
01:32:20,4.9590,1.9990,11.7263,2.5727,86.15,84.44,773.0,9.91,82.6,0.6,6.0,77.3,7.73,1.07
01:32:30,4.9580,1.9991,11.7538,2.5783,86.35,84.62,793.0,9.91,82.6,0.6,6.0,79.3,7.93,1.04
01:32:40,4.9580,1.9993,11.7814,2.5838,86.55,84.81,785.0,9.91,82.6,0.6,6.0,78.5,7.85,1.05
01:32:50,4.9580,1.9979,11.8089,2.5894,86.76,84.99,774.0,9.91,82.6,0.6,6.0,77.4,7.74,1.07
01:33:00,4.9570,1.9994,11.8364,2.5949,86.96,85.17,797.0,9.91,82.6,0.6,6.0,79.7,7.97,1.04
01:33:10,4.9570,1.9999,11.8640,2.6005,87.16,85.35,799.0,9.91,82.6,0.6,6.0,79.9,7.99,1.03
01:33:20,4.9560,1.9994,11.8915,2.6061,87.36,85.54,794.0,9.91,82.6,0.6,6.0,79.4,7.94,1.04
01:33:30,4.9570,1.9993,11.9190,2.6116,87.56,85.72,800.0,9.91,82.6,0.6,6.0,80.0,8.0,1.03
01:33:40,4.9570,1.9989,11.9465,2.6172,87.77,85.90,793.0,9.91,82.6,0.6,6.0,79.3,7.93,1.04
01:33:50,4.9570,1.9992,11.9741,2.6227,87.97,86.08,787.0,9.91,82.6,0.6,6.0,78.7,7.87,1.05
01:34:00,4.9570,1.9992,12.0016,2.6283,88.17,86.26,792.0,9.91,82.6,0.6,6.0,79.2,7.92,1.04
01:34:10,4.9570,1.9999,12.0291,2.6338,88.37,86.45,788.0,9.91,82.6,0.6,6.0,78.8,7.88,1.05
01:34:20,4.9570,1.9996,12.0567,2.6394,88.58,86.63,778.0,9.91,82.6,0.6,6.0,77.8,7.78,1.06
01:34:30,4.9570,1.9994,12.0842,2.6449,88.78,86.81,773.0,9.91,82.6,0.6,6.0,77.3,7.73,1.07
01:34:40,4.9570,1.9995,12.1117,2.6505,88.98,86.99,776.0,9.91,82.6,0.6,6.0,77.6,7.76,1.06
01:34:50,4.8610,1.9996,12.1387,2.6560,89.18,87.18,760.0,9.72,81.0,0.58,5.8,76.0,7.6,1.07
01:35:00,4.7540,1.9995,12.1651,2.6616,89.37,87.36,730.0,9.51,79.3,0.57,5.7,73.0,7.3,1.09
01:35:10,4.5630,1.9992,12.1905,2.6671,89.56,87.54,719.0,9.12,76.0,0.55,5.5,71.9,7.19,1.06
01:35:20,4.2800,1.9995,12.2142,2.6727,89.73,87.72,687.0,8.56,71.3,0.51,5.1,68.7,6.87,1.04
01:35:30,3.7300,1.9407,12.2343,2.6781,89.88,87.90,663.0,7.24,60.3,0.44,4.4,66.3,6.63,0.91
01:35:40,3.6770,1.9135,12.2539,2.6834,90.02,88.07,610.0,7.04,58.7,0.42,4.2,61.0,6.1,0.96
01:35:50,4.1470,1.9989,12.2769,2.6890,90.19,88.26,662.0,8.29,69.1,0.5,5.0,66.2,6.62,1.04
01:36:00,4.4360,1.9997,12.3016,2.6945,90.37,88.44,675.0,8.87,73.9,0.53,5.3,67.5,6.75,1.1
01:36:10,4.5810,2.0001,12.3270,2.7001,90.56,88.62,704.0,9.16,76.3,0.55,5.5,70.4,7.04,1.08
01:36:20,4.5820,2.0002,12.3525,2.7056,90.75,88.80,694.0,9.16,76.3,0.55,5.5,69.4,6.94,1.1
01:36:30,0.5500,0.0000,12.3525,2.7056,90.75,88.80,732.0,0.0,0.0,0.0,0.0,73.2,7.32,0.0
01:36:40,4.3640,1.9997,12.3767,2.7112,90.93,88.99,700.0,8.73,72.8,0.52,5.2,70.0,7.0,1.04
01:36:50,3.7950,1.9813,12.3976,2.7167,91.08,89.17,674.0,7.52,62.7,0.45,4.5,67.4,6.74,0.93
01:37:00,3.7220,1.9434,12.4177,2.7221,91.23,89.34,645.0,7.23,60.3,0.43,4.3,64.5,6.45,0.93
01:37:10,3.6170,1.8863,12.4366,2.7273,91.37,89.52,635.0,6.82,56.8,0.41,4.1,63.5,6.35,0.9
01:37:20,3.5080,1.8249,12.4544,2.7324,91.50,89.68,604.0,6.4,53.3,0.38,3.8,60.4,6.04,0.88
01:37:30,3.5580,1.8533,12.4727,2.7375,91.63,89.85,606.0,6.59,54.9,0.4,4.0,60.6,6.06,0.91
01:37:40,3.6080,1.8782,12.4916,2.7428,91.77,90.02,616.0,6.78,56.5,0.41,4.1,61.6,6.16,0.92
01:37:50,3.6280,1.8907,12.5106,2.7480,91.91,90.19,625.0,6.86,57.2,0.41,4.1,62.5,6.25,0.91
01:38:00,3.5310,1.8357,12.5286,2.7531,92.04,90.36,614.0,6.48,54.0,0.39,3.9,61.4,6.14,0.88
01:38:10,3.4850,1.8099,12.5461,2.7581,92.17,90.53,597.0,6.31,52.6,0.38,3.8,59.7,5.97,0.88
01:38:20,3.4770,1.8115,12.5636,2.7632,92.30,90.69,595.0,6.3,52.5,0.38,3.8,59.5,5.95,0.88
01:38:30,3.4770,1.8128,12.5811,2.7682,92.43,90.86,595.0,6.3,52.5,0.38,3.8,59.5,5.95,0.88
01:38:40,3.5400,1.8438,12.5993,2.7733,92.56,91.03,602.0,6.53,54.4,0.39,3.9,60.2,6.02,0.9
01:38:50,3.6380,1.8945,12.6184,2.7786,92.70,91.20,623.0,6.89,57.4,0.41,4.1,62.3,6.23,0.92
01:39:00,3.6530,1.9060,12.6378,2.7839,92.84,91.37,621.0,6.96,58.0,0.42,4.2,62.1,6.21,0.93
01:39:10,4.4090,1.9994,12.6622,2.7894,93.02,91.55,669.0,8.82,73.5,0.53,5.3,66.9,6.69,1.1
01:39:20,4.5050,1.9998,12.6873,2.7950,93.21,91.74,689.0,9.01,75.1,0.54,5.4,68.9,6.89,1.09
01:39:30,4.1990,1.9976,12.7106,2.8005,93.38,91.92,684.0,8.39,69.9,0.5,5.0,68.4,6.84,1.02
01:39:40,3.7170,1.9351,12.7306,2.8059,93.53,92.10,655.0,7.19,59.9,0.43,4.3,65.5,6.55,0.91
01:39:50,3.6300,1.8914,12.7496,2.8112,93.67,92.27,635.0,6.87,57.3,0.41,4.1,63.5,6.35,0.9
01:40:00,3.4440,1.7938,12.7668,2.8162,93.79,92.43,607.0,6.18,51.5,0.37,3.7,60.7,6.07,0.85
01:40:10,3.2500,1.7007,12.7821,2.8209,93.91,92.59,568.0,5.53,46.1,0.33,3.3,56.8,5.68,0.81
01:40:20,3.2410,1.6873,12.7973,2.8256,94.02,92.74,553.0,5.47,45.6,0.33,3.3,55.3,5.53,0.82
01:40:30,3.2750,1.7143,12.8129,2.8303,94.13,92.90,562.0,5.61,46.8,0.34,3.4,56.2,5.62,0.83
01:40:40,3.2740,1.7016,12.8284,2.8351,94.25,93.05,563.0,5.57,46.4,0.33,3.3,56.3,5.63,0.82
01:40:50,3.0830,1.6248,12.8423,2.8396,94.35,93.20,542.0,5.01,41.8,0.3,3.0,54.2,5.42,0.77
01:41:00,2.8310,1.5340,12.8544,2.8438,94.44,93.34,509.0,4.34,36.2,0.26,2.6,50.9,5.09,0.71
01:41:10,2.9230,1.5956,12.8673,2.8483,94.53,93.49,504.0,4.66,38.8,0.28,2.8,50.4,5.04,0.77
01:41:20,3.1650,1.6528,12.8819,2.8529,94.64,93.64,539.0,5.23,43.6,0.31,3.1,53.9,5.39,0.81
01:41:30,3.1270,1.6399,12.8961,2.8574,94.74,93.79,541.0,5.13,42.8,0.31,3.1,54.1,5.41,0.79
01:41:40,2.8580,1.5628,12.9085,2.8617,94.83,93.93,526.0,4.47,37.3,0.27,2.7,52.6,5.26,0.71
01:41:50,2.7640,1.4445,12.9196,2.8658,94.92,94.06,486.0,3.99,33.3,0.24,2.4,48.6,4.86,0.68
01:42:00,2.8020,1.4368,12.9308,2.8698,95.00,94.19,454.0,4.03,33.6,0.24,2.4,45.4,4.54,0.74
01:42:10,3.2990,1.7128,12.9465,2.8745,95.11,94.35,516.0,5.65,47.1,0.34,3.4,51.6,5.16,0.91
01:42:20,3.6530,1.9017,12.9658,2.8798,95.25,94.52,620.0,6.95,57.9,0.42,4.2,62.0,6.2,0.93
01:42:30,3.4520,1.7954,12.9830,2.8848,95.38,94.68,610.0,6.2,51.7,0.37,3.7,61.0,6.1,0.85
01:42:40,3.7310,1.9416,13.0031,2.8902,95.53,94.86,608.0,7.24,60.3,0.44,4.4,60.8,6.08,0.99
01:42:50,4.8370,1.9991,13.0300,2.8957,95.73,95.04,701.0,9.67,80.6,0.58,5.8,70.1,7.01,1.15
01:43:00,4.5890,1.9986,13.0555,2.9013,95.91,95.23,718.0,9.17,76.4,0.55,5.5,71.8,7.18,1.06
01:43:10,3.7140,1.9349,13.0754,2.9067,96.06,95.40,652.0,7.19,59.9,0.43,4.3,65.2,6.52,0.92
01:43:20,3.7050,1.9311,13.0953,2.9120,96.21,95.58,647.0,7.15,59.6,0.43,4.3,64.7,6.47,0.92
01:43:30,3.6730,1.9146,13.1148,2.9173,96.35,95.75,638.0,7.03,58.6,0.42,4.2,63.8,6.38,0.92
01:43:40,3.6540,1.9005,13.1341,2.9226,96.49,95.93,634.0,6.94,57.8,0.42,4.2,63.4,6.34,0.91
01:43:50,3.5780,1.8653,13.1527,2.9278,96.63,96.10,624.0,6.67,55.6,0.4,4.0,62.4,6.24,0.89
01:44:00,3.5060,1.8230,13.1704,2.9329,96.76,96.26,607.0,6.39,53.3,0.38,3.8,60.7,6.07,0.88
01:44:10,3.3730,1.7571,13.1869,2.9377,96.88,96.42,591.0,5.93,49.4,0.36,3.6,59.1,5.91,0.84
01:44:20,3.2110,1.6729,13.2018,2.9424,96.99,96.57,556.0,5.37,44.8,0.32,3.2,55.6,5.56,0.8
01:44:30,3.2100,1.6763,13.2167,2.9470,97.10,96.73,555.0,5.38,44.8,0.32,3.2,55.5,5.55,0.81
01:44:40,3.3220,1.7350,13.2328,2.9519,97.22,96.89,555.0,5.76,48.0,0.35,3.5,55.5,5.55,0.86
01:44:50,3.5750,1.8568,13.2512,2.9570,97.35,97.05,599.0,6.64,55.3,0.4,4.0,59.9,5.99,0.92
01:45:00,3.4120,1.7786,13.2680,2.9620,97.48,97.22,604.0,6.07,50.6,0.36,3.6,60.4,6.04,0.84
01:45:10,3.3180,1.7437,13.2841,2.9668,97.59,97.38,576.0,5.79,48.3,0.35,3.5,57.6,5.76,0.84
01:45:20,3.3580,1.7523,13.3005,2.9717,97.71,97.54,568.0,5.88,49.0,0.35,3.5,56.8,5.68,0.86
01:45:30,3.8290,1.9903,13.3216,2.9772,97.87,97.72,631.0,7.62,63.5,0.46,4.6,63.1,6.31,1.01
01:45:40,3.8220,1.9915,13.3428,2.9827,98.02,97.90,672.0,7.61,63.4,0.46,4.6,67.2,6.72,0.94
01:45:50,4.2730,1.9997,13.3665,2.9883,98.20,98.08,669.0,8.54,71.2,0.51,5.1,66.9,6.69,1.06
01:46:00,4.5700,1.9986,13.3919,2.9938,98.38,98.26,692.0,9.13,76.1,0.55,5.5,69.2,6.92,1.1
01:46:10,4.4360,1.9993,13.4165,2.9994,98.57,98.45,688.0,8.87,73.9,0.53,5.3,68.8,6.88,1.07
01:46:20,4.8920,2.0001,13.4437,3.0049,98.77,98.63,705.0,9.78,81.5,0.59,5.9,70.5,7.05,1.16
01:46:30,4.9610,1.9996,13.4713,3.0105,98.97,98.81,770.0,9.92,82.7,0.6,6.0,77.0,7.7,1.07
01:46:40,4.8950,1.9994,13.4984,3.0161,99.17,98.99,744.0,9.79,81.6,0.59,5.9,74.4,7.44,1.1
01:46:50,4.6330,1.9998,13.5242,3.0216,99.36,99.17,725.0,9.27,77.3,0.56,5.6,72.5,7.25,1.07
01:47:00,3.7610,1.9659,13.5447,3.0271,99.51,99.35,675.0,7.39,61.6,0.44,4.4,67.5,6.75,0.91
01:47:10,3.4790,1.8110,13.5622,3.0321,99.64,99.52,609.0,6.3,52.5,0.38,3.8,60.9,6.09,0.86
01:47:20,3.5120,1.8258,13.5800,3.0372,99.77,99.69,605.0,6.41,53.4,0.39,3.9,60.5,6.05,0.88
01:47:30,3.3120,1.7308,13.5960,3.0420,99.88,99.84,588.0,5.73,47.8,0.34,3.4,58.8,5.88,0.81
01:47:40,3.3090,1.7182,13.6117,3.0468,100.00,100.00,559.0,5.69,47.4,0.34,3.4,55.9,5.59,0.85
01:47:50,3.3860,1.7652,13.6283,3.0517,100.12,100.16,573.0,5.98,49.8,0.36,3.6,57.3,5.73,0.87
