Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Sunlight Level
00:00:00,2.8380,1.4165,0.0022,0.0008,0.03,0.04,857.0,4.02,8.57
00:00:10,2.8290,1.3800,0.0131,0.0046,0.18,0.21,852.0,3.9,8.52
00:00:20,2.8200,1.3796,0.0240,0.0085,0.33,0.39,814.0,3.89,8.14
00:00:30,2.8160,1.3819,0.0348,0.0123,0.48,0.57,815.0,3.89,8.15
00:00:40,2.8130,1.3785,0.0456,0.0161,0.63,0.75,816.0,3.88,8.16
00:00:50,2.8120,1.3857,0.0564,0.0200,0.77,0.92,813.0,3.9,8.13
00:01:00,2.8080,1.3791,0.0672,0.0238,0.92,1.10,804.0,3.87,8.04
00:01:10,2.9520,1.3793,0.0784,0.0277,1.08,1.28,811.0,4.07,8.11
00:01:20,3.4000,1.3383,0.0910,0.0314,1.25,1.45,804.0,4.55,8.04
00:01:30,3.4130,1.3460,0.1037,0.0351,1.42,1.62,808.0,4.59,8.08
00:01:40,3.4090,1.3434,0.1142,0.0384,1.57,1.77,875.0,4.58,8.75
00:01:50,3.3940,1.3388,0.1269,0.0421,1.74,1.94,875.0,4.54,8.75
00:02:00,3.3910,1.3380,0.1395,0.0458,1.91,2.12,876.0,4.54,8.76
00:02:10,3.3860,1.3376,0.1521,0.0495,2.09,2.29,874.0,4.53,8.74
00:02:20,3.3790,1.3369,0.1646,0.0532,2.26,2.46,876.0,4.52,8.76
00:02:30,3.4000,1.3441,0.1773,0.0570,2.43,2.63,874.0,4.57,8.74
00:02:40,3.4010,1.3443,0.1900,0.0607,2.61,2.80,874.0,4.57,8.74
00:02:50,3.4010,1.3452,0.2027,0.0644,2.78,2.98,873.0,4.58,8.73
00:03:00,3.3780,1.3375,0.2153,0.0682,2.95,3.15,874.0,4.52,8.74
00:03:10,3.3790,1.3370,0.2279,0.0719,3.13,3.32,875.0,4.52,8.75
00:03:20,3.3720,1.3351,0.2404,0.0756,3.30,3.49,872.0,4.5,8.72
00:03:30,3.3700,1.3340,0.2529,0.0793,3.47,3.66,870.0,4.5,8.7
00:03:40,3.3660,1.3323,0.2653,0.0830,3.64,3.83,875.0,4.48,8.75
00:03:50,3.3640,1.3331,0.2778,0.0867,3.81,4.00,872.0,4.48,8.72
00:04:00,3.3680,1.3334,0.2903,0.0904,3.98,4.18,871.0,4.49,8.71
00:04:10,3.3690,1.3346,0.3027,0.0941,4.15,4.35,872.0,4.5,8.72
00:04:20,3.3710,1.3347,0.3152,0.0978,4.33,4.52,875.0,4.5,8.75
00:04:30,3.3680,1.3325,0.3277,0.1015,4.50,4.69,868.0,4.49,8.68
00:04:40,3.3680,1.3345,0.3402,0.1052,4.67,4.86,869.0,4.49,8.69
00:04:50,3.3700,1.3351,0.3527,0.1089,4.84,5.03,872.0,4.5,8.72
00:05:00,3.3640,1.3319,0.3651,0.1126,5.01,5.20,869.0,4.48,8.69
00:05:10,3.3570,1.3291,0.3776,0.1163,5.18,5.37,870.0,4.46,8.7
00:05:20,3.3530,1.3295,0.3900,0.1200,5.35,5.54,871.0,4.46,8.71
00:05:30,3.3570,1.3296,0.4024,0.1237,5.52,5.71,871.0,4.46,8.71
00:05:40,3.3490,1.3261,0.4147,0.1274,5.69,5.88,870.0,4.44,8.7
00:05:50,3.3440,1.3248,0.4271,0.1311,5.86,6.05,871.0,4.43,8.71
00:06:00,3.3500,1.3277,0.4394,0.1348,6.03,6.22,873.0,4.45,8.73
00:06:10,3.3500,1.3265,0.4518,0.1385,6.20,6.39,872.0,4.44,8.72
00:06:20,3.3460,1.3251,0.4641,0.1421,6.37,6.56,870.0,4.43,8.7
00:06:30,3.3490,1.3268,0.4764,0.1458,6.54,6.74,871.0,4.44,8.71
00:06:40,3.3540,1.3281,0.4888,0.1495,6.71,6.91,870.0,4.45,8.7
00:06:50,3.3540,1.3288,0.5012,0.1532,6.88,7.08,872.0,4.46,8.72
00:07:00,3.3120,1.3132,0.5134,0.1569,7.05,7.25,875.0,4.35,8.75
00:07:10,3.3170,1.3141,0.5255,0.1605,7.21,7.41,874.0,4.36,8.74
00:07:20,3.3190,1.3146,0.5377,0.1642,7.38,7.58,875.0,4.36,8.75
00:07:30,3.3190,1.3144,0.5498,0.1678,7.54,7.75,876.0,4.36,8.76
00:07:40,3.3220,1.3158,0.5619,0.1715,7.71,7.92,876.0,4.37,8.76
00:07:50,3.3060,1.3105,0.5740,0.1751,7.88,8.09,874.0,4.33,8.74
00:08:00,3.3170,1.3132,0.5860,0.1788,8.04,8.26,875.0,4.36,8.75
00:08:10,3.3170,1.3135,0.5981,0.1824,8.21,8.43,873.0,4.36,8.73
00:08:20,3.3180,1.3133,0.6102,0.1861,8.37,8.59,873.0,4.36,8.73
00:08:30,3.3180,1.3154,0.6224,0.1897,8.54,8.76,874.0,4.36,8.74
00:08:40,3.3170,1.3130,0.6345,0.1934,8.71,8.93,876.0,4.36,8.76
