Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance (Wh/m2),Irradiance/100
01:06:30,3.0150,1.5784,4.2361,1.4840,83.96,84.52,894,8.94
01:06:40,3.0230,1.5801,4.2494,1.4884,84.23,84.77,895,8.95
01:06:50,3.0220,1.5827,4.2626,1.4928,84.49,85.02,898,8.98
01:07:00,3.0230,1.5845,4.2760,1.4972,84.75,85.27,900,9.0
01:07:10,3.0270,1.5855,4.2893,1.5016,85.02,85.52,901,9.01
01:07:20,3.0440,1.5868,4.3027,1.5060,85.28,85.77,903,9.03
01:07:30,3.0470,1.5884,4.3161,1.5104,85.55,86.02,902,9.02
01:07:40,3.0470,1.5887,4.3296,1.5148,85.82,86.27,904,9.04
01:07:50,3.0490,1.5896,4.3431,1.5192,86.08,86.52,903,9.03
01:08:00,3.0510,1.5904,4.3565,1.5236,86.35,86.77,905,9.05
01:08:10,3.0510,1.5912,4.3700,1.5281,86.62,87.03,905,9.05
01:08:20,3.0420,1.5909,4.3835,1.5325,86.88,87.28,905,9.05
01:08:30,3.0390,1.5894,4.3969,1.5369,87.15,87.53,905,9.05
01:08:40,3.0450,1.5878,4.4103,1.5413,87.42,87.78,904,9.04
01:08:50,3.0430,1.5882,4.4237,1.5457,87.68,88.03,902,9.02
01:09:00,3.0340,1.5862,4.4371,1.5501,87.95,88.28,904,9.04
01:09:10,3.0400,1.5861,4.4505,1.5545,88.21,88.53,902,9.02
01:09:20,3.0440,1.5872,4.4639,1.5589,88.48,88.78,902,9.02
01:09:30,3.0470,1.5912,4.4774,1.5634,88.75,89.04,903,9.03
01:09:40,3.0350,1.5898,4.4908,1.5678,89.01,89.29,905,9.05
01:09:50,2.9190,1.5287,4.5032,1.5720,89.26,89.53,904,9.04
01:10:00,4.1170,0.2801,4.5064,1.5728,89.32,89.57,864,8.64
01:10:10,2.9420,1.5437,4.5190,1.5771,89.57,89.82,473,4.73
01:10:20,2.9610,1.5512,4.5318,1.5814,89.82,90.06,878,8.78
01:10:30,2.9660,1.5545,4.5446,1.5857,90.08,90.31,878,8.78
01:10:40,2.9680,1.5550,4.5574,1.5900,90.33,90.55,879,8.79
01:10:50,2.9650,1.5565,4.5702,1.5944,90.59,90.80,879,8.79
01:11:00,2.9710,1.5597,4.5831,1.5987,90.84,91.05,881,8.81
01:11:10,2.9750,1.5596,4.5960,1.6030,91.10,91.29,884,8.84
01:11:20,2.9760,1.5604,4.6089,1.6074,91.35,91.54,884,8.84
01:11:30,2.9700,1.5597,4.6217,1.6117,91.61,91.79,886,8.86
01:11:40,2.9800,1.5635,4.6347,1.6160,91.86,92.04,886,8.86
01:11:50,2.9880,1.5659,4.6477,1.6204,92.12,92.28,888,8.88
01:12:00,2.9890,1.5674,4.6607,1.6247,92.38,92.53,890,8.9
01:12:10,2.9950,1.5700,4.6737,1.6291,92.64,92.78,890,8.9
01:12:20,2.9620,1.5564,4.6866,1.6334,92.89,93.03,888,8.88
01:12:30,2.9780,1.5669,4.6995,1.6378,93.15,93.27,887,8.87
01:12:40,2.9840,1.5699,4.7125,1.6421,93.41,93.52,892,8.92
01:12:50,2.9980,1.5783,4.7257,1.6465,93.67,93.77,895,8.95
01:13:00,1.9120,0.1060,4.7262,1.6468,93.68,93.79,897,8.97
01:13:10,2.0930,0.1503,4.7271,1.6472,93.70,93.81,536,5.36
01:13:20,2.2810,0.6505,4.7312,1.6490,93.78,93.92,368,3.68
01:13:30,1.9310,0.0899,4.7317,1.6493,93.79,93.93,538,5.38
01:13:40,1.9150,0.0448,4.7320,1.6494,93.79,93.94,199.0,1.99
01:13:50,1.9260,0.0556,4.7322,1.6496,93.80,93.95,198.0,1.98
01:14:00,1.9850,0.0477,4.7325,1.6497,93.80,93.95,194.5,1.945
01:14:10,1.9290,0.0538,4.7328,1.6498,93.81,93.96,199.0,1.99
01:14:20,5.1450,0.0092,4.7329,1.6499,93.81,93.96,256,2.56
01:14:30,1.9780,0.0652,4.7333,1.6500,93.82,93.97,254,2.54
01:14:40,1.9420,0.0991,4.7338,1.6503,93.83,93.99,239,2.39
01:14:50,1.9480,0.0746,4.7342,1.6505,93.84,94.00,332,3.32
01:15:00,3.1550,0.3164,4.7370,1.6514,93.89,94.05,246,2.46
01:15:10,3.6110,1.0711,4.7477,1.6544,94.11,94.22,396,3.96
01:15:20,3.0940,1.6282,4.7617,1.6589,94.38,94.48,682,6.82
01:15:30,2.2280,0.1490,4.7627,1.6593,94.40,94.50,894,8.94
01:15:40,2.7550,1.1256,4.7713,1.6624,94.57,94.68,325,3.25
01:15:50,2.1490,0.0839,4.7718,1.6627,94.58,94.69,628,6.28
01:16:00,5.1480,0.0093,4.7719,1.6627,94.58,94.69,290,2.9
01:16:10,2.8250,1.3487,4.7825,1.6665,94.79,94.91,480,4.8
01:16:20,2.7900,1.2829,4.7924,1.6700,94.99,95.11,763,7.63
01:16:30,2.8610,1.4756,4.8042,1.6741,95.22,95.34,724,7.24
01:16:40,2.9540,1.5569,4.8169,1.6784,95.48,95.59,840,8.4
01:16:50,2.9700,1.5680,4.8299,1.6828,95.73,95.84,885,8.85
01:17:00,2.9370,1.5492,4.8425,1.6871,95.98,96.08,889,8.89
01:17:10,2.8990,1.5201,4.8548,1.6913,96.23,96.32,881,8.81
01:17:20,2.8460,1.4776,4.8664,1.6954,96.46,96.56,857,8.57
01:17:30,2.9320,1.5443,4.8790,1.6997,96.71,96.80,843,8.43
01:17:40,2.9550,1.5557,4.8918,1.7040,96.96,97.05,878,8.78
01:17:50,2.9480,1.5523,4.9045,1.7083,97.21,97.29,879,8.79
01:18:00,2.9490,1.5526,4.9172,1.7127,97.46,97.54,879,8.79
01:18:10,2.9580,1.5554,4.9300,1.7170,97.72,97.79,880,8.8
01:18:20,2.9600,1.5558,4.9428,1.7213,97.97,98.03,883,8.83
01:18:30,2.9620,1.5573,4.9556,1.7256,98.22,98.28,881,8.81
01:18:40,2.9630,1.5583,4.9684,1.7300,98.48,98.52,882,8.82
01:18:50,2.9660,1.5575,4.9813,1.7343,98.73,98.77,882,8.82
01:19:00,2.9720,1.5598,4.9941,1.7386,98.99,99.02,883,8.83
01:19:10,2.9630,1.5557,5.0069,1.7429,99.24,99.26,879,8.79
01:19:20,2.9580,1.5543,5.0197,1.7473,99.50,99.51,881,8.81
01:19:30,2.9530,1.5518,5.0324,1.7516,99.75,99.75,876,8.76
01:19:40,2.9530,1.5505,5.0452,1.7559,100.00,100.00,881,8.81
01:19:50,2.9580,1.5448,5.0578,1.7602,100.25,100.24,877,8.77
