Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance (Wh/m2),Irradiance/100
01:18:50,3.4980,1.8080,6.2787,1.9464,94.92,95.31,854,8.54
01:19:00,3.4970,1.8084,6.2963,1.9514,95.18,95.56,854,8.54
01:19:10,3.4980,1.8094,6.3139,1.9564,95.45,95.80,854,8.54
01:19:20,3.5110,1.8148,6.3316,1.9615,95.72,96.05,856,8.56
01:19:30,3.5100,1.8161,6.3493,1.9665,95.98,96.30,859,8.59
01:19:40,3.5120,1.8185,6.3670,1.9716,96.25,96.54,859,8.59
01:19:50,3.5370,1.8293,6.3850,1.9767,96.52,96.79,864,8.64
01:20:00,3.5490,1.8355,6.4031,1.9818,96.80,97.04,868,8.68
01:20:10,3.5480,1.8345,6.4212,1.9868,97.07,97.29,869,8.69
01:20:20,3.5290,1.8266,6.4391,1.9919,97.34,97.54,865,8.65
01:20:30,3.5210,1.8201,6.4569,1.9970,97.61,97.79,866,8.66
01:20:40,3.4990,1.8094,6.4745,2.0020,97.88,98.03,856,8.56
01:20:50,3.5070,1.8136,6.4921,2.0070,98.14,98.28,861,8.61
01:21:00,3.5220,1.8207,6.5100,2.0121,98.41,98.53,863,8.63
01:21:10,3.5110,1.8166,6.5277,2.0171,98.68,98.77,863,8.63
01:21:20,3.5210,1.8198,6.5455,2.0222,98.95,99.02,858,8.58
01:21:30,3.5710,1.8202,6.5635,2.0273,99.22,99.27,861,8.61
01:21:40,3.4860,1.8078,6.5810,2.0323,99.49,99.52,858,8.58
01:21:50,3.4200,1.7747,6.5979,2.0372,99.74,99.76,851,8.51
01:22:00,3.4450,1.7871,6.6150,2.0422,100.00,100.00,848,8.48
01:22:10,3.4370,1.7796,6.6320,2.0471,100.26,100.24,849,8.49
