Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Irradiance/100,Power(W),Efficiency(%),Power Score,Sun Score,Efficiency Score
00:52:20,4.8100,1.9866,6.0097,1.3469,44.56,39.27,553,5.53,9.56,0.99,55.3,91.0,-35.7
00:52:30,4.7960,1.9870,6.0362,1.3524,44.75,39.43,552,5.52,9.53,0.99,55.2,90.8,-35.6
00:52:40,4.7850,1.9861,6.0626,1.3580,44.95,39.59,551,5.51,9.5,0.99,55.1,90.5,-35.4
00:52:50,4.7740,1.9857,6.0889,1.3635,45.14,39.75,552,5.52,9.48,0.98,55.2,90.3,-35.1
00:53:00,4.7710,1.9860,6.1152,1.3690,45.34,39.91,550,5.5,9.48,0.98,55.0,90.3,-35.3
00:53:10,4.7730,1.9861,6.1416,1.3745,45.53,40.07,552,5.52,9.48,0.98,55.2,90.3,-35.1
00:53:20,4.7760,1.9859,6.1679,1.3800,45.73,40.23,551,5.51,9.48,0.98,55.1,90.3,-35.2
00:53:30,4.7740,1.9861,6.1943,1.3855,45.92,40.39,551,5.51,9.48,0.98,55.1,90.3,-35.2
00:53:40,4.7740,1.9866,6.2206,1.3911,46.12,40.56,549,5.49,9.48,0.99,54.9,90.3,-35.4
00:53:50,4.7700,1.9865,6.2469,1.3966,46.31,40.72,549,5.49,9.48,0.99,54.9,90.3,-35.4
00:54:00,4.7670,1.9862,6.2732,1.4021,46.51,40.88,550,5.5,9.47,0.98,55.0,90.2,-35.2
00:54:10,4.7700,1.9866,6.2995,1.4076,46.70,41.04,550,5.5,9.48,0.98,55.0,90.3,-35.3
00:54:20,4.7730,1.9864,6.3259,1.4131,46.90,41.20,551,5.51,9.48,0.98,55.1,90.3,-35.2
00:54:30,4.7780,1.9873,6.3523,1.4186,47.09,41.36,551,5.51,9.5,0.99,55.1,90.5,-35.4
00:54:40,4.7820,1.9865,6.3786,1.4242,47.29,41.52,550,5.5,9.5,0.99,55.0,90.5,-35.5
00:54:50,4.7840,1.9860,6.4050,1.4297,47.49,41.68,550,5.5,9.5,0.99,55.0,90.5,-35.5
00:55:00,4.7860,1.9866,6.4314,1.4352,47.68,41.84,550,5.5,9.51,0.99,55.0,90.6,-35.6
00:55:10,4.7830,1.9860,6.4578,1.4407,47.88,42.00,549,5.49,9.5,0.99,54.9,90.5,-35.6
00:55:20,4.7870,1.9862,6.4842,1.4462,48.07,42.16,550,5.5,9.51,0.99,55.0,90.6,-35.6
00:55:30,4.7880,1.9864,6.5107,1.4518,48.27,42.32,551,5.51,9.51,0.99,55.1,90.6,-35.5
00:55:40,4.8020,1.9867,6.5372,1.4573,48.47,42.49,552,5.52,9.54,0.99,55.2,90.9,-35.7
00:55:50,4.8060,1.9867,6.5637,1.4628,48.66,42.65,552,5.52,9.55,0.99,55.2,91.0,-35.8
00:56:00,4.8080,1.9868,6.5902,1.4683,48.86,42.81,552,5.52,9.55,0.99,55.2,91.0,-35.8
00:56:10,4.8010,1.9869,6.6167,1.4738,49.06,42.97,550,5.5,9.54,0.99,55.0,90.9,-35.9
00:56:20,4.7940,1.9868,6.6432,1.4793,49.25,43.13,549,5.49,9.52,0.99,54.9,90.7,-35.8
00:56:30,4.7800,1.9862,6.6695,1.4849,49.45,43.29,549,5.49,9.49,0.99,54.9,90.4,-35.5
00:56:40,4.7750,1.9855,6.6959,1.4904,49.64,43.45,546,5.46,9.48,0.99,54.6,90.3,-35.7
00:56:50,4.7640,1.9862,6.7222,1.4959,49.84,43.61,547,5.47,9.46,0.99,54.7,90.1,-35.4
00:57:00,4.7570,1.9862,6.7484,1.5014,50.03,43.77,544,5.44,9.45,0.99,54.4,90.0,-35.6
00:57:10,4.7440,1.9863,6.7746,1.5069,50.23,43.93,545,5.45,9.42,0.99,54.5,89.7,-35.2
00:57:20,4.7300,1.9855,6.8007,1.5124,50.42,44.09,543,5.43,9.39,0.99,54.3,89.4,-35.1
00:57:30,4.7150,1.9864,6.8267,1.5180,50.61,44.25,541,5.41,9.37,0.99,54.1,89.2,-35.1
00:57:40,4.7010,1.9859,6.8526,1.5235,50.80,44.42,541,5.41,9.34,0.99,54.1,89.0,-34.9
00:57:50,4.6870,1.9856,6.8785,1.5290,51.00,44.58,539,5.39,9.31,0.99,53.9,88.7,-34.8
00:58:00,4.6760,1.9857,6.9043,1.5345,51.19,44.74,538,5.38,9.29,0.99,53.8,88.5,-34.7
00:58:10,4.6540,1.9866,6.9299,1.5400,51.38,44.90,536,5.36,9.25,0.99,53.6,88.1,-34.5
00:58:20,4.6220,1.9867,6.9555,1.5455,51.57,45.06,535,5.35,9.18,0.98,53.5,87.4,-33.9
00:58:30,4.6050,1.9854,6.9809,1.5511,51.75,45.22,534,5.34,9.14,0.98,53.4,87.0,-33.6
00:58:40,4.5930,1.9845,7.0062,1.5566,51.94,45.38,532,5.32,9.11,0.98,53.2,86.8,-33.6
00:58:50,4.5800,1.9866,7.0314,1.5621,52.13,45.54,532,5.32,9.1,0.98,53.2,86.7,-33.5
00:59:00,4.5740,1.9853,7.0567,1.5676,52.32,45.70,531,5.31,9.08,0.98,53.1,86.5,-33.4
00:59:10,4.5640,1.9845,7.0818,1.5731,52.50,45.86,531,5.31,9.06,0.97,53.1,86.3,-33.2
00:59:20,4.5560,1.9859,7.1070,1.5786,52.69,46.02,530,5.3,9.05,0.98,53.0,86.2,-33.2
00:59:30,4.5560,1.9850,7.1321,1.5842,52.88,46.18,530,5.3,9.04,0.97,53.0,86.1,-33.1
00:59:40,4.5580,1.9864,7.1572,1.5897,53.06,46.35,529,5.29,9.05,0.98,52.9,86.2,-33.3
00:59:50,4.5460,1.9849,7.1823,1.5952,53.25,46.51,528,5.28,9.02,0.98,52.8,85.9,-33.1
01:00:00,4.5300,1.9861,7.2073,1.6007,53.43,46.67,527,5.27,9.0,0.98,52.7,85.7,-33.0
01:00:10,4.5250,1.9862,7.2323,1.6062,53.62,46.83,527,5.27,8.99,0.97,52.7,85.6,-32.9
01:00:20,4.5060,1.9846,7.2571,1.6117,53.80,46.99,526,5.26,8.94,0.97,52.6,85.1,-32.5
01:00:30,4.4970,1.9843,7.2819,1.6172,53.99,47.15,527,5.27,8.92,0.97,52.7,85.0,-32.3
01:00:40,4.4840,1.9856,7.3066,1.6228,54.17,47.31,524,5.24,8.9,0.97,52.4,84.8,-32.4
01:00:50,4.4850,1.9849,7.3313,1.6283,54.35,47.47,525,5.25,8.9,0.97,52.5,84.8,-32.3
01:01:00,4.4770,1.9855,7.3560,1.6338,54.54,47.63,523,5.23,8.89,0.97,52.3,84.7,-32.4
01:01:10,4.4750,1.9848,7.3807,1.6393,54.72,47.79,522,5.22,8.88,0.97,52.2,84.6,-32.4
01:01:20,4.4650,1.9858,7.4053,1.6448,54.90,47.95,522,5.22,8.87,0.97,52.2,84.5,-32.3
01:01:30,4.4590,1.9841,7.4299,1.6503,55.08,48.11,522,5.22,8.85,0.97,52.2,84.3,-32.1
01:01:40,4.4510,1.9838,7.4544,1.6558,55.27,48.27,522,5.22,8.83,0.97,52.2,84.1,-31.9
01:01:50,4.4270,1.9840,7.4788,1.6613,55.45,48.44,520,5.2,8.78,0.96,52.0,83.6,-31.6
01:02:00,4.3960,1.9823,7.5030,1.6669,55.63,48.60,517,5.17,8.71,0.96,51.7,83.0,-31.3
01:02:10,4.3860,1.9829,7.5272,1.6724,55.81,48.76,517,5.17,8.7,0.96,51.7,82.9,-31.2
01:02:20,4.3700,1.9829,7.5513,1.6779,55.98,48.92,515,5.15,8.67,0.96,51.5,82.6,-31.1
01:02:30,4.3670,1.9829,7.5753,1.6834,56.16,49.08,514,5.14,8.66,0.96,51.4,82.5,-31.1
01:02:40,4.3640,1.9830,7.5994,1.6889,56.34,49.24,514,5.14,8.65,0.96,51.4,82.4,-31.0
01:02:50,4.3400,1.9818,7.6233,1.6944,56.52,49.40,513,5.13,8.6,0.96,51.3,81.9,-30.6
01:03:00,4.3060,1.9816,7.6470,1.6999,56.69,49.56,511,5.11,8.53,0.95,51.1,81.2,-30.1
01:03:10,4.2990,1.9806,7.6706,1.7054,56.87,49.72,511,5.11,8.51,0.95,51.1,81.0,-29.9
01:03:20,4.2950,1.9817,7.6942,1.7109,57.04,49.88,512,5.12,8.51,0.95,51.2,81.0,-29.8
01:03:30,4.3070,1.9839,7.7180,1.7164,57.22,50.04,510,5.1,8.54,0.96,51.0,81.3,-30.3
01:03:40,4.3210,1.9840,7.7418,1.7219,57.40,50.20,509,5.09,8.57,0.96,50.9,81.6,-30.7
01:03:50,4.3230,1.9848,7.7656,1.7274,57.57,50.36,509,5.09,8.58,0.96,50.9,81.7,-30.8
01:04:00,4.3110,1.9846,7.7894,1.7330,57.75,50.52,510,5.1,8.56,0.96,51.0,81.5,-30.5
01:04:10,4.3280,1.9856,7.8133,1.7385,57.93,50.68,511,5.11,8.59,0.96,51.1,81.8,-30.7
01:04:20,4.3200,1.9848,7.8371,1.7440,58.10,50.84,509,5.09,8.57,0.96,50.9,81.6,-30.7
01:04:30,4.3190,1.9849,7.8609,1.7495,58.28,51.00,508,5.08,8.57,0.96,50.8,81.6,-30.8
01:04:40,4.2890,1.9846,7.8845,1.7550,58.45,51.17,507,5.07,8.51,0.96,50.7,81.0,-30.3
01:04:50,4.1880,1.9771,7.9075,1.7605,58.63,51.33,507,5.07,8.28,0.93,50.7,78.9,-28.2
01:05:00,4.1710,1.9765,7.9304,1.7660,58.80,51.49,506,5.06,8.24,0.93,50.6,78.5,-27.9
01:05:10,4.1490,1.9750,7.9532,1.7715,58.96,51.65,504,5.04,8.19,0.93,50.4,78.0,-27.6
01:05:20,4.1250,1.9746,7.9758,1.7770,59.13,51.81,503,5.03,8.15,0.93,50.3,77.6,-27.3
01:05:30,4.1380,1.9754,7.9985,1.7824,59.30,51.97,503,5.03,8.17,0.93,50.3,77.8,-27.5
01:05:40,4.1540,1.9785,8.0214,1.7879,59.47,52.13,505,5.05,8.22,0.93,50.5,78.3,-27.8
01:05:50,4.1580,1.9778,8.0442,1.7934,59.64,52.29,505,5.05,8.22,0.93,50.5,78.3,-27.8
01:06:00,4.1330,1.9758,8.0669,1.7989,59.81,52.45,503,5.03,8.17,0.93,50.3,77.8,-27.5
01:06:10,4.2690,1.9818,8.0904,1.8044,59.98,52.61,510,5.1,8.46,0.95,51.0,80.6,-29.6
01:06:20,4.1380,1.9763,8.1131,1.8099,60.15,52.77,506,5.06,8.18,0.92,50.6,77.9,-27.3
01:06:30,4.1530,1.9769,8.1359,1.8154,60.32,52.93,505,5.05,8.21,0.93,50.5,78.2,-27.7
01:06:40,3.6950,1.8432,8.1548,1.8205,60.46,53.08,444,4.44,6.81,0.88,44.4,64.9,-20.5
01:06:50,2.5790,0.8182,8.1607,1.8228,60.50,53.14,192.5,1.925,2.11,0.63,19.3,20.1,-0.8
01:07:00,2.5940,0.8720,8.1670,1.8252,60.55,53.21,111.4,1.114,2.26,1.16,11.1,21.5,-10.4
01:07:10,2.7130,1.2936,8.1767,1.8288,60.62,53.32,284,2.84,3.51,0.71,28.4,33.4,-5.0
01:07:20,2.5010,0.6152,8.1810,1.8305,60.65,53.37,128.3,1.283,1.54,0.69,12.8,14.7,-1.9
01:07:30,2.4930,0.5939,8.1851,1.8322,60.68,53.42,100.1,1.001,1.48,0.84,10.0,14.1,-4.1
01:07:40,2.5010,0.6184,8.1894,1.8339,60.72,53.47,104.2,1.042,1.55,0.85,10.4,14.8,-4.4
01:07:50,2.5110,0.6499,8.1939,1.8357,60.75,53.52,108.2,1.082,1.63,0.86,10.8,15.5,-4.7
01:08:00,2.5210,0.6874,8.1988,1.8376,60.78,53.57,114.0,1.14,1.73,0.87,11.4,16.5,-5.1
01:08:10,2.5350,0.7298,8.2039,1.8396,60.82,53.63,120.7,1.207,1.85,0.88,12.1,17.6,-5.5
01:08:20,2.5480,0.7750,8.2094,1.8418,60.86,53.70,127.5,1.275,1.97,0.88,12.8,18.8,-6.0
01:08:30,2.5590,0.8201,8.2152,1.8441,60.91,53.76,134.5,1.345,2.1,0.89,13.5,20.0,-6.5
01:08:40,2.6180,1.0305,8.2227,1.8469,60.96,53.85,165.0,1.65,2.7,0.94,16.5,25.7,-9.2
01:08:50,2.7320,1.3660,8.2331,1.8507,61.04,53.96,218,2.18,3.73,0.98,21.8,35.5,-13.7
01:09:00,3.7230,1.8440,8.2521,1.8558,61.18,54.11,367,3.67,6.87,1.07,36.7,65.4,-28.7
01:09:10,3.6020,1.7834,8.2700,1.8608,61.31,54.25,374,3.74,6.42,0.98,37.4,61.1,-23.7
01:09:20,4.8560,1.9855,8.2968,1.8663,61.51,54.41,548,5.48,9.64,1.01,54.8,91.8,-37.0
01:09:30,4.8070,1.9863,8.3233,1.8718,61.71,54.57,543,5.43,9.55,1.0,54.3,91.0,-36.7
01:09:40,4.8330,1.9865,8.3500,1.8774,61.91,54.73,550,5.5,9.6,1.0,55.0,91.4,-36.4
01:09:50,4.5870,1.9854,8.3753,1.8829,62.09,54.89,540,5.4,9.11,0.96,54.0,86.8,-32.8
01:10:00,4.8380,1.9872,8.4020,1.8884,62.29,55.05,549,5.49,9.61,1.0,54.9,91.5,-36.6
01:10:10,4.7670,1.9863,8.4283,1.8939,62.49,55.22,545,5.45,9.47,0.99,54.5,90.2,-35.7
01:10:20,4.7180,1.9860,8.4543,1.8994,62.68,55.38,540,5.4,9.37,0.99,54.0,89.2,-35.2
01:10:30,4.7270,1.9863,8.4804,1.9049,62.87,55.54,541,5.41,9.39,0.99,54.1,89.4,-35.3
01:10:40,4.7250,1.9861,8.5064,1.9105,63.07,55.70,541,5.41,9.38,0.99,54.1,89.3,-35.2
01:10:50,4.7260,1.9859,8.5325,1.9160,63.26,55.86,539,5.39,9.39,1.0,53.9,89.4,-35.5
01:11:00,4.6250,1.9863,8.5580,1.9215,63.45,56.02,542,5.42,9.19,0.97,54.2,87.5,-33.3
01:11:10,4.5070,1.9851,8.5829,1.9270,63.63,56.18,514,5.14,8.95,0.99,51.4,85.2,-33.8
01:11:20,4.2490,1.9793,8.6062,1.9325,63.81,56.34,503,5.03,8.41,0.96,50.3,80.1,-29.8
01:11:30,4.3600,1.9846,8.6303,1.9380,63.98,56.50,535,5.35,8.65,0.92,53.5,82.4,-28.9
01:11:40,3.7170,1.8610,8.6495,1.9432,64.13,56.65,472,4.72,6.92,0.84,47.2,65.9,-18.7
01:11:50,3.6230,1.7906,8.6675,1.9482,64.26,56.80,334,3.34,6.49,1.11,33.4,61.8,-28.4
01:12:00,4.6800,1.9866,8.6933,1.9537,64.45,56.96,536,5.36,9.3,0.99,53.6,88.6,-35.0
01:12:10,4.6730,1.9863,8.7191,1.9592,64.64,57.12,537,5.37,9.28,0.99,53.7,88.4,-34.7
01:12:20,4.5960,1.9886,8.7445,1.9647,64.83,57.28,536,5.36,9.14,0.97,53.6,87.0,-33.4
01:12:30,4.5590,1.9860,8.7697,1.9702,65.02,57.44,532,5.32,9.05,0.97,53.2,86.2,-33.0
01:12:40,4.5000,1.9862,8.7945,1.9758,65.20,57.60,530,5.3,8.94,0.96,53.0,85.1,-32.1
01:12:50,4.4700,1.9832,8.8191,1.9813,65.38,57.76,528,5.28,8.86,0.96,52.8,84.4,-31.6
01:13:00,4.4510,1.9856,8.8437,1.9868,65.57,57.92,527,5.27,8.84,0.96,52.7,84.2,-31.5
01:13:10,4.4280,1.9842,8.8681,1.9923,65.75,58.08,526,5.26,8.79,0.95,52.6,83.7,-31.1
01:13:20,4.4040,1.9836,8.8923,1.9978,65.93,58.24,524,5.24,8.74,0.95,52.4,83.2,-30.8
01:13:30,4.3630,1.9847,8.9164,2.0033,66.10,58.40,520,5.2,8.66,0.95,52.0,82.5,-30.5
01:13:40,4.3070,1.9842,8.9401,2.0088,66.28,58.57,516,5.16,8.55,0.95,51.6,81.4,-29.8
01:13:50,4.2960,1.9831,8.9638,2.0143,66.46,58.73,514,5.14,8.52,0.95,51.4,81.1,-29.7
01:14:00,4.2480,1.9812,8.9872,2.0198,66.63,58.89,513,5.13,8.42,0.94,51.3,80.2,-28.9
01:14:10,4.2020,1.9777,9.0103,2.0253,66.80,59.05,512,5.12,8.31,0.93,51.2,79.1,-27.9
01:14:20,4.1800,1.9777,9.0332,2.0308,66.97,59.21,508,5.08,8.27,0.93,50.8,78.8,-28.0
01:14:30,4.1590,1.9758,9.0560,2.0363,67.14,59.37,507,5.07,8.22,0.93,50.7,78.3,-27.6
01:14:40,4.1390,1.9755,9.0788,2.0418,67.31,59.53,506,5.06,8.18,0.92,50.6,77.9,-27.3
01:14:50,4.1120,1.9744,9.1013,2.0473,67.48,59.69,504,5.04,8.12,0.92,50.4,77.3,-26.9
01:15:00,4.0770,1.9715,9.1236,2.0528,67.64,59.85,503,5.03,8.04,0.91,50.3,76.6,-26.3
01:15:10,3.9920,1.9606,9.1454,2.0582,67.80,60.01,496,4.96,7.83,0.9,49.6,74.6,-25.0
01:15:20,3.9340,1.9497,9.1667,2.0636,67.96,60.16,490,4.9,7.67,0.89,49.0,73.0,-24.0
01:15:30,3.9240,1.9473,9.1879,2.0690,68.12,60.32,486,4.86,7.64,0.9,48.6,72.8,-24.2
01:15:40,3.9170,1.9482,9.2091,2.0744,68.27,60.48,486,4.86,7.63,0.9,48.6,72.7,-24.1
01:15:50,3.9050,1.9459,9.2302,2.0798,68.43,60.64,484,4.84,7.6,0.9,48.4,72.4,-24.0
01:16:00,3.9100,1.9486,9.2514,2.0853,68.59,60.79,485,4.85,7.62,0.9,48.5,72.6,-24.1
01:16:10,3.9190,1.9501,9.2726,2.0907,68.75,60.95,486,4.86,7.64,0.9,48.6,72.8,-24.2
01:16:20,3.8830,1.9352,9.2935,2.0961,68.90,61.11,480,4.8,7.51,0.89,48.0,71.5,-23.5
01:16:30,3.8670,1.9270,9.3142,2.1014,69.05,61.26,475,4.75,7.45,0.9,47.5,71.0,-23.5
01:16:40,3.8040,1.8957,9.3342,2.1067,69.20,61.42,464,4.64,7.21,0.89,46.4,68.7,-22.3
01:16:50,3.6940,1.8361,9.3531,2.1118,69.34,61.57,436,4.36,6.78,0.89,43.6,64.6,-21.0
01:17:00,3.6010,1.7975,9.3710,2.1168,69.48,61.71,415,4.15,6.47,0.89,41.5,61.6,-20.1
01:17:10,3.5050,1.7507,9.3881,2.1216,69.60,61.85,395,3.95,6.14,0.89,39.5,58.5,-19.0
01:17:20,3.3620,1.6909,9.4039,2.1263,69.72,61.99,372,3.72,5.68,0.87,37.2,54.1,-16.9
01:17:30,3.2530,1.6501,9.4188,2.1309,69.83,62.12,348,3.48,5.37,0.88,34.8,51.1,-16.3
01:17:40,3.2680,1.6880,9.4341,2.1356,69.94,62.26,348,3.48,5.52,0.91,34.8,52.6,-17.8
01:17:50,3.5780,1.7852,9.4518,2.1406,70.07,62.41,394,3.94,6.39,0.93,39.4,60.9,-21.5
01:18:00,3.5930,1.7908,9.4697,2.1455,70.21,62.55,401,4.01,6.43,0.92,40.1,61.2,-21.1
01:18:10,3.6910,1.8369,9.4886,2.1506,70.35,62.70,429,4.29,6.78,0.9,42.9,64.6,-21.7
01:18:20,3.5160,1.7608,9.5057,2.1555,70.47,62.84,406,4.06,6.19,0.87,40.6,59.0,-18.4
01:18:30,3.4890,1.7421,9.5226,2.1604,70.60,62.98,368,3.68,6.08,0.94,36.8,57.9,-21.1
01:18:40,3.8420,1.9124,9.5430,2.1657,70.75,63.14,448,4.48,7.35,0.94,44.8,70.0,-25.2
01:18:50,3.8820,1.9345,9.5639,2.1710,70.91,63.30,475,4.75,7.51,0.9,47.5,71.5,-24.0
01:19:00,3.7980,1.8910,9.5839,2.1763,71.05,63.45,454,4.54,7.18,0.9,45.4,68.4,-23.0
01:19:10,3.8260,1.9063,9.6041,2.1816,71.20,63.60,453,4.53,7.29,0.92,45.3,69.4,-24.1
01:19:20,3.8870,1.9362,9.6250,2.1870,71.36,63.76,471,4.71,7.53,0.91,47.1,71.7,-24.6
01:19:30,3.9290,1.9472,9.6463,2.1924,71.52,63.92,479,4.79,7.65,0.91,47.9,72.9,-25.0
01:19:40,3.9560,1.9528,9.6677,2.1978,71.68,64.08,485,4.85,7.73,0.91,48.5,73.6,-25.1
01:19:50,3.9480,1.9523,9.6891,2.2032,71.83,64.23,484,4.84,7.71,0.91,48.4,73.4,-25.0
01:20:00,3.9500,1.9526,9.7106,2.2087,71.99,64.39,484,4.84,7.71,0.91,48.4,73.4,-25.0
01:20:10,3.9380,1.9472,9.7319,2.2141,72.15,64.55,483,4.83,7.67,0.91,48.3,73.0,-24.7
01:20:20,3.9290,1.9547,9.7532,2.2195,72.31,64.71,480,4.8,7.68,0.91,48.0,73.1,-25.1
01:20:30,3.9200,1.9488,9.7744,2.2249,72.47,64.87,479,4.79,7.64,0.91,47.9,72.8,-24.9
01:20:40,3.9040,1.9462,9.7955,2.2303,72.62,65.02,475,4.75,7.6,0.91,47.5,72.4,-24.9
01:20:50,3.8980,1.9425,9.8166,2.2357,72.78,65.18,475,4.75,7.57,0.91,47.5,72.1,-24.6
01:21:00,3.8880,1.9385,9.8375,2.2411,72.93,65.34,473,4.73,7.54,0.91,47.3,71.8,-24.5
01:21:10,3.8790,1.9323,9.8583,2.2465,73.09,65.49,470,4.7,7.5,0.91,47.0,71.4,-24.4
01:21:20,3.8690,1.9281,9.8790,2.2518,73.24,65.65,469,4.69,7.46,0.91,46.9,71.0,-24.1
01:21:30,3.8630,1.9250,9.8997,2.2572,73.39,65.81,465,4.65,7.44,0.91,46.5,70.9,-24.4
01:21:40,3.8560,1.9214,9.9203,2.2625,73.55,65.96,464,4.64,7.41,0.91,46.4,70.6,-24.2
01:21:50,3.8500,1.9176,9.9408,2.2678,73.70,66.12,463,4.63,7.38,0.91,46.3,70.3,-24.0
01:22:00,3.8450,1.9156,9.9612,2.2731,73.85,66.27,460,4.6,7.37,0.92,46.0,70.2,-24.2
01:22:10,3.8390,1.9113,9.9816,2.2785,74.00,66.43,458,4.58,7.34,0.92,45.8,69.9,-24.1
01:22:20,3.8270,1.9065,10.0019,2.2838,74.15,66.58,457,4.57,7.3,0.91,45.7,69.5,-23.8
01:22:30,3.8200,1.9015,10.0221,2.2890,74.30,66.73,455,4.55,7.26,0.91,45.5,69.1,-23.6
01:22:40,3.8080,1.8971,10.0421,2.2943,74.45,66.89,451,4.51,7.22,0.91,45.1,68.8,-23.7
01:22:50,3.8060,1.8951,10.0622,2.2996,74.60,67.04,450,4.5,7.21,0.92,45.0,68.7,-23.7
01:23:00,3.8030,1.8925,10.0822,2.3048,74.75,67.20,449,4.49,7.2,0.92,44.9,68.6,-23.7
01:23:10,3.7960,1.8902,10.1021,2.3101,74.90,67.35,447,4.47,7.18,0.92,44.7,68.4,-23.7
01:23:20,3.7880,1.8862,10.1219,2.3153,75.04,67.50,445,4.45,7.14,0.92,44.5,68.0,-23.5
01:23:30,3.7820,1.8829,10.1417,2.3205,75.19,67.65,444,4.44,7.12,0.92,44.4,67.8,-23.4
01:23:40,3.7750,1.8804,10.1614,2.3258,75.34,67.81,442,4.42,7.1,0.92,44.2,67.6,-23.4
01:23:50,3.7740,1.8794,10.1811,2.3310,75.48,67.96,442,4.42,7.09,0.92,44.2,67.5,-23.3
01:24:00,3.7760,1.8811,10.2009,2.3362,75.63,68.11,442,4.42,7.1,0.92,44.2,67.6,-23.4
01:24:10,3.7760,1.8802,10.2206,2.3414,75.77,68.26,441,4.41,7.1,0.92,44.1,67.6,-23.5
01:24:20,3.7740,1.8795,10.2403,2.3467,75.92,68.41,441,4.41,7.09,0.92,44.1,67.5,-23.4
01:24:30,3.7720,1.8783,10.2600,2.3519,76.07,68.57,441,4.41,7.08,0.92,44.1,67.4,-23.3
01:24:40,3.7690,1.8768,10.2796,2.3571,76.21,68.72,441,4.41,7.07,0.92,44.1,67.3,-23.2
01:24:50,3.7650,1.8753,10.2992,2.3623,76.36,68.87,439,4.39,7.06,0.92,43.9,67.2,-23.3
01:25:00,3.7600,1.8723,10.3188,2.3675,76.50,69.02,439,4.39,7.04,0.92,43.9,67.0,-23.1
01:25:10,3.7520,1.8692,10.3383,2.3727,76.65,69.17,436,4.36,7.01,0.92,43.6,66.8,-23.2
01:25:20,3.7390,1.8617,10.3576,2.3779,76.79,69.32,433,4.33,6.96,0.92,43.3,66.3,-23.0
01:25:30,3.7180,1.8503,10.3767,2.3830,76.93,69.47,428,4.28,6.88,0.92,42.8,65.5,-22.7
01:25:40,3.7080,1.8477,10.3957,2.3881,77.07,69.62,425,4.25,6.85,0.92,42.5,65.2,-22.7
01:25:50,3.7040,1.8434,10.4147,2.3933,77.21,69.77,425,4.25,6.83,0.92,42.5,65.0,-22.5
01:26:00,3.6920,1.8385,10.4336,2.3984,77.35,69.92,423,4.23,6.79,0.92,42.3,64.7,-22.4
01:26:10,3.6630,1.8246,10.4521,2.4034,77.49,70.07,418,4.18,6.68,0.91,41.8,63.6,-21.8
01:26:20,3.6050,1.7983,10.4701,2.4084,77.62,70.22,407,4.07,6.48,0.91,40.7,61.7,-21.0
01:26:30,3.5640,1.7792,10.4878,2.4134,77.75,70.36,397,3.97,6.34,0.91,39.7,60.4,-20.7
01:26:40,3.4790,1.7434,10.5046,2.4182,77.88,70.50,386,3.86,6.07,0.9,38.6,57.8,-19.2
01:26:50,3.4420,1.7246,10.5211,2.4230,78.00,70.64,370,3.7,5.94,0.92,37.0,56.6,-19.6
01:27:00,3.5250,1.7642,10.5384,2.4279,78.13,70.78,382,3.82,6.22,0.93,38.2,59.2,-21.0
01:27:10,3.5660,1.7814,10.5560,2.4329,78.26,70.93,395,3.95,6.35,0.92,39.5,60.5,-21.0
01:27:20,3.5940,1.7965,10.5739,2.4378,78.39,71.07,400,4.0,6.46,0.92,40.0,61.5,-21.5
01:27:30,3.6400,1.8162,10.5923,2.4429,78.53,71.22,410,4.1,6.61,0.92,41.0,63.0,-22.0
01:27:40,3.6930,1.8387,10.6112,2.4480,78.67,71.37,420,4.2,6.79,0.92,42.0,64.7,-22.7
01:27:50,3.7080,1.8471,10.6302,2.4531,78.81,71.52,428,4.28,6.85,0.91,42.8,65.2,-22.4
01:28:00,3.7070,1.8454,10.6492,2.4583,78.95,71.67,428,4.28,6.84,0.91,42.8,65.1,-22.3
01:28:10,3.7080,1.8462,10.6682,2.4634,79.09,71.82,427,4.27,6.85,0.92,42.7,65.2,-22.5
01:28:20,3.7090,1.8472,10.6872,2.4685,79.23,71.97,428,4.28,6.85,0.91,42.8,65.2,-22.4
01:28:30,3.7100,1.8480,10.7063,2.4736,79.37,72.12,429,4.29,6.86,0.91,42.9,65.3,-22.4
01:28:40,3.7130,1.8493,10.7254,2.4788,79.52,72.27,428,4.28,6.87,0.92,42.8,65.4,-22.6
01:28:50,3.7120,1.8491,10.7444,2.4839,79.66,72.42,428,4.28,6.86,0.92,42.8,65.3,-22.5
01:29:00,3.7130,1.8496,10.7635,2.4891,79.80,72.57,427,4.27,6.87,0.92,42.7,65.4,-22.7
01:29:10,3.7160,1.8504,10.7826,2.4942,79.94,72.72,428,4.28,6.88,0.92,42.8,65.5,-22.7
01:29:20,3.7190,1.8518,10.8017,2.4993,80.08,72.87,428,4.28,6.89,0.92,42.8,65.6,-22.8
01:29:30,3.7220,1.8537,10.8209,2.5045,80.22,73.02,430,4.3,6.9,0.92,43.0,65.7,-22.7
01:29:40,3.7250,1.8556,10.8401,2.5096,80.37,73.17,430,4.3,6.91,0.92,43.0,65.8,-22.8
01:29:50,3.7280,1.8557,10.8593,2.5148,80.51,73.32,430,4.3,6.92,0.92,43.0,65.9,-22.9
01:30:00,3.7270,1.8565,10.8785,2.5200,80.65,73.47,431,4.31,6.92,0.92,43.1,65.9,-22.8
